time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1780515994.602922,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.827100,1.90000,1.827100,-0.072900,nan,1.3800,1.3800,,-2.0100,0.0000,-1140.6970,9159.8390,5293.9920,-1140.6970,9159.8390,5293.9920,-271.7634,2834.2640,1821.7633,10640.9676,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515994.604244,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.826400,1.90000,1.826400,-0.073600,nan,1.3800,1.3800,,-2.0100,0.0007,-1139.4960,9161.0400,5290.1190,-1139.4960,9161.0400,5290.1190,-270.5624,2835.4650,1817.8903,10639.9466,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515994.614036,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.823500,1.90000,1.823500,-0.076500,nan,1.3800,1.3800,,-2.0100,0.0014,-1140.0960,9156.2340,5299.7990,-1140.0960,9156.2340,5299.7990,-271.1624,2830.6590,1827.5703,10640.6912,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515994.702820,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.825300,1.90000,1.825300,-0.074700,nan,1.3800,1.3800,,-2.0100,0.0115,-1143.1010,9161.0400,5289.1520,-1143.1010,9161.0400,5289.1520,-274.1674,2835.4650,1816.9233,10639.8526,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515994.791035,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.823700,1.90000,1.823700,-0.076300,nan,1.3800,1.3800,,-2.0100,0.1002,-1144.9040,9161.6420,5302.7030,-1144.9040,9161.6420,5302.7030,-275.9704,2836.0670,1830.4743,10647.3071,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515994.879426,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.824000,1.90000,1.824000,-0.076000,nan,1.3800,1.3800,,-2.0100,0.1885,-1144.9040,9160.4370,5293.0230,-1144.9040,9160.4370,5293.0230,-275.9704,2834.8620,1820.7943,10641.4521,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515994.967926,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.825600,1.90000,1.825600,-0.074400,nan,1.3800,1.3800,,-2.0100,0.2769,-1139.4960,9163.4400,5292.0550,-1139.4960,9163.4400,5292.0550,-270.5624,2837.8650,1819.8263,10642.9756,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515995.055991,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.824800,1.90000,1.824800,-0.075200,nan,1.3800,1.3800,,-2.0100,0.3654,-1136.4900,9158.6400,5299.7990,-1136.4900,9158.6400,5299.7990,-267.5564,2833.0650,1827.5703,10642.3759,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515995.145495,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.825000,1.90000,1.825000,-0.075000,nan,1.3800,1.3800,,-2.0100,0.4536,-1142.5000,9157.4390,5291.0880,-1142.5000,9157.4390,5291.0880,-273.5664,2831.8640,1818.8593,10637.6505,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1780515995.232563,session_20260603_153110,2,2,2,Jplus,loading_target,holding,same_force_path_pair,direct_loading,190,1.90000,1.825300,1.90000,1.825300,-0.074700,nan,1.3800,1.3800,,-2.0100,0.5426,-1140.6970,9159.2320,5292.0550,-1140.6970,9159.2320,5292.0550,-271.7634,2833.6570,1819.8263,10639.4815,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
