session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_180,loading_branch,loading_dense,1.8000,2.6000,15.0,5.0,113,1.7800,2.403000,6802.2228,-587.1760,1825.2360,6526.2560,-147.7783,-136.5345,3143.3975
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_190,loading_branch,loading_dense,1.9000,2.6000,15.0,5.0,113,1.8900,2.746300,6990.3288,-589.5810,1803.6000,6727.6000,-150.1833,-158.1705,3344.7415
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_200,loading_branch,loading_dense,2.0000,2.6000,15.0,5.0,113,1.9800,3.073100,7195.4849,-591.3830,1784.3680,6945.4000,-151.9853,-177.4025,3562.5415
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_210,loading_branch,loading_dense,2.1000,2.6000,15.0,5.0,113,2.0800,3.429600,7404.1770,-592.5850,1763.9340,7166.1040,-153.1873,-197.8365,3783.2455
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_220,loading_branch,loading_dense,2.2000,2.6000,15.0,5.0,114,2.1800,3.821150,7612.2931,-594.3880,1746.2045,7384.8720,-154.9903,-215.5660,4002.0135
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_230,loading_branch,loading_dense,2.3000,2.6000,15.0,5.0,113,2.2900,4.247900,7820.9322,-598.5950,1727.2730,7604.6080,-159.1973,-234.4975,4221.7495
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_240,loading_branch,loading_dense,2.4000,2.6000,15.0,5.0,113,2.3900,4.720000,8028.2255,-604.0040,1710.4450,7820.4720,-164.6063,-251.3255,4437.6135
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,114,2.5800,5.747550,8484.0953,-614.2210,1715.8540,8286.0790,-174.8233,-245.9165,4903.2205
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,2.6000,15.0,5.0,114,2.4100,3.931500,8155.7258,-604.6050,1745.3030,7944.3750,-165.2073,-216.4675,4561.5165
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_230,return_unloading,unloading_dense,2.3000,2.6000,15.0,5.0,114,2.2900,3.182300,7897.6118,-597.6935,1772.3480,7672.3670,-158.2958,-189.4225,4289.5085
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_220,return_unloading,unloading_dense,2.2000,2.6000,15.0,5.0,114,2.2000,2.813650,7741.3145,-594.3880,1788.8755,7508.7760,-154.9903,-172.8950,4125.9175
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_210,return_unloading,unloading_dense,2.1000,2.6000,15.0,5.0,114,2.0600,2.329550,7457.9835,-590.7820,1815.0190,7209.6640,-151.3843,-146.7515,3826.8055
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_200,return_unloading,unloading_dense,2.0000,2.6000,15.0,5.0,114,2.0000,2.075850,7299.9791,-590.1810,1829.4430,7042.2000,-150.7833,-132.3275,3659.3415
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_190,return_unloading,unloading_dense,1.9000,2.6000,15.0,5.0,114,1.9200,1.867200,7143.7788,-588.9790,1843.8670,6876.6720,-149.5813,-117.9035,3493.8135
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_180,return_unloading,unloading_dense,1.8000,2.6000,15.0,5.0,114,1.8000,1.569000,6876.8911,-585.9740,1867.3060,6592.0800,-146.5763,-94.4645,3209.2215
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_180,loading_branch,loading_dense,1.8000,2.6000,15.0,5.0,114,1.7800,2.491100,6869.2248,-585.9740,1814.4180,6599.8240,-146.9584,-138.8071,3147.8719
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_190,loading_branch,loading_dense,1.9000,2.6000,15.0,5.0,113,1.8800,2.849000,7062.4963,-588.3780,1793.9840,6805.0390,-149.3624,-159.2411,3353.0869
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_200,loading_branch,loading_dense,2.0000,2.6000,15.0,5.0,114,1.9800,3.193850,7271.3391,-589.5810,1774.4515,7026.7110,-150.5654,-178.7736,3574.7589
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,4,loading,loading_d_210,loading_branch,loading_dense,2.1000,2.6000,15.0,5.0,113,2.0800,3.572100,7478.0316,-591.3830,1754.3180,7244.5120,-152.3674,-198.9071,3792.5599
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,5,loading,loading_d_220,loading_branch,loading_dense,2.2000,2.6000,15.0,5.0,114,2.1800,3.979550,7687.7116,-593.7880,1735.9880,7466.1840,-154.7724,-217.2371,4014.2319
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,6,loading,loading_d_230,loading_branch,loading_dense,2.3000,2.6000,15.0,5.0,114,2.2900,4.440150,7893.9280,-597.9940,1717.6570,7682.0470,-158.9784,-235.5681,4230.0949
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,7,loading,loading_d_240,loading_branch,loading_dense,2.4000,2.6000,15.0,5.0,114,2.3800,4.937850,8098.6687,-602.2010,1702.6320,7895.0080,-163.1854,-250.5931,4443.0559
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,8,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,113,2.5800,6.060500,8564.9274,-611.8170,1721.2630,8368.3590,-172.8014,-231.9621,4916.4069
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,9,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,2.6000,15.0,5.0,114,2.4000,4.150900,8238.4626,-602.5015,1743.5000,8028.5920,-163.4859,-209.7251,4576.6399
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,10,unloading,unloading_d_230,return_unloading,unloading_dense,2.3000,2.6000,15.0,5.0,114,2.2900,3.366050,7981.7561,-597.3930,1767.5400,7760.4550,-158.3774,-185.6851,4308.5029
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,11,unloading,unloading_d_220,return_unloading,unloading_dense,2.2000,2.6000,15.0,5.0,114,2.2000,2.978200,7827.0262,-593.7880,1784.3680,7597.8320,-154.7724,-168.8571,4145.8799
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,12,unloading,unloading_d_210,return_unloading,unloading_dense,2.1000,2.6000,15.0,5.0,114,2.0800,2.466150,7544.8966,-589.5810,1808.4080,7300.6560,-150.5654,-144.8171,3848.7039
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,13,unloading,unloading_d_200,return_unloading,unloading_dense,2.0000,2.6000,15.0,5.0,114,2.0000,2.187400,7380.9200,-587.1760,1823.4330,7127.3830,-148.1604,-129.7921,3675.4309
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,14,unloading,unloading_d_190,return_unloading,unloading_dense,1.9000,2.6000,15.0,5.0,114,1.8700,1.842250,7110.4603,-586.5750,1846.2710,6841.8240,-147.5594,-106.9541,3389.8719
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,15,unloading,unloading_d_180,return_unloading,unloading_dense,1.8000,2.6000,15.0,5.0,114,1.8000,1.643050,6957.9188,-584.1710,1860.0940,6678.2340,-145.1554,-93.1311,3226.2819
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,loading,loading_d_180,loading_branch,loading_dense,1.8000,2.6000,15.0,5.0,114,1.7800,2.429900,6824.1996,-582.9690,1813.2160,6552.3920,-145.7405,-138.0907,3097.1834
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,2,loading,loading_d_190,loading_branch,loading_dense,1.9000,2.6000,15.0,5.0,114,1.8900,2.778200,7012.8596,-584.1710,1792.1810,6754.7030,-146.9425,-159.1257,3299.4944
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,3,loading,loading_d_200,loading_branch,loading_dense,2.0000,2.6000,15.0,5.0,114,1.9800,3.117150,7219.6380,-586.5750,1772.3480,6973.9555,-149.3465,-178.9587,3518.7469
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,4,loading,loading_d_210,loading_branch,loading_dense,2.1000,2.6000,15.0,5.0,114,2.0800,3.488850,7427.4447,-587.7770,1754.3180,7193.2080,-150.5485,-196.9887,3737.9994
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,5,loading,loading_d_220,loading_branch,loading_dense,2.2000,2.6000,15.0,5.0,114,2.1800,3.896400,7634.7222,-589.5810,1735.0860,7411.4920,-152.3525,-216.2207,3956.2834
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,6,loading,loading_d_230,loading_branch,loading_dense,2.3000,2.6000,15.0,5.0,114,2.2900,4.344350,7841.6244,-594.3880,1718.2580,7627.8400,-157.1595,-233.0487,4172.6314
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,7,loading,loading_d_240,loading_branch,loading_dense,2.4000,2.6000,15.0,5.0,114,2.3900,4.838150,8048.7884,-598.5950,1702.6320,7843.7030,-161.3665,-248.6747,4388.4944
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,8,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,114,2.5800,5.953300,8508.4260,-610.0140,1712.2480,8312.2180,-172.7855,-239.0587,4857.0094
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,9,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,2.6000,15.0,5.0,114,2.4000,4.057050,8179.0270,-600.9990,1739.2930,7969.5440,-163.7705,-212.0137,4514.3354
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,10,unloading,unloading_d_230,return_unloading,unloading_dense,2.3000,2.6000,15.0,5.0,114,2.2900,3.283800,7922.0859,-594.3880,1765.7370,7699.4720,-157.1595,-185.5697,4244.2634
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,11,unloading,unloading_d_220,return_unloading,unloading_dense,2.2000,2.6000,15.0,5.0,114,2.2000,2.901600,7763.7537,-590.7820,1781.9640,7533.4600,-153.5535,-169.3427,4078.2514
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,12,unloading,unloading_d_210,return_unloading,unloading_dense,2.1000,2.6000,15.0,5.0,114,2.0600,2.401150,7483.4949,-587.1760,1807.8070,7238.2195,-149.9475,-143.4997,3783.0109
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,13,unloading,unloading_d_200,return_unloading,unloading_dense,2.0000,2.6000,15.0,5.0,114,2.0000,2.134250,7323.8597,-585.3730,1821.6300,7069.3040,-148.1445,-129.6767,3614.0954
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,14,unloading,unloading_d_190,return_unloading,unloading_dense,1.9000,2.6000,15.0,5.0,114,1.8700,1.794100,7053.3586,-583.5700,1846.2710,6782.2920,-146.3415,-105.0357,3327.0834
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,15,unloading,unloading_d_180,return_unloading,unloading_dense,1.8000,2.6000,15.0,5.0,114,1.8000,1.595500,6902.1422,-581.1660,1860.0940,6621.1190,-143.9375,-91.2127,3165.9104
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,1,loading,loading_d_180,loading_branch,loading_dense,1.8000,2.6000,15.0,5.0,114,1.7800,2.371200,6785.5685,-579.9640,1820.4280,6510.7680,-143.1662,-131.2784,3048.5226
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,2,loading,loading_d_190,loading_branch,loading_dense,1.9000,2.6000,15.0,5.0,114,1.8900,2.711350,6969.2624,-582.9690,1798.1910,6708.2400,-146.1712,-153.5154,3245.9946
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,3,loading,loading_d_200,loading_branch,loading_dense,2.0000,2.6000,15.0,5.0,114,1.9800,3.040850,7174.6288,-585.3730,1778.9590,6926.0390,-148.5752,-172.7474,3463.7936
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,4,loading,loading_d_210,loading_branch,loading_dense,2.1000,2.6000,15.0,5.0,114,2.0800,3.407050,7381.8429,-585.9740,1759.7270,7144.8080,-149.1762,-191.9794,3682.5626
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,5,loading,loading_d_220,loading_branch,loading_dense,2.2000,2.6000,15.0,5.0,114,2.1800,3.807550,7590.2411,-588.9790,1741.6970,7364.0600,-152.1812,-210.0094,3901.8146
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,6,loading,loading_d_230,loading_branch,loading_dense,2.3000,2.6000,15.0,5.0,114,2.2900,4.249100,7798.5030,-591.9850,1723.0660,7582.3440,-155.1872,-228.6404,4120.0986
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,7,loading,loading_d_240,loading_branch,loading_dense,2.4000,2.6000,15.0,5.0,114,2.3900,4.739350,8003.9340,-596.7920,1706.2380,7797.2400,-159.9942,-245.4684,4334.9946
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,8,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,114,2.5800,5.835100,8457.4887,-607.0090,1709.8440,8260.9110,-170.2112,-241.8624,4798.6656
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,9,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,2.6000,15.0,5.0,114,2.4100,3.977150,8131.2070,-597.9940,1740.4950,7920.1760,-161.1962,-211.2114,4457.9306
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,10,unloading,unloading_d_230,return_unloading,unloading_dense,2.3000,2.6000,15.0,5.0,114,2.2900,3.211600,7874.0386,-592.5850,1768.1410,7650.1040,-155.7872,-183.5654,4187.8586
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,11,unloading,unloading_d_220,return_unloading,unloading_dense,2.2000,2.6000,15.0,5.0,114,2.2000,2.836000,7717.0099,-588.3780,1784.9690,7484.5760,-151.5802,-166.7374,4022.3306
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,12,unloading,unloading_d_210,return_unloading,unloading_dense,2.1000,2.6000,15.0,5.0,114,2.0800,2.347350,7436.8785,-584.7720,1809.3095,7190.3040,-147.9742,-142.3969,3728.0586
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,13,unloading,unloading_d_200,return_unloading,unloading_dense,2.0000,2.6000,15.0,5.0,114,2.0000,2.088300,7281.9119,-583.5700,1824.9355,7025.7440,-146.7722,-126.7709,3563.4986
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,14,unloading,unloading_d_190,return_unloading,unloading_dense,1.9000,2.6000,15.0,5.0,114,1.9200,1.873600,7124.2315,-582.3680,1839.6600,6858.2800,-145.5702,-112.0464,3396.0346
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4,15,unloading,unloading_d_180,return_unloading,unloading_dense,1.8000,2.6000,15.0,5.0,114,1.8000,1.568500,6860.3505,-580.2645,1862.7985,6576.5920,-143.4667,-88.9079,3114.3466
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,1,loading,loading_d_180,loading_branch,loading_dense,1.8000,2.6000,15.0,5.0,114,1.7800,2.480250,6860.1013,-581.1660,1813.2160,6590.1440,-144.5823,-136.5663,3129.5506
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,2,loading,loading_d_190,loading_branch,loading_dense,1.9000,2.6000,15.0,5.0,114,1.8800,2.832300,7050.2878,-583.5700,1791.5800,6793.4240,-146.9863,-158.2023,3332.8306
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,3,loading,loading_d_200,loading_branch,loading_dense,2.0000,2.6000,15.0,5.0,114,1.9800,3.180350,7257.0320,-584.7720,1773.5500,7012.6760,-148.1883,-176.2323,3552.0826
session_20260624_135659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,5,4,loading,loading_d_210,loading_branch,loading_dense,2.1000,2.6000,15.0,5.0,114,2.0800,3.560700,7464.6375,-585.9740,1753.7170,7231.9280,-149.3903,-196.0653,3771.3346
