session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_240,loading_branch,loading_dense,2.4000,3.2000,15.0,5.0,113,2.3900,4.183900,7639.0711,-581.7670,1644.3350,7437.1440,-159.7466,-276.0381,4230.6154
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_250,loading_branch,loading_dense,2.5000,3.2000,15.0,5.0,113,2.5000,4.733500,7826.3127,-583.5700,1620.2950,7634.6160,-161.5496,-300.0781,4428.0874
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_260,loading_branch,loading_dense,2.6000,3.2000,15.0,5.0,113,2.6000,5.239400,8037.8510,-587.1760,1605.2700,7853.3830,-165.1556,-315.1031,4646.8544
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_270,loading_branch,loading_dense,2.7000,3.2000,15.0,5.0,113,2.6900,5.809600,8264.9949,-590.7820,1611.8810,8084.7360,-168.7616,-308.4921,4878.2074
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_280,loading_branch,loading_dense,2.8000,3.2000,15.0,5.0,113,2.7700,6.440200,8495.1346,-595.5900,1622.6990,8317.0560,-173.5696,-297.6741,5110.5274
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_290,loading_branch,loading_dense,2.9000,3.2000,15.0,5.0,114,2.8900,7.134850,8726.1616,-600.9990,1638.3250,8549.3750,-178.9786,-282.0481,5342.8464
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.2000,15.0,5.0,113,3.0000,7.905800,8953.4650,-606.4080,1653.3500,8778.7990,-184.3876,-267.0231,5572.2704
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,113,3.1900,9.570700,9422.6277,-626.8420,1690.6120,9248.2710,-204.8216,-229.7611,6041.7424
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_300,return_unloading,unloading_dense,3.0000,3.2000,15.0,5.0,114,3.0000,6.712100,9098.7388,-614.8220,1687.6070,8919.6345,-192.8016,-232.7661,5713.1059
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_290,return_unloading,unloading_dense,2.9000,3.2000,15.0,5.0,114,2.8700,5.499600,8832.6417,-608.2110,1679.1930,8650.0470,-186.1906,-241.1801,5443.5184
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_280,return_unloading,unloading_dense,2.8000,3.2000,15.0,5.0,114,2.7900,4.910100,8676.6848,-603.1025,1689.4100,8488.8740,-181.0821,-230.9631,5282.3454
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_270,return_unloading,unloading_dense,2.7000,3.2000,15.0,5.0,113,2.6700,4.128400,8402.6045,-596.7920,1708.0410,8205.7350,-174.7716,-212.3321,4999.2064
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_260,return_unloading,unloading_dense,2.6000,3.2000,15.0,5.0,114,2.6000,3.707850,8236.8965,-592.5850,1721.2630,8033.4320,-170.5646,-199.1101,4826.9034
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_250,return_unloading,unloading_dense,2.5000,3.2000,15.0,5.0,113,2.4800,3.130900,7943.6505,-587.7770,1741.6970,7727.5440,-165.7566,-178.6761,4521.0154
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,3.2000,15.0,5.0,113,2.3900,2.806500,7772.5227,-582.9690,1756.7220,7549.4320,-160.9486,-163.6511,4342.9034
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_240,loading_branch,loading_dense,2.4000,3.2000,15.0,5.0,114,2.3900,4.463600,7767.0618,-579.3630,1628.1080,7572.6640,-159.5226,-289.8303,4318.1915
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_250,loading_branch,loading_dense,2.5000,3.2000,15.0,5.0,114,2.4900,5.044550,7954.6997,-582.3680,1607.0730,7769.1680,-162.5276,-310.8653,4514.6955
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_260,loading_branch,loading_dense,2.6000,3.2000,15.0,5.0,114,2.5800,5.604100,8177.0653,-586.5750,1605.8710,7996.6480,-166.7346,-312.0673,4742.1755
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,4,loading,loading_d_270,loading_branch,loading_dense,2.7000,3.2000,15.0,5.0,114,2.6800,6.226400,8408.6810,-590.7820,1613.0830,8231.8740,-170.9416,-304.8553,4977.4015
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,5,loading,loading_d_280,loading_branch,loading_dense,2.8000,3.2000,15.0,5.0,114,2.7800,6.920800,8640.0472,-596.1910,1622.9995,8465.1620,-176.3506,-294.9388,5210.6895
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,6,loading,loading_d_290,loading_branch,loading_dense,2.9000,3.2000,15.0,5.0,114,2.8800,7.703100,8873.8405,-602.8020,1632.3150,8702.3200,-182.9616,-285.6233,5447.8475
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,7,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.2000,15.0,5.0,114,2.9900,8.560450,9096.6616,-611.2160,1643.7340,8926.4105,-191.3756,-274.2043,5671.9380
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,8,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,114,3.1800,10.385650,9562.4457,-632.8520,1682.1980,9391.5360,-213.0116,-235.7403,6137.0635
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,9,unloading,unloading_d_300,return_unloading,unloading_dense,3.0000,3.2000,15.0,5.0,114,3.0100,7.302650,9245.6023,-620.2310,1677.3900,9071.1300,-200.3906,-240.5483,5816.6575
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,10,unloading,unloading_d_290,return_unloading,unloading_dense,2.9000,3.2000,15.0,5.0,114,2.8600,5.943000,8970.7247,-611.8170,1665.9710,8793.3120,-191.9766,-251.9673,5538.8395
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,11,unloading,unloading_d_280,return_unloading,unloading_dense,2.8000,3.2000,15.0,5.0,114,2.8000,5.295100,8814.0580,-607.6100,1676.1880,8631.6580,-187.7696,-241.7503,5377.1855
session_20260622_143801,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,12,unloading,unloading_d_270,return_unloading,unloading_dense,2.7000,3.2000,15.0,5.0,114,2.6600,4.439450,8533.7182,-599.1960,1695.1195,8342.2230,-179.3556,-222.8188,5087.7505
