time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781217699.018142,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.836900,4.90000,4.836900,-0.063100,nan,2.7500,2.7500,,-4.4400,0.0000,-388.8460,6215.5380,6779.8720,-388.8460,6215.5380,6779.8720,12.4101,2896.4789,4460.0827,9206.0186,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.018860,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.836200,4.90000,4.836200,-0.063800,nan,2.7500,2.7500,,-4.4400,0.0007,-385.2400,6219.1490,6781.8080,-385.2400,6219.1490,6781.8080,16.0161,2900.0899,4462.0187,9209.7309,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.021630,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.835700,4.90000,4.835700,-0.064300,nan,2.7500,2.7500,,-4.4400,0.0010,-394.2550,6220.3490,6787.6160,-394.2550,6220.3490,6787.6160,7.0011,2901.2899,4467.8267,9215.1999,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.109771,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.834700,4.90000,4.834700,-0.065300,nan,2.7500,2.7500,,-4.4400,0.0039,-392.4520,6219.7460,6785.6790,-392.4520,6219.7460,6785.6790,8.8041,2900.6869,4465.8897,9213.2892,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.197643,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.833900,4.90000,4.833900,-0.066100,nan,2.7500,2.7500,,-4.4400,0.0921,-389.4470,6216.1410,6794.3920,-389.4470,6216.1410,6794.3920,11.8091,2897.0819,4474.6027,9217.1493,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.285592,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.833400,4.90000,4.833400,-0.066600,nan,2.7500,2.7500,,-4.4400,0.1802,-387.6450,6220.3490,6781.8080,-387.6450,6220.3490,6781.8080,13.6111,2901.2899,4462.0187,9210.6422,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.374842,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.834300,4.90000,4.834300,-0.065700,nan,2.7500,2.7500,,-4.4400,0.2684,-390.0480,6216.1410,6791.4880,-390.0480,6216.1410,6791.4880,11.2081,2897.0819,4471.6987,9215.0342,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.462691,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.832800,4.90000,4.832800,-0.067200,nan,2.7500,2.7500,,-4.4400,0.3567,-396.6590,6221.5490,6784.7110,-396.6590,6221.5490,6784.7110,4.5971,2902.4899,4464.9217,9213.9738,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.550927,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.831300,4.90000,4.831300,-0.068700,nan,2.7500,2.7500,,-4.4400,0.4448,-393.6540,6219.7460,6788.5840,-393.6540,6219.7460,6788.5840,7.6021,2900.6869,4468.7947,9215.4803,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.638943,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.830300,4.90000,4.830300,-0.069700,nan,2.7500,2.7500,,-4.4400,0.5335,-387.6450,6219.7460,6785.6790,-387.6450,6219.7460,6785.6790,13.6111,2900.6869,4465.8897,9213.0857,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.727396,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.830300,4.90000,4.830300,-0.069700,nan,2.7500,2.7500,,-4.4400,0.6212,-391.8510,6217.3430,6788.5840,-391.8510,6217.3430,6788.5840,9.4051,2898.2839,4468.7947,9213.7817,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.815026,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.831700,4.90000,4.831700,-0.068300,nan,2.7500,2.7500,,-4.4400,0.7097,-396.0580,6214.9410,6785.6790,-396.0580,6214.9410,6785.6790,5.1981,2895.8819,4465.8897,9210.2005,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.904010,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.832000,4.90000,4.832000,-0.068000,nan,2.7500,2.7500,,-4.4400,0.7980,-388.8460,6221.5490,6778.9060,-388.8460,6221.5490,6778.9060,12.4101,2902.4899,4459.1167,9209.3670,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217699.991876,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.831000,4.90000,4.831000,-0.069000,nan,2.7500,2.7500,,-4.4400,0.8861,-393.0530,6219.1490,6775.0310,-393.0530,6219.1490,6775.0310,8.2031,2900.0899,4455.2417,9205.0720,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217700.080382,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.829000,4.90000,4.829000,-0.071000,nan,2.7500,2.7500,,-4.4400,0.9741,-391.2500,6224.5540,6787.6160,-391.2500,6224.5540,6787.6160,10.0061,2905.4949,4467.8267,9217.9108,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217700.167573,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.827100,4.90000,4.827100,-0.072900,nan,2.7500,2.7500,,-4.4400,1.0623,-385.2400,6220.3490,6784.7110,-385.2400,6220.3490,6784.7110,16.0161,2901.2899,4464.9217,9212.6790,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781217700.255922,session_20260611_183729,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,490,4.90000,4.826300,4.90000,4.826300,-0.073700,nan,2.7500,2.7500,,-4.4400,1.1508,-396.0580,6225.7570,6793.4240,-396.0580,6225.7570,6793.4240,5.1981,2906.6979,4473.6347,9223.2056,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
