session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260608_112933,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,160,1.6000,1.9000,1.5900,1.5900,+0.0000,2.053100,1.573300,-0.479800,10999.2140,11018.0102,+18.7962,+3.0050,+14.4260,+16.4580,22.0908,-39.1751,1,1,0,force_split_only
session_20260608_112933,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,160,1.6000,1.9000,1.5800,1.6000,+0.0200,2.280350,1.760100,-0.520250,11238.4234,11249.5334,+11.1101,+3.6060,+16.2300,-7.7420,18.3400,-21.3553,0,1,0,bad_d_match
session_20260608_112933,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,160,1.6000,1.9000,1.5800,1.6000,+0.0200,2.145600,1.653300,-0.492300,11064.7208,11068.6257,+3.9049,+3.3055,+9.0180,-6.2920,11.4822,-7.9319,0,1,0,bad_d_match
