trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.430300,-0.069700,2.4200,-4.1700,0.0000,down,2.4600,-0.0400,-720.5980,4424.5620,7907.5920,-255.5563,1556.8857,4599.7568,9089.8857
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.429900,-0.070100,2.4600,-4.2100,4.2224,down,2.4800,-0.0200,-723.0020,4428.1670,7910.4960,-257.9603,1560.4907,4602.6608,9094.3577
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.428100,-0.071900,2.4800,-4.2300,8.3438,down,2.5200,-0.0400,-717.5930,4428.1670,7907.5920,-252.5513,1560.4907,4599.7568,9091.4033
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.429900,-0.070100,2.5200,-4.2700,12.4749,down,2.5400,-0.0200,-721.1990,4423.9600,7907.5920,-256.1573,1556.2837,4599.7568,9089.6403
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.428600,-0.071400,2.5400,-4.2900,16.6174,down,2.5800,-0.0400,-722.4010,4425.7620,7905.6560,-257.3593,1558.0857,4597.8208,9088.9289
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.426700,-0.073300,2.5800,-4.3300,20.7833,down,2.6300,-0.0500,-717.5930,4426.9670,7907.5920,-252.5513,1559.2907,4599.7568,9090.8189
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.426500,-0.073500,2.6300,-4.3800,24.9028,down,2.6700,-0.0400,-718.1940,4428.7680,7912.4320,-253.1523,1561.0917,4604.5968,9095.9534
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.427000,-0.073000,2.6700,-4.4200,29.0614,down,2.7100,-0.0400,-719.3960,4419.1510,7907.5920,-254.3543,1551.4747,4599.7568,9087.1578
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.422600,-0.077400,2.7100,-4.4600,33.2281,down,2.7500,-0.0400,-722.4010,4421.5540,7906.6240,-257.3593,1553.8777,4598.7888,9087.7228
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.425700,-0.074300,2.7500,-4.5000,37.3498,down,2.7800,-0.0300,-713.3860,4426.9670,7908.5620,-248.3443,1559.2907,4600.7268,9091.3315
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.424200,-0.075800,2.7800,-4.5300,41.4991,down,2.8200,-0.0400,-726.6080,4429.9680,7905.6560,-261.5663,1562.2917,4597.8208,9091.3130
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.423100,-0.076900,2.8200,-4.5700,45.6356,down,2.8600,-0.0400,-726.0070,4428.1670,7897.9120,-260.9653,1560.4907,4590.0768,9083.6536
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.424900,-0.075100,2.8600,-4.6100,49.7918,down,2.9000,-0.0400,-721.1990,4425.7620,7908.5620,-256.1573,1558.0857,4600.7268,9091.3613
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.424100,-0.075900,2.9000,-4.6500,53.9559,down,2.9400,-0.0400,-723.6030,4424.5620,7903.7190,-258.5613,1556.8857,4595.8838,9086.7554
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.424300,-0.075700,2.9400,-4.6900,58.1074,down,2.9800,-0.0400,-721.1990,4426.3650,7911.4630,-256.1573,1558.6887,4603.6278,9094.1785
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.424500,-0.075500,2.9800,-4.7300,62.2429,down,3.0200,-0.0400,-724.2040,4427.5650,7907.5920,-259.1623,1559.8887,4599.7568,9091.6343
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.424000,-0.076000,3.0200,-4.7700,66.3723,down,3.0600,-0.0400,-721.1990,4425.7620,7910.4960,-256.1573,1558.0857,4602.6608,9093.0437
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.422300,-0.077700,3.0600,-4.8100,70.5176,down,3.1000,-0.0400,-719.3960,4425.1600,7903.7190,-254.3543,1557.4837,4595.8838,9086.7126
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.420600,-0.079400,3.1000,-4.8500,74.6515,down,3.1300,-0.0300,-722.4010,4425.7620,7904.6870,-257.3593,1558.0857,4596.8518,9088.0861
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.422600,-0.077400,3.1300,-4.8800,78.8096,down,3.1700,-0.0400,-724.2040,4423.9600,7910.4960,-259.1623,1556.2837,4602.6608,9092.4056
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.421600,-0.078400,3.1700,-4.9200,82.9604,down,3.2100,-0.0400,-722.4010,4425.7620,7905.6560,-257.3593,1558.0857,4597.8208,9088.9289
