trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.422300,-0.077700,2.4800,-4.1900,0.0000,down,2.5200,-0.0400,-724.8050,4458.2180,7937.6000,-259.7633,1590.5417,4629.7648,9132.7183
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.421100,-0.078900,2.5200,-4.2300,4.2214,down,2.5600,-0.0400,-723.0020,4461.8230,7932.7600,-257.9603,1594.1467,4624.9248,9130.1302
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.422100,-0.077900,2.5600,-4.2700,8.3771,down,2.5800,-0.0200,-720.5980,4458.2180,7942.4400,-255.5563,1590.5417,4634.6048,9136.5925
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.420600,-0.079400,2.5800,-4.2900,12.5334,down,2.6000,-0.0200,-718.7950,4457.6160,7936.6320,-253.7533,1589.9397,4628.7968,9131.1080
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.418600,-0.081400,2.6000,-4.3100,16.6794,down,2.6200,-0.0200,-724.8050,4458.8160,7940.5040,-259.7633,1591.1397,4632.6688,9135.5343
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.420100,-0.079900,2.6200,-4.3300,20.8402,down,2.6700,-0.0500,-721.8000,4460.0210,7943.4080,-256.7583,1592.3447,4635.5728,9138.4087
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.419200,-0.080800,2.6700,-4.3800,24.9882,down,2.7100,-0.0400,-719.9980,4457.6160,7930.8240,-254.9563,1589.9397,4622.9888,9126.1551
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.419100,-0.080900,2.7100,-4.4200,29.1357,down,2.7500,-0.0400,-719.3960,4459.4180,7935.6640,-254.3543,1591.7417,4627.8288,9131.1939
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.419100,-0.080900,2.7500,-4.4600,33.2787,down,2.7900,-0.0400,-719.3960,4459.4180,7938.5700,-254.3543,1591.7417,4630.7348,9133.7196
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.419800,-0.080200,2.7900,-4.5000,37.3961,down,2.8200,-0.0300,-726.6080,4456.4130,7938.5700,-261.5663,1588.7367,4630.7348,9132.8238
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.419100,-0.080900,2.8200,-4.5300,41.5386,down,2.8600,-0.0400,-720.5980,4458.8160,7939.5360,-255.5563,1591.1397,4631.7008,9134.3600
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.416500,-0.083500,2.8600,-4.5700,45.6708,down,2.9000,-0.0400,-718.7950,4458.2180,7932.7600,-253.7533,1590.5417,4624.9248,9128.0368
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.417400,-0.082600,2.9000,-4.6100,49.8135,down,2.9400,-0.0400,-716.9920,4454.0100,7945.3440,-251.9503,1586.3337,4637.5088,9136.7814
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.416800,-0.083200,2.9400,-4.6500,53.9714,down,2.9800,-0.0400,-719.3960,4461.8230,7938.5700,-254.3543,1594.1467,4630.7348,9134.8940
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.415800,-0.084200,2.9800,-4.6900,58.1321,down,3.0000,-0.0200,-718.1940,4458.2180,7942.4400,-253.1523,1590.5417,4634.6048,9136.4032
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.415300,-0.084700,3.0000,-4.7100,62.2807,down,3.0200,-0.0200,-719.3960,4461.2210,7935.6640,-254.3543,1593.5447,4627.8288,9132.0746
3,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.412900,-0.087100,3.0200,-4.7300,66.4424,down,3.0400,-0.0200,-721.1990,4457.6160,7936.6320,-256.1573,1589.9397,4628.7968,9131.2976
