session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_240,loading_branch,loading_dense,2.4000,3.2000,15.0,5.0,113,2.4000,4.454300,7839.5382,-584.7720,1639.5270,7644.2960,-159.2650,-287.3934,4348.0575
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_250,loading_branch,loading_dense,2.5000,3.2000,15.0,5.0,113,2.5000,5.048500,8033.4536,-588.3780,1619.0930,7846.6080,-162.8710,-307.8274,4550.3695
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_260,loading_branch,loading_dense,2.6000,3.2000,15.0,5.0,113,2.5900,5.630100,8262.5093,-593.7880,1621.4970,8079.8980,-168.2810,-305.4234,4783.6595
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_270,loading_branch,loading_dense,2.7000,3.2000,15.0,5.0,113,2.6900,6.267800,8495.1296,-596.7920,1632.3150,8316.0880,-171.2850,-294.6054,5019.8495
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_280,loading_branch,loading_dense,2.8000,3.2000,15.0,5.0,113,2.7900,6.972500,8728.8748,-602.2010,1647.9410,8550.3460,-176.6940,-278.9794,5254.1075
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_290,loading_branch,loading_dense,2.9000,3.2000,15.0,5.0,113,2.9000,7.758200,8958.3464,-609.4140,1663.5670,8781.6960,-183.9070,-263.3534,5485.4575
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.2000,15.0,5.0,113,3.0000,8.620200,9187.8384,-619.6300,1679.7940,9012.0790,-194.1230,-247.1264,5715.8405
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_320,preload_loading,preload_dense,3.2000,3.2000,30.0,5.0,113,3.1900,10.523600,9653.4961,-639.4630,1721.8640,9476.7190,-213.9560,-205.0564,6180.4805
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_300,return_unloading,unloading_dense,3.0000,3.2000,15.0,5.0,113,3.0000,7.367900,9336.7542,-627.4440,1717.6570,9156.3140,-201.9370,-209.2634,5860.0755
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_290,return_unloading,unloading_dense,2.9000,3.2000,15.0,5.0,113,2.8800,6.009400,9062.5786,-617.8270,1700.8290,8880.4320,-192.3200,-226.0914,5584.1935
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_280,return_unloading,unloading_dense,2.8000,3.2000,15.0,5.0,113,2.7900,5.364500,8908.5435,-613.6210,1705.0360,8722.6500,-188.1140,-221.8844,5426.4115
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_270,return_unloading,unloading_dense,2.7000,3.2000,15.0,5.0,113,2.6700,4.504900,8632.3840,-606.4080,1719.4600,8438.0580,-180.9010,-207.4604,5141.8195
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_260,return_unloading,unloading_dense,2.6000,3.2000,15.0,5.0,113,2.5900,4.050100,8470.8626,-601.6000,1731.4800,8270.5920,-176.0930,-195.4404,4974.3535
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_250,return_unloading,unloading_dense,2.5000,3.2000,15.0,5.0,113,2.4800,3.422700,8181.6248,-594.3880,1750.1110,7970.5120,-168.8810,-176.8094,4674.2735
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,3.2000,15.0,5.0,113,2.4000,3.070100,8009.3496,-591.3830,1762.1310,7790.4630,-165.8760,-164.7894,4494.2245
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_240,loading_branch,loading_dense,2.4000,3.2000,15.0,5.0,113,2.3900,4.612800,7898.0936,-582.9690,1632.3150,7705.2800,-160.8677,-291.3127,4408.4077
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_250,loading_branch,loading_dense,2.5000,3.2000,15.0,5.0,113,2.4800,5.225100,8098.1589,-588.3780,1615.4870,7914.3670,-166.2767,-308.1407,4617.4947
session_20260622_162129,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_260,loading_branch,loading_dense,2.6000,3.2000,15.0,5.0,113,2.5800,5.823800,8329.8286,-591.9850,1620.2950,8148.6240,-169.8837,-303.3327,4851.7517
