trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.542100,0.042100,2.5600,-4.2500,0.0000,none,2.5600,0.0000,-724.8050,4518.3170,8090.5440,-262.4077,1642.4501,4791.3646,9295.0219
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.541400,0.041400,2.5600,-4.2500,0.0542,none,2.5600,0.0000,-726.6080,4508.7010,8092.4800,-264.2107,1632.8341,4793.3006,9292.1782
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.542300,0.042300,2.5600,-4.2500,0.1417,none,2.5600,0.0000,-725.4060,4518.3170,8098.2880,-263.0087,1642.4501,4799.1086,9301.8101
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.541100,0.041100,2.5600,-4.2500,0.2299,none,2.5600,0.0000,-723.6030,4514.7110,8091.5120,-261.2057,1638.8441,4792.3326,9294.0187
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.541700,0.041700,2.5600,-4.2500,0.3180,none,2.5600,0.0000,-720.5980,4511.7040,8087.6400,-258.2007,1635.8371,4788.4606,9288.9534
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.542100,0.042100,2.5600,-4.2500,0.4063,none,2.5600,0.0000,-726.0070,4515.9120,8100.2260,-263.6097,1640.0451,4801.0466,9302.3765
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.540600,0.040600,2.5600,-4.2500,0.4942,none,2.5600,0.0000,-723.6030,4512.9060,8089.5760,-261.2057,1637.0391,4790.3966,9291.4564
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.539600,0.039600,2.5600,-4.2500,0.5822,none,2.5600,0.0000,-727.8100,4516.5140,8095.3830,-265.4127,1640.6471,4796.2036,9298.5930
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.538000,0.038000,2.5600,-4.2500,0.6703,none,2.5600,0.0000,-721.8000,4518.9190,8091.5120,-259.4027,1643.0521,4792.3326,9295.9233
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.540800,0.040800,2.5600,-4.2500,0.7589,none,2.5600,0.0000,-719.9980,4523.7270,8093.4480,-257.6007,1647.8601,4794.2686,9299.8066
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.541100,0.041100,2.5600,-4.2500,0.8468,none,2.5600,0.0000,-721.8000,4508.1010,8090.5440,-259.4027,1632.2341,4791.3646,9289.8263
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.538700,0.038700,2.5600,-4.2500,0.9352,none,2.5600,0.0000,-721.1990,4517.1140,8098.2880,-258.8017,1641.2471,4799.1086,9300.8986
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.538600,0.038600,2.5600,-4.2500,1.0231,none,2.5600,0.0000,-724.8050,4518.3170,8093.4480,-262.4077,1642.4501,4794.2686,9297.5497
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.540300,0.040300,2.5600,-4.2500,1.1112,none,2.5600,0.0000,-725.4060,4515.9120,8095.3830,-263.0087,1640.0451,4796.2036,9298.1128
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.540500,0.040500,2.5600,-4.2500,1.1993,none,2.5600,0.0000,-727.8100,4514.1090,8089.5760,-265.4127,1638.2421,4790.3966,9292.3693
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.541700,0.041700,2.5600,-4.2500,1.2873,none,2.5600,0.0000,-727.2090,4514.1090,8097.3200,-264.8117,1638.2421,4798.1406,9299.0647
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.539800,0.039800,2.5600,-4.2500,1.3754,none,2.5600,0.0000,-721.8000,4516.5140,8104.0960,-259.4027,1640.6471,4804.9166,9305.7115
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.540700,0.040700,2.5600,-4.2500,1.4641,none,2.5600,0.0000,-729.6130,4518.3170,8092.4800,-267.2157,1642.4501,4793.3006,9297.0832
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.541800,0.041800,2.5600,-4.2500,1.5519,none,2.5600,0.0000,-717.5930,4517.7170,8087.6400,-255.1957,1641.8501,4788.4606,9291.6429
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.542600,0.042600,2.5600,-4.2500,1.6400,none,2.5600,0.0000,-724.8050,4514.7110,8103.1270,-262.4077,1638.8441,4803.9476,9304.2262
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.542100,0.042100,2.5600,-4.2500,1.7287,none,2.5600,0.0000,-724.8050,4509.9030,8093.4480,-262.4077,1634.0361,4794.2686,9293.4637
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.539100,0.039100,2.5600,-4.2500,1.8165,none,2.5600,0.0000,-721.1990,4517.7170,8103.1270,-258.8017,1641.8501,4803.9476,9305.4050
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.537300,0.037300,2.5600,-4.2500,1.9043,none,2.5600,0.0000,-723.0020,4514.1090,8091.5120,-260.6047,1638.2421,4792.3326,9293.6795
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.537800,0.037800,2.5600,-4.2500,1.9923,none,2.5600,0.0000,-724.2040,4511.7040,8093.4480,-261.8067,1635.8371,4794.2686,9294.2910
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.539900,0.039900,2.5600,-4.2500,2.0815,none,2.5600,0.0000,-721.8000,4518.9190,8084.7360,-259.4027,1643.0521,4785.5566,9290.0259
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.539100,0.039100,2.5600,-4.2500,2.1688,none,2.5600,0.0000,-721.8000,4521.3200,8089.5760,-259.4027,1645.4531,4790.3966,9295.4058
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.538500,0.038500,2.5600,-4.2500,2.2570,none,2.5600,0.0000,-719.9980,4511.1040,8091.5120,-257.6007,1635.2371,4792.3326,9291.9870
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.536400,0.036400,2.5600,-4.2500,2.3450,none,2.5600,0.0000,-721.1990,4513.5090,8089.5760,-258.8017,1637.6421,4790.3966,9291.5624
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.539900,0.039900,2.5600,-4.2500,2.4332,none,2.5600,0.0000,-723.6030,4513.5090,8093.4480,-261.2057,1637.6421,4794.2686,9295.1205
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.538900,0.038900,2.5600,-4.2500,2.5213,none,2.5600,0.0000,-726.6080,4516.5140,8094.4160,-264.2107,1640.6471,4795.2366,9297.6571
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.535400,0.035400,2.5600,-4.2500,2.6093,none,2.5600,0.0000,-721.8000,4515.9120,8090.5440,-259.4027,1640.0451,4791.3646,9293.6192
