trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.459400,-0.040600,2.4800,-4.1900,0.0000,none,2.4800,0.0000,-720.5980,4447.3990,7937.6000,-258.2007,1571.5321,4638.4206,9127.1087
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.460600,-0.039400,2.4800,-4.1900,0.0530,none,2.4800,0.0000,-713.9870,4448.0000,7936.6320,-251.5897,1572.1331,4637.4526,9126.0402
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.459600,-0.040400,2.4800,-4.1900,0.1411,none,2.4800,0.0000,-716.9920,4449.2020,7934.6950,-254.5947,1573.3351,4635.5156,9125.1773
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.458300,-0.041700,2.4800,-4.1900,0.2294,none,2.4800,0.0000,-715.7900,4446.7970,7927.9200,-253.3927,1570.9301,4628.7406,9118.0192
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.456400,-0.043600,2.4800,-4.1900,0.3175,none,2.4800,0.0000,-714.5880,4447.3990,7934.6950,-252.1907,1571.5321,4635.5156,9124.1097
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.454100,-0.045900,2.4800,-4.1900,0.4055,none,2.4800,0.0000,-712.1840,4444.3920,7930.8240,-249.7867,1568.5251,4631.6446,9119.0896
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.451500,-0.048500,2.4800,-4.1900,0.4947,none,2.4800,0.0000,-717.5930,4444.3920,7925.9840,-255.1957,1568.5251,4626.8046,9115.3048
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.453900,-0.046100,2.4800,-4.1900,0.5817,none,2.4800,0.0000,-713.9870,4444.9940,7930.8240,-251.5897,1569.1271,4631.6446,9119.5240
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.452700,-0.047300,2.4800,-4.1900,0.6697,none,2.4800,0.0000,-716.3910,4447.3990,7932.7600,-253.9937,1571.5321,4633.5806,9122.5685
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.452700,-0.047300,2.4800,-4.1900,0.7584,none,2.4800,0.0000,-716.9920,4448.6000,7925.0150,-254.5947,1572.7331,4625.8356,9116.4676
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.454700,-0.045300,2.4800,-4.1900,0.8462,none,2.4800,0.0000,-715.1890,4453.4080,7936.6320,-252.7917,1577.5411,4637.4526,9128.7713
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.454400,-0.045600,2.4800,-4.1900,0.9343,none,2.4800,0.0000,-715.1890,4449.2020,7938.5700,-252.7917,1573.3351,4639.3906,9128.4055
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.452300,-0.047700,2.4800,-4.1900,1.0225,none,2.4800,0.0000,-718.7950,4444.9940,7931.7910,-256.3977,1569.1271,4632.6116,9120.7426
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.450600,-0.049400,2.4800,-4.1900,1.1106,none,2.4800,0.0000,-716.3910,4449.8050,7930.8240,-253.9937,1573.9381,4631.6446,9122.0584
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.449000,-0.051000,2.4800,-4.1900,1.1987,none,2.4800,0.0000,-715.1890,4452.2050,7943.4080,-252.7917,1576.3381,4644.2286,9134.0766
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.448800,-0.051200,2.4800,-4.1900,1.2872,none,2.4800,0.0000,-713.9870,4453.4080,7935.6640,-251.5897,1577.5411,4636.4846,9127.8356
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.450100,-0.049900,2.4800,-4.1900,1.3749,none,2.4800,0.0000,-713.3860,4444.9940,7925.0150,-250.9887,1569.1271,4625.8356,9114.4256
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.446300,-0.053700,2.4800,-4.1900,1.4632,none,2.4800,0.0000,-723.6030,4448.6000,7931.7910,-261.2057,1572.7331,4632.6116,9122.8807
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445400,-0.054600,2.4800,-4.1900,1.5514,none,2.4800,0.0000,-712.7850,4446.7970,7939.5360,-250.3877,1570.9301,4640.3566,9127.8857
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445000,-0.055000,2.4800,-4.1900,1.6395,none,2.4800,0.0000,-719.3960,4446.7970,7932.7600,-256.9987,1570.9301,4633.5806,9122.5115
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.444700,-0.055300,2.4800,-4.1900,1.7277,none,2.4800,0.0000,-715.7900,4452.8070,7935.6640,-253.3927,1576.9401,4636.4846,9127.6836
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.444600,-0.055400,2.4800,-4.1900,1.8157,none,2.4800,0.0000,-714.5880,4452.8070,7925.9840,-252.1907,1576.9401,4626.8046,9119.1748
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.444000,-0.056000,2.4800,-4.1900,1.9038,none,2.4800,0.0000,-717.5930,4450.4020,7924.0470,-255.1957,1574.5351,4624.8676,9116.5530
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443600,-0.056400,2.4800,-4.1900,1.9921,none,2.4800,0.0000,-713.9870,4446.1940,7930.8240,-251.5897,1570.3271,4631.6446,9120.1090
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.444100,-0.055900,2.4800,-4.1900,2.0803,none,2.4800,0.0000,-716.3910,4444.9940,7937.6000,-253.9937,1569.1271,4638.4206,9125.6058
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443300,-0.056700,2.4800,-4.1900,2.1685,none,2.4800,0.0000,-718.7950,4448.6000,7935.6640,-256.3977,1572.7331,4636.4846,9125.8683
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443800,-0.056200,2.4800,-4.1900,2.2565,none,2.4800,0.0000,-713.9870,4448.0000,7930.8240,-251.5897,1572.1331,4631.6446,9120.9896
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443800,-0.056200,2.4800,-4.1900,2.3447,none,2.4800,0.0000,-714.5880,4448.0000,7930.8240,-252.1907,1572.1331,4631.6446,9121.0366
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441900,-0.058100,2.4800,-4.1900,2.4333,none,2.4800,0.0000,-717.5930,4449.2020,7929.8560,-255.1957,1573.3351,4630.6766,9121.0172
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441300,-0.058700,2.4800,-4.1900,2.5208,none,2.4800,0.0000,-715.1890,4452.8070,7926.9520,-252.7917,1576.9401,4627.7726,9120.0632
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.440800,-0.059200,2.4800,-4.1900,2.6091,none,2.4800,0.0000,-710.3810,4441.3910,7926.9520,-247.9837,1565.5241,4627.7726,9114.1189
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.440600,-0.059400,2.4800,-4.1900,2.6979,none,2.4800,0.0000,-717.5930,4448.0000,7925.9840,-255.1957,1572.1331,4626.8046,9117.0646
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441600,-0.058400,2.4800,-4.1900,2.7852,none,2.4800,0.0000,-720.5980,4449.2020,7930.8240,-258.2007,1573.3351,4631.6446,9122.0957
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.440800,-0.059200,2.4800,-4.1900,2.8735,none,2.4800,0.0000,-713.3860,4443.7940,7939.5360,-250.9887,1567.9271,4640.3566,9126.4701
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.440500,-0.059500,2.4800,-4.1900,2.9617,none,2.4800,0.0000,-722.4010,4448.0000,7935.6640,-260.0037,1572.1331,4636.4846,9125.8605
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.438000,-0.062000,2.4800,-4.1900,3.0502,down,2.5000,-0.0200,-716.9920,4449.2020,7930.8240,-254.5947,1573.3351,4631.6446,9121.8115
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.437200,-0.062800,2.5000,-4.2100,7.2629,down,2.5400,-0.0400,-718.7950,4451.6070,7927.9200,-256.3977,1575.7401,4628.7406,9120.6023
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.434100,-0.065900,2.5400,-4.2500,11.4230,down,2.5600,-0.0200,-714.5880,4448.6000,7925.0150,-252.1907,1572.7331,4625.8356,9116.2789
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.435800,-0.064200,2.5600,-4.2700,15.5708,down,2.6000,-0.0400,-716.3910,4444.9940,7929.8560,-253.9937,1569.1271,4630.6766,9118.8708
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.434400,-0.065600,2.6000,-4.3100,19.7099,down,2.6500,-0.0500,-715.1890,4451.0050,7920.1760,-252.7917,1575.1381,4620.9966,9113.2941
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.435000,-0.065000,2.6500,-4.3600,23.8528,down,2.6900,-0.0400,-715.1890,4449.8050,7932.7600,-252.7917,1573.9381,4633.5806,9123.6474
