time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782228851.562912,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.030100,6.00000,6.030100,+0.030100,nan,2.7300,2.7300,,-4.7300,0.0000,-607.6100,1667.1730,8422.5650,-607.6100,1667.1730,8422.5650,-180.4592,-263.2738,5141.5902,8607.4536,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228851.562912,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.030200,6.00000,6.030200,+0.030200,nan,2.7300,2.7300,,-4.7300,0.0009,-602.2010,1666.5720,8420.6340,-602.2010,1666.5720,8420.6340,-175.0502,-263.8748,5139.6592,8605.0674,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228851.564027,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.031200,6.00000,6.031200,+0.031200,nan,2.7300,2.7300,,-4.7300,0.0013,-604.6050,1663.5670,8429.3440,-604.6050,1663.5670,8429.3440,-177.4542,-266.8798,5148.3692,8613.1784,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228851.741054,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.031200,6.00000,6.031200,+0.031200,nan,2.7300,2.7300,,-4.7300,0.0023,-607.0090,1666.5720,8423.5360,-607.0090,1666.5720,8423.5360,-179.8582,-263.8748,5142.5612,8608.2449,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228851.829620,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.031800,6.00000,6.031800,+0.031800,nan,2.7300,2.7300,,-4.7300,0.1792,-604.0040,1670.7790,8424.5060,-604.0040,1670.7790,8424.5060,-176.8532,-259.6678,5143.5312,8609.7982,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228851.917810,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.030300,6.00000,6.030300,+0.030300,nan,2.7300,2.7300,,-4.7300,0.2679,-609.4140,1662.3650,8425.4720,-609.4140,1662.3650,8425.4720,-182.2632,-268.0818,5144.4972,8609.4960,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228852.006447,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.029800,6.00000,6.029800,+0.029800,nan,2.7300,2.7300,,-4.7300,0.3562,-607.6100,1671.3800,8421.5990,-607.6100,1671.3800,8421.5990,-180.4592,-259.0668,5140.6242,8607.3242,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228852.094999,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.029600,6.00000,6.029600,+0.029600,nan,2.7300,2.7300,,-4.7300,0.4448,-607.6100,1670.1780,8426.4370,-607.6100,1670.1780,8426.4370,-180.4592,-260.2688,5145.4622,8611.8247,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228852.183036,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.030500,6.00000,6.030500,+0.030500,nan,2.7300,2.7300,,-4.7300,0.5330,-597.9940,1670.7790,8425.4720,-597.9940,1670.7790,8425.4720,-170.8432,-259.6678,5144.4972,8610.3239,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782228852.272123,session_20260623_112700,1,1,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,600,6.00000,6.031500,6.00000,6.031500,+0.031500,nan,2.7300,2.7300,,-4.7300,0.6218,-605.2070,1671.9810,8415.7910,-605.2070,1671.9810,8415.7910,-178.0562,-258.4658,5134.8162,8601.5890,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
