session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260623_112700,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,600,6.00000,6.011000,3.1900,0.0000,6.011000,5.992300,-0.018700,2.7300,2.8100,+0.0800,8608.4286,8829.2842,+220.8556,-12.0200,+33.6560,+217.8020,220.7146,2760.6952,1,0,1,weak_disp_split
session_20260623_112700,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,600,6.00000,5.740100,3.1800,0.0000,5.740100,5.881700,+0.141600,2.6000,2.8200,+0.2200,8328.8298,8985.1532,+656.3234,-24.6410,+64.9080,+655.3380,659.0054,2983.2883,0,1,1,bad_F_match
session_20260623_112700,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,600,6.00000,6.030250,3.1800,0.0000,6.030250,6.018550,-0.011700,2.7200,2.8000,+0.0800,8598.1035,8817.5208,+219.4172,-13.2220,+32.4540,+216.8330,219.6466,2742.7154,1,0,1,weak_disp_split
