time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781307788.080489,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.713700,3.75000,3.713700,-0.036300,nan,2.5200,2.5200,,-4.1300,0.0000,-426.1080,5875.9760,6222.3040,-426.1080,5875.9760,6222.3040,-19.8688,2524.1287,3807.5673,8568.8814,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.080489,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.712900,3.75000,3.712900,-0.037100,nan,2.5200,2.5200,,-4.1300,0.0004,-427.9110,5882.5860,6213.5920,-427.9110,5882.5860,6213.5920,-21.6718,2530.7387,3798.8553,8567.1846,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.084188,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.712900,3.75000,3.712900,-0.037100,nan,2.5200,2.5200,,-4.1300,0.0007,-425.5070,5877.1760,6226.1760,-425.5070,5877.1760,6226.1760,-19.2678,2525.3287,3811.4393,8572.4863,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.172873,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.711500,3.75000,3.711500,-0.038500,nan,2.5200,2.5200,,-4.1300,0.0040,-422.5020,5876.5760,6220.3670,-422.5020,5876.5760,6220.3670,-16.2628,2524.7287,3805.6303,8567.7079,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.261247,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.713400,3.75000,3.713400,-0.036600,nan,2.5200,2.5200,,-4.1300,0.0924,-422.5020,5881.9840,6219.4000,-422.5020,5881.9840,6219.4000,-16.2628,2530.1367,3804.6633,8570.7164,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.349552,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.712300,3.75000,3.712300,-0.037700,nan,2.5200,2.5200,,-4.1300,0.1810,-426.1080,5879.5810,6221.3360,-426.1080,5879.5810,6221.3360,-19.8688,2527.7337,3806.5993,8570.6512,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.438256,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.710700,3.75000,3.710700,-0.039300,nan,2.5200,2.5200,,-4.1300,0.2694,-426.1080,5873.5700,6219.4000,-426.1080,5873.5700,6219.4000,-19.8688,2521.7227,3804.6633,8565.1228,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.526338,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.712500,3.75000,3.712500,-0.037500,nan,2.5200,2.5200,,-4.1300,0.3582,-423.7040,5878.3810,6219.4000,-423.7040,5878.3810,6219.4000,-17.4648,2526.5337,3804.6633,8568.3035,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.615288,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.711900,3.75000,3.711900,-0.038100,nan,2.5200,2.5200,,-4.1300,0.4464,-421.9010,5874.7730,6212.6240,-421.9010,5874.7730,6212.6240,-15.6618,2522.9257,3797.8873,8560.8209,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781307788.703770,session_20260612_193010,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.710700,3.75000,3.710700,-0.039300,nan,2.5200,2.5200,,-4.1300,0.5351,-422.5020,5883.7890,6217.4630,-422.5020,5883.7890,6217.4630,-16.2628,2531.9417,3802.7263,8570.5500,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
