trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.0000,0.631500,771.6830,1687.6070,4437.3120,2.5418,-794.6675,1313.8043,4809.7037
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.0102,0.635400,770.4810,1690.0110,4427.6320,1.3398,-792.2635,1304.1243,4801.4272
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.0975,0.631400,769.8800,1688.2080,4438.2800,0.7388,-794.0665,1314.7723,4810.5188
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.1857,0.631300,777.6930,1682.7990,4436.3440,8.5518,-799.4755,1312.8363,4808.0939
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.2739,0.630300,770.4810,1688.2080,4435.3750,1.3398,-794.0665,1311.8673,4807.9350
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.3619,0.631600,895.4890,1293.9530,5682.1600,126.3478,-1188.3215,2558.6523,5896.0289
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.4501,0.633400,887.6760,1288.5430,5688.9360,118.5348,-1193.7315,2565.4283,5900.1953
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.5384,0.634100,893.6860,1289.1440,5686.0310,124.5448,-1193.1305,2562.5233,5898.4333
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.6261,0.631600,889.4790,1298.1600,5691.8400,120.3378,-1184.1145,2568.3323,5905.3734
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.7145,0.630300,899.0950,1293.9530,5683.1270,129.9538,-1188.3215,2559.6193,5897.5095
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.8026,0.630200,889.4790,1296.3560,5684.0960,120.3378,-1185.9185,2560.5883,5897.5130
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.8908,0.627500,890.6810,1287.3410,5687.0000,121.5398,-1194.9335,2563.4923,5898.5192
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,0.9789,0.627100,893.6860,1286.7400,5687.0000,124.5448,-1195.5345,2563.4923,5898.8426
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.0672,0.625300,885.8730,1292.7500,5690.8720,116.7318,-1189.5245,2567.3643,5902.7110
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.1550,0.626200,894.8880,1290.3460,5685.0640,125.7468,-1191.9285,2561.5563,5897.9463
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.2438,0.626900,891.2820,1292.1490,5685.0640,122.1408,-1190.1255,2561.5563,5897.7950
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.3312,0.626900,890.6810,1290.3460,5688.9360,121.5398,-1191.9285,2565.4283,5901.0421
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.4196,0.625400,895.4890,1292.1490,5682.1600,126.3478,-1190.1255,2558.6523,5895.6333
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.5077,0.626500,893.6860,1289.7460,5681.1920,124.5448,-1192.5285,2557.6843,5893.9004
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.5959,0.626200,893.0850,1289.1440,5687.0000,123.9438,-1193.1305,2563.4923,5899.2764
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.6846,0.625900,890.6810,1286.7400,5684.0960,121.5398,-1195.5345,2560.5883,5895.5882
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.7722,0.626100,890.6810,1294.5530,5689.9060,121.5398,-1187.7215,2566.3983,5902.8985
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.8601,0.625300,894.2870,1290.3460,5681.1920,125.1458,-1191.9285,2557.6843,5894.1229
1,90,holding,disp_hold,3.1500,3.1400,-5.7300,1.9483,0.627400,889.4790,1287.9420,5683.1270,120.3378,-1194.3325,2559.6193,5894.7349
