trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.1882,0.391600,771.0820,1688.8090,4441.1840,1.9408,-793.4655,1317.6763,4813.6014
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.2765,0.391600,772.2840,1691.2130,4434.4080,3.1428,-791.0615,1310.9003,4808.3883
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.3647,0.390200,777.6930,1687.6070,4446.0230,8.5518,-794.6675,1322.5153,4818.7077
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.4525,0.390500,773.4860,1682.7990,4448.9280,4.3448,-799.4755,1325.4203,4819.0303
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.5413,0.390500,771.6830,1686.4050,4443.1190,2.5418,-795.8695,1319.6113,4814.6405
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.6291,0.390300,773.4860,1682.1980,4451.8320,4.3448,-800.0765,1328.3243,4821.5017
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.7173,0.389300,768.0770,1684.6020,4441.1840,-1.0642,-797.6725,1317.6763,4811.6464
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.8055,0.390000,770.4810,1685.2030,4448.9280,1.3398,-797.0715,1325.4203,4819.3890
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.8934,0.391600,777.0920,1688.2080,4446.0230,7.9508,-794.0665,1322.5153,4818.8213
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,3.9816,0.390600,770.4810,1688.8090,4443.1190,1.3398,-793.4655,1319.6113,4815.2906
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.0693,0.389100,768.0770,1689.4100,4446.0230,-1.0642,-792.8645,1322.5153,4817.7971
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.1577,0.389600,771.0820,1683.4000,4439.2480,1.9408,-798.8745,1315.7403,4809.9195
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.2457,0.391000,771.6830,1687.0060,4440.2160,2.5418,-795.2685,1316.7083,4812.1723
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.3339,0.389100,774.0870,1686.4050,4439.2480,4.9458,-795.8695,1315.7403,4811.4546
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.4220,0.390300,773.4860,1689.4100,4444.0880,4.3448,-792.8645,1320.5803,4816.8771
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.5105,0.389400,769.8800,1690.6120,4432.4710,0.7388,-791.6625,1308.9633,4806.0049
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.5985,0.389300,769.8800,1691.2130,4444.0880,0.7388,-791.0615,1320.5803,4816.9321
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.6863,0.390300,775.8900,1682.1980,4440.2160,6.7488,-800.0765,1316.7083,4811.1655
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.7747,0.387600,776.4910,1688.2080,4449.8980,7.3498,-794.0665,1326.3903,4822.2999
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.8628,0.388200,776.4910,1684.0010,4441.1840,7.3498,-798.2735,1317.6763,4812.7864
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,4.9508,0.389100,765.0720,1685.8040,4444.0880,-4.0692,-796.4705,1320.5803,4814.2693
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.0393,0.391000,772.8850,1686.4050,4441.1840,3.7438,-795.8695,1317.6763,4813.0477
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.1277,0.388800,775.2900,1696.0210,4442.1520,6.1488,-786.2535,1318.6443,4817.7045
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.2152,0.388100,772.2840,1685.2030,4445.0550,3.1428,-797.0715,1321.5473,4816.1027
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.3034,0.391800,779.4960,1690.6120,4451.8320,10.3548,-791.6625,1328.3243,4825.4110
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.3914,0.391200,769.8800,1687.6070,4446.9920,0.7388,-794.6675,1323.4843,4818.3473
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.4801,0.389600,774.6880,1684.6020,4442.1520,5.5468,-797.6725,1318.6443,4813.5995
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.5682,0.391000,771.6830,1685.8040,4437.3120,2.5418,-796.4705,1313.8043,4809.0714
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.6559,0.390300,771.0820,1683.4000,4438.2800,1.9408,-798.8745,1314.7723,4809.0261
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.7442,0.389900,769.2790,1686.4050,4449.8980,0.1378,-795.8695,1326.3903,4820.5129
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.8323,0.387100,765.6730,1691.2130,4446.9920,-3.4682,-791.0615,1323.4843,4818.9412
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,5.9205,0.387500,776.4910,1688.8090,4444.0880,7.3498,-793.4655,1320.5803,4817.1498
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.0083,0.389000,772.8850,1688.2080,4446.9920,3.7438,-794.0665,1323.4843,4819.0388
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.0966,0.387000,774.0870,1687.0060,4454.7360,4.9458,-795.2685,1331.2283,4825.9582
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.1847,0.387800,769.8800,1682.1980,4444.0880,0.7388,-800.0765,1320.5803,4813.7743
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.2729,0.387500,775.2900,1687.0060,4446.9920,6.1488,-795.2685,1323.4843,4819.0042
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.3610,0.388800,774.0870,1688.8090,4441.1840,4.9458,-793.4655,1317.6763,4814.0837
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.4491,0.388600,770.4810,1686.4050,4446.0230,1.3398,-795.8695,1322.5153,4817.1281
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.5377,0.387800,777.6930,1686.4050,4442.1520,8.5518,-795.8695,1318.6443,4814.7152
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.6254,0.385900,778.8950,1685.8040,4450.8640,9.7538,-796.4705,1327.3563,4822.7381
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.7139,0.387400,771.6830,1688.8090,4448.9280,2.5418,-793.4655,1325.4203,4820.8434
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.8022,0.391700,771.0820,1687.0060,4447.9600,1.9408,-795.2685,1324.4523,4819.2224
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.8898,0.389700,771.0820,1689.4100,4451.8320,1.9408,-792.8645,1328.3243,4823.6378
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,6.9784,0.391900,772.2840,1689.4100,4444.0880,3.1428,-792.8645,1320.5803,4816.6842
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.0661,0.389400,774.6880,1687.0060,4446.0230,5.5468,-795.2685,1322.5153,4818.0132
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.1542,0.390100,768.0770,1688.8090,4449.8980,-1.0642,-793.4655,1326.3903,4821.1628
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.2425,0.388000,775.2900,1691.8140,4446.0230,6.1488,-790.4605,1322.5153,4819.7956
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.3307,0.388200,774.0870,1683.4000,4438.2800,4.9458,-798.8745,1314.7723,4809.5089
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.4188,0.389300,765.0720,1691.2130,4441.1840,-4.0692,-791.0615,1317.6763,4813.4865
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.5068,0.388200,771.6830,1684.6020,4443.1190,2.5418,-797.6725,1319.6113,4814.0092
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.5951,0.387300,769.2790,1682.1980,4440.2160,0.1378,-800.0765,1316.7083,4810.1038
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.6830,0.386500,769.2790,1690.0110,4438.2800,0.1378,-792.2635,1314.7723,4811.0557
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.7711,0.385300,774.0870,1690.6120,4438.2800,4.9458,-791.6625,1314.7723,4812.0379
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.8594,0.387400,772.2840,1689.4100,4441.1840,3.1428,-792.8645,1317.6763,4814.0050
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,7.9477,0.387200,772.8850,1680.9960,4439.2480,3.7438,-801.2785,1315.7403,4809.3681
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.0359,0.388900,771.6830,1688.2080,4443.1190,2.5418,-794.0665,1319.6113,4815.2723
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.1234,0.386700,774.6880,1685.2030,4436.3440,5.5468,-797.0715,1312.8363,4808.4508
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.2117,0.387300,779.4960,1680.3950,4441.1840,10.3548,-801.8795,1317.6763,4812.0117
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.3002,0.386200,774.0870,1687.0060,4441.1840,4.9458,-795.2685,1317.6763,4813.4515
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.3881,0.385800,772.8850,1688.8090,4439.2480,3.7438,-793.4655,1315.7403,4812.1045
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.4764,0.387400,774.6880,1684.0010,4435.3750,5.5468,-798.2735,1311.8673,4807.1356
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.5646,0.389200,776.4910,1690.0110,4456.6720,7.3498,-792.2635,1333.1643,4829.1822
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.6526,0.389500,767.4760,1688.2080,4441.1840,-1.6652,-794.0665,1317.6763,4812.8142
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.7404,0.388400,775.8900,1691.8140,4438.2800,6.7488,-790.4605,1314.7723,4812.7507
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.8287,0.386500,774.0870,1683.4000,4437.3120,4.9458,-798.8745,1313.8043,4808.6156
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,8.9169,0.387800,768.6780,1687.0060,4445.0550,-0.4632,-795.2685,1321.5473,4816.1571
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.0052,0.387000,772.2840,1685.8040,4442.1520,3.1428,-796.4705,1318.6443,4813.6340
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.0930,0.388600,771.6830,1692.4150,4442.1520,2.5418,-789.8595,1318.6443,4815.8569
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.1814,0.386600,772.2840,1687.6070,4440.2160,3.1428,-794.6675,1316.7083,4812.4794
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.2696,0.385300,775.8900,1688.2080,4442.1520,6.7488,-794.0665,1318.6443,4815.0562
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.3577,0.387400,771.6830,1682.1980,4444.0880,2.5418,-800.0765,1320.5803,4814.0630
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.4456,0.388600,769.8800,1688.8090,4443.1190,0.7388,-793.4655,1319.6113,4815.1944
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.5339,0.390800,771.0820,1690.0110,4446.0230,1.9408,-792.2635,1322.5153,4818.4878
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.6216,0.389100,770.4810,1691.8140,4442.1520,1.3398,-790.4605,1318.6443,4815.4532
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.7101,0.387400,767.4760,1683.4000,4441.1840,-1.6652,-798.8745,1317.6763,4811.1298
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.7982,0.385100,769.2790,1689.4100,4440.2160,0.1378,-792.8645,1316.7083,4812.6307
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.8861,0.384800,767.4760,1682.7990,4439.2480,-1.6652,-799.4755,1315.7403,4809.1324
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,9.9748,0.386200,777.0920,1688.8090,4442.1520,7.9508,-793.4655,1318.6443,4815.4607
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.0627,0.386800,772.8850,1688.8090,4440.2160,3.7438,-793.4655,1316.7083,4812.9975
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.1506,0.387300,769.8800,1688.8090,4444.0880,0.7388,-793.4655,1320.5803,4816.0886
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.2385,0.385800,768.6780,1690.6120,4445.0550,-0.4632,-791.6625,1321.5473,4817.4214
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.3268,0.383800,771.6830,1685.8040,4444.0880,2.5418,-796.4705,1320.5803,4815.3243
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.4154,0.386600,772.2840,1690.0110,4445.0550,3.1428,-792.2635,1321.5473,4817.7872
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.5032,0.388600,772.8850,1683.4000,4435.3750,3.7438,-798.8745,1311.8673,4806.6348
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.5913,0.386400,772.2840,1688.2080,4435.3750,3.1428,-794.0665,1311.8673,4808.2242
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.6794,0.385800,779.4960,1685.2030,4434.4080,10.3548,-797.0715,1310.9003,4807.4419
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.7673,0.385500,774.6880,1688.2080,4443.1190,5.5468,-794.0665,1319.6113,4815.7548
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.8554,0.384900,777.6930,1689.4100,4440.2160,8.5518,-792.8645,1316.7083,4813.9828
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,10.9437,0.386000,771.0820,1687.6070,4448.9280,1.9408,-794.6675,1325.4203,4820.3263
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.0320,0.385200,776.4910,1685.8040,4449.8980,7.3498,-796.4705,1326.3903,4821.4589
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.1202,0.384200,768.0770,1682.7990,4452.7990,-1.0642,-799.4755,1329.2913,4821.7397
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.2081,0.383500,771.0820,1684.6020,4440.2160,1.9408,-797.6725,1316.7083,4811.2337
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.2962,0.386000,775.2900,1690.0110,4443.1190,6.1488,-792.2635,1319.6113,4816.4840
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.3844,0.385600,771.6830,1689.4100,4437.3120,2.5418,-792.8645,1313.8043,4810.3366
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.4723,0.385500,768.6780,1687.0060,4437.3120,-0.4632,-795.2685,1313.8043,4809.0116
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.5606,0.384500,766.8750,1688.2080,4442.1520,-2.2662,-794.0665,1318.6443,4813.6117
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.6491,0.384200,763.2690,1683.4000,4442.1520,-5.8722,-798.8745,1318.6443,4811.3542
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.7372,0.385500,775.8900,1683.4000,4436.3440,6.7488,-798.8745,1312.8363,4808.0130
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.8250,0.384800,774.0870,1687.0060,4448.9280,4.9458,-795.2685,1325.4203,4820.5975
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,11.9137,0.384900,771.6830,1683.4000,4432.4710,2.5418,-798.8745,1308.9633,4803.7620
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.0015,0.388000,772.2840,1691.2130,4441.1840,3.1428,-791.0615,1317.6763,4814.6380
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.0895,0.388100,775.2900,1687.6070,4444.0880,6.1488,-794.6675,1320.5803,4816.5351
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.1776,0.387200,774.0870,1691.8140,4440.2160,4.9458,-790.4605,1316.7083,4814.2459
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.2655,0.385300,773.4860,1687.6070,4433.4400,4.3448,-794.6675,1309.9323,4806.4216
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.3540,0.384800,770.4810,1680.9960,4436.3440,1.3398,-801.2785,1312.8363,4806.3018
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.4423,0.384700,780.0970,1694.8190,4438.2800,10.9558,-787.4555,1314.7723,4814.4877
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.5304,0.383700,770.4810,1683.4000,4445.0550,1.3398,-798.8745,1321.5473,4815.1833
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.6183,0.384900,772.2840,1684.0010,4444.0880,3.1428,-798.2735,1320.5803,4814.7897
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.7065,0.385500,769.2790,1691.2130,4443.1190,0.1378,-791.0615,1319.6113,4815.9421
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.7944,0.385000,768.6780,1685.2030,4442.1520,-0.4632,-797.0715,1318.6443,4812.8463
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.8825,0.385700,771.0820,1685.2030,4437.3120,1.9408,-797.0715,1313.8043,4808.7643
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,12.9707,0.385800,776.4910,1685.2030,4439.2480,7.3498,-797.0715,1315.7403,4811.4208
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.0593,0.384400,772.8850,1693.0160,4445.0550,3.7438,-789.2585,1321.5473,4818.9385
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.1471,0.384100,772.8850,1685.8040,4444.0880,3.7438,-796.4705,1320.5803,4815.5171
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.2357,0.385900,768.6780,1690.0110,4445.0550,-0.4632,-792.2635,1321.5473,4817.2105
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.3232,0.384400,772.8850,1684.6020,4447.9600,3.7438,-797.6725,1324.4523,4818.6703
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.4113,0.385400,774.0870,1688.8090,4436.3440,4.9458,-793.4655,1312.8363,4809.6190
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.4995,0.389200,766.2740,1685.2030,4448.9280,-2.8672,-797.0715,1325.4203,4818.7182
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.5874,0.387100,771.6830,1695.4200,4447.9600,2.5418,-786.8545,1324.4523,4822.2704
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.6761,0.383700,772.2840,1682.7990,4447.9600,3.1428,-799.4755,1324.4523,4817.9439
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.7640,0.383600,768.6780,1690.6120,4447.9600,-0.4632,-791.6625,1324.4523,4820.1020
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.8520,0.385100,778.8950,1684.0010,4444.0880,9.7538,-798.2735,1320.5803,4815.8545
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,13.9402,0.386700,774.0870,1689.4100,4438.2800,4.9458,-792.8645,1314.7723,4811.6158
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.0283,0.385800,770.4810,1690.6120,4440.2160,1.3398,-791.6625,1316.7083,4813.2451
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.1164,0.384000,771.0820,1687.0060,4441.1840,1.9408,-795.2685,1317.6763,4812.9691
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.2044,0.386800,775.2900,1682.7990,4445.0550,6.1488,-799.4755,1321.5473,4815.7451
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.2925,0.387400,772.2840,1688.8090,4446.0230,3.1428,-793.4655,1322.5153,4818.2589
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.3808,0.385900,774.6880,1685.2030,4440.2160,5.5468,-797.0715,1316.7083,4812.0234
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.4690,0.385300,768.0770,1685.2030,4441.1840,-1.0642,-797.0715,1317.6763,4811.8569
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.5571,0.386000,772.2840,1685.8040,4437.3120,3.1428,-796.4705,1313.8043,4809.1679
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.6453,0.386100,775.2900,1688.8090,4436.3440,6.1488,-793.4655,1312.8363,4809.8127
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.7335,0.386500,771.0820,1688.2080,4441.1840,1.9408,-794.0665,1317.6763,4813.3906
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.8214,0.384700,775.8900,1686.4050,4438.2800,6.7488,-795.8695,1314.7723,4810.8519
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.9095,0.386100,771.6830,1680.9960,4441.1840,2.5418,-801.2785,1317.6763,4810.9622
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,14.9979,0.385600,772.8850,1690.0110,4444.0880,3.7438,-792.2635,1320.5803,4816.9914
1,75,holding,disp_hold,2.6250,2.6000,-5.1900,15.0862,0.385500,770.4810,1684.0010,4440.2160,1.3398,-798.2735,1316.7083,4810.9270
