trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.0000,0.433700,785.5060,1465.2370,4651.2400,16.3648,-1017.0375,1527.7323,4939.4304
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.0729,0.432600,786.7080,1467.6410,4660.9200,17.5668,-1014.6335,1537.4123,4949.4500
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.1615,0.432000,787.9100,1465.8380,4648.3360,18.7688,-1016.4365,1524.8283,4937.2574
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.2492,0.435100,790.3140,1461.6310,4648.3360,21.1728,-1020.6435,1524.8283,4936.3943
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.3376,0.433200,785.5060,1464.6360,4643.4960,16.3648,-1017.6385,1519.9883,4931.9604
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.4253,0.430500,781.2990,1474.2520,4658.0150,12.1578,-1008.0225,1534.5073,4947.8228
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.5135,0.431000,782.5010,1467.6410,4649.3040,13.3598,-1014.6335,1525.7963,4937.8442
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.6016,0.429600,790.3140,1465.8380,4649.3040,21.1728,-1016.4365,1525.7963,4938.5529
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.6897,0.431300,784.9050,1467.6410,4653.1760,15.7638,-1014.6335,1529.6683,4941.8714
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.7779,0.432000,784.3040,1465.2370,4658.0150,15.1628,-1017.0375,1534.5073,4945.6199
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.8658,0.433700,782.5010,1470.0450,4650.2720,13.3598,-1012.2295,1526.7643,4939.4706
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,0.9541,0.430900,784.9050,1465.8380,4653.1760,15.7638,-1016.4365,1529.6683,4941.3362
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.0421,0.432200,786.7080,1461.6310,4643.4960,17.5668,-1020.6435,1519.9883,4931.2605
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.1310,0.431700,789.7130,1459.8280,4650.2720,20.5718,-1022.4465,1526.7643,4937.5879
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.2184,0.431100,788.5110,1463.4340,4649.3040,19.3698,-1018.8405,1525.7963,4937.5517
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.3065,0.430900,791.5160,1471.8480,4650.2720,22.3748,-1010.4265,1526.7643,4941.4435
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.3947,0.430300,786.7080,1468.8430,4653.1760,17.5668,-1013.4315,1529.6683,4942.5152
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.4830,0.432000,784.9050,1465.2370,4654.1430,15.7638,-1017.0375,1530.6353,4942.0686
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.5709,0.431800,783.1020,1462.8330,4653.1760,13.9608,-1019.4415,1529.6683,4940.1595
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.6591,0.431600,789.7130,1468.8430,4647.3670,20.5718,-1013.4315,1523.8593,4937.5263
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.7471,0.431500,786.1070,1460.4290,4652.2080,16.9658,-1021.8455,1528.7003,4939.0137
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.8352,0.431000,786.1070,1464.0350,4647.3670,16.9658,-1018.2395,1523.8593,4935.5225
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,1.9237,0.430200,790.3140,1467.6410,4654.1430,21.1728,-1014.6335,1530.6353,4943.6437
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.0117,0.430500,784.9050,1458.6260,4651.2400,15.7638,-1023.6485,1527.7323,4937.3778
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.0996,0.430400,783.1020,1464.6360,4649.3040,13.9608,-1017.6385,1525.7963,4937.0472
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.1879,0.430400,778.2940,1464.0350,4648.3360,9.1528,-1018.2395,1524.8283,4935.1968
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.2757,0.429500,787.3090,1462.8330,4647.3670,18.1678,-1019.4415,1523.8593,4935.3577
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.3638,0.429100,786.7080,1465.2370,4654.1430,17.5668,-1017.0375,1530.6353,4942.3553
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.4519,0.430800,788.5110,1465.2370,4644.4630,19.3698,-1017.0375,1520.9553,4933.5287
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.5404,0.429500,792.7180,1462.2320,4648.3360,23.5768,-1020.0425,1524.8283,4936.9577
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.6283,0.428900,785.5060,1467.6410,4654.1430,16.3648,-1014.6335,1530.6353,4942.8774
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.7165,0.429600,786.1070,1467.6410,4648.3360,16.9658,-1014.6335,1524.8283,4937.5056
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.8045,0.429500,782.5010,1467.0400,4644.4630,13.3598,-1015.2345,1520.9553,4933.1076
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.8929,0.428900,789.7130,1464.0350,4654.1430,20.5718,-1018.2395,1530.6353,4942.4783
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,2.9807,0.430000,784.9050,1461.6310,4654.1430,15.7638,-1020.6435,1530.6353,4941.0007
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.0687,0.429800,785.5060,1465.2370,4650.2720,16.3648,-1017.0375,1526.7643,4938.5189
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.1570,0.432000,787.3090,1464.0350,4652.2080,18.1678,-1018.2395,1528.7003,4940.2726
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.2453,0.434700,787.3090,1464.6360,4657.0470,18.1678,-1017.6385,1533.5393,4945.0077
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.3335,0.431100,784.9050,1465.2370,4658.0150,15.7638,-1017.0375,1534.5073,4945.7152
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.4214,0.429200,791.5160,1461.0300,4654.1430,22.3748,-1021.2445,1530.6353,4941.8775
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.5097,0.430600,788.5110,1460.4290,4651.2400,19.3698,-1021.8455,1527.7323,4938.4852
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.5979,0.430200,792.1170,1462.8330,4645.4320,22.9758,-1019.4415,1521.9243,4934.3052
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.6858,0.427000,787.9100,1470.0450,4649.3040,18.7688,-1012.2295,1525.7963,4939.4192
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.7738,0.428100,785.5060,1465.8380,4647.3670,16.3648,-1016.4365,1523.8593,4935.9620
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.8625,0.430600,784.9050,1463.4340,4644.4630,15.7638,-1018.8405,1520.9553,4932.4184
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,3.9501,0.429500,786.7080,1467.6410,4647.3670,17.5668,-1014.6335,1523.8593,4936.6891
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.0383,0.429000,788.5110,1465.2370,4663.8240,19.3698,-1017.0375,1540.3163,4951.7596
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.1265,0.430400,789.7130,1465.8380,4645.4320,20.5718,-1016.4365,1521.9243,4934.8117
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.2146,0.428200,785.5060,1461.6310,4642.5280,16.3648,-1020.6435,1519.0203,4930.1573
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.3025,0.427000,786.7080,1462.2320,4648.3360,17.5668,-1020.0425,1524.8283,4935.9963
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.3906,0.428400,783.7030,1466.4390,4651.2400,14.5618,-1015.8355,1527.7323,4939.5007
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.4788,0.428900,787.3090,1465.8380,4651.2400,18.1678,-1016.4365,1527.7323,4939.8958
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.5667,0.427500,786.7080,1461.0300,4645.4320,17.5668,-1021.2445,1521.9243,4932.9055
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.6550,0.429500,781.9000,1466.4390,4648.3360,12.7588,-1015.8355,1524.8283,4936.4804
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.7430,0.431700,786.7080,1468.2420,4658.0150,17.5668,-1014.0325,1534.5073,4946.8927
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.8312,0.429600,784.3040,1465.8380,4653.1760,15.1628,-1016.4365,1529.6683,4941.2408
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,4.9195,0.429300,790.3140,1468.8430,4649.3040,21.1728,-1013.4315,1525.7963,4939.4457
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.0081,0.430400,786.7080,1465.8380,4656.0800,17.5668,-1016.4365,1532.5723,4944.3575
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.0955,0.428800,789.1120,1465.8380,4650.2720,19.9708,-1016.4365,1526.7643,4939.2721
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.1840,0.427600,784.9050,1466.4390,4645.4320,15.7638,-1015.8355,1521.9243,4934.2231
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.2719,0.427700,785.5060,1461.6310,4650.2720,16.3648,-1020.6435,1526.7643,4937.4502
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.3599,0.428100,786.7080,1457.4240,4651.2400,17.5668,-1024.8505,1527.7323,4937.3098
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.4479,0.427700,784.3040,1467.0400,4653.1760,15.1628,-1015.2345,1529.6683,4941.5975
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.5359,0.428300,789.1120,1465.2370,4647.3670,19.9708,-1017.0375,1523.8593,4936.3587
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.6251,0.426600,789.1120,1461.0300,4646.4000,19.9708,-1021.2445,1522.8923,4934.2010
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.7123,0.428700,792.1170,1462.8330,4654.1430,22.9758,-1019.4415,1530.6353,4942.5071
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.8004,0.430400,782.5010,1464.0350,4651.2400,13.3598,-1018.2395,1527.7323,4938.5969
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.8885,0.428900,786.1070,1464.0350,4653.1760,16.9658,-1018.2395,1529.6683,4940.9928
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,5.9766,0.427500,788.5110,1464.0350,4657.0470,19.3698,-1018.2395,1533.5393,4945.0212
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.0648,0.427800,787.3090,1464.0350,4650.2720,18.1678,-1018.2395,1526.7643,4938.4495
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.1528,0.429700,783.7030,1465.8380,4652.2080,14.5618,-1016.4365,1528.7003,4940.2339
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.2408,0.429200,786.7080,1459.8280,4655.1120,17.5668,-1022.4465,1531.6043,4941.6672
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.3289,0.431500,786.1070,1469.4440,4653.1760,16.9658,-1012.8305,1529.6683,4942.5982
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.4172,0.429500,780.6980,1462.2320,4648.3360,11.5568,-1020.0425,1524.8283,4935.0420
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.5052,0.430300,782.5010,1467.6410,4648.3360,13.3598,-1014.6335,1524.8283,4936.9328
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.5935,0.427900,786.1070,1463.4340,4659.9520,16.9658,-1018.8405,1536.4443,4947.1968
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.6817,0.430100,781.9000,1465.2370,4649.3040,12.7588,-1017.0375,1525.7963,4937.0350
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.7697,0.428000,790.3140,1464.0350,4653.1760,21.1728,-1018.2395,1529.6683,4941.6638
2,75,holding,disp_hold,2.6250,2.6100,-5.3100,6.8580,0.428800,781.9000,1466.4390,4652.2080,12.7588,-1015.8355,1528.7003,4940.1265
