trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,0.9122,0.239600,689.3460,1777.7570,3607.7350,-79.7952,-704.5175,484.2273,4080.6090
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.0005,0.240000,692.3510,1781.9640,3603.8640,-76.7902,-700.3105,480.3563,4079.5320
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.0886,0.240500,694.7550,1778.3580,3604.8320,-74.3862,-703.9165,481.3243,4079.2224
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.1767,0.242400,688.7450,1779.5600,3604.8320,-80.3962,-702.7145,481.3243,4078.7274
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.2648,0.240800,686.3410,1780.1610,3611.6080,-82.8002,-702.1135,488.1003,4084.5746
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.3529,0.240200,692.9520,1777.7570,3605.8000,-76.1892,-704.5175,482.2923,4079.5093
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.4411,0.241900,691.7500,1780.7620,3611.6080,-77.3912,-701.5125,488.1003,4085.7489
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.5292,0.244400,685.7400,1775.9540,3600.9600,-83.4012,-706.3205,477.4523,4073.2254
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.6173,0.241400,687.5430,1774.7520,3613.5440,-81.5982,-707.5225,490.0363,4084.1352
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.7055,0.238800,691.1490,1781.9640,3608.7040,-77.9922,-700.3105,485.1963,4083.6047
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.7934,0.238200,686.3410,1774.1510,3613.5440,-82.8002,-708.1235,490.0363,4083.6719
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.8816,0.238600,691.7500,1778.3580,3610.6400,-77.3912,-703.9165,487.1323,4083.8458
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,1.9699,0.239200,688.1440,1774.7520,3607.7350,-80.9972,-707.5225,484.2273,4079.0978
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.0580,0.238200,689.9470,1782.5650,3610.6400,-79.1942,-699.7095,487.1323,4085.3747
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.1461,0.239800,691.7500,1777.1560,3602.8950,-77.3912,-705.1185,479.3873,4076.4757
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.2343,0.239900,689.3460,1778.3580,3601.9280,-79.7952,-703.9165,478.4203,4075.7380
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.3223,0.239000,691.7500,1775.3530,3602.8950,-77.3912,-706.9215,479.3873,4075.6900
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.4104,0.237000,685.7400,1774.1510,3603.8640,-83.4012,-708.1235,480.3563,4075.0076
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.4988,0.240100,690.5480,1778.9590,3605.8000,-78.5932,-703.3155,482.2923,4079.6256
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.5863,0.239400,688.7450,1778.3580,3602.8950,-80.3962,-703.9165,479.3873,4076.4910
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.6747,0.239400,689.3460,1781.9640,3603.8640,-79.7952,-700.3105,480.3563,4079.0231
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.7630,0.238000,692.3510,1779.5600,3607.7350,-76.7902,-702.7145,484.2273,4081.9034
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.8509,0.237600,692.3510,1776.5550,3603.8640,-76.7902,-705.7195,480.3563,4077.1722
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,2.9392,0.239000,691.1490,1775.9540,3601.9280,-77.9922,-706.3205,478.4203,4074.9951
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.0271,0.239800,692.3510,1775.3530,3604.8320,-76.7902,-706.9215,481.3243,4077.5044
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.1152,0.238900,692.9520,1779.5600,3604.8320,-76.1892,-702.7145,481.3243,4079.4399
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.2032,0.239100,691.1490,1778.3580,3612.5760,-77.9922,-703.9165,489.0683,4085.4558
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.2913,0.239200,689.3460,1780.1610,3600.9600,-79.7952,-702.1135,477.4523,4075.6698
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.3796,0.237100,689.3460,1779.5600,3604.8320,-79.7952,-702.7145,481.3243,4078.8289
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.4678,0.236900,688.1440,1774.7520,3603.8640,-80.9972,-707.5225,480.3563,4075.6745
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.5561,0.237900,689.3460,1778.9590,3604.8320,-79.7952,-703.3155,481.3243,4078.5668
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.6441,0.239400,687.5430,1776.5550,3607.7350,-81.5982,-705.7195,484.2273,4079.7812
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.7322,0.238300,695.9570,1774.1510,3605.8000,-73.1842,-708.1235,482.2923,4078.4509
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.8202,0.241300,685.1390,1777.1560,3601.9280,-84.0022,-705.1185,478.4203,4074.5042
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.9084,0.241200,694.1540,1774.1510,3603.8640,-74.9872,-708.1235,480.3563,4076.4319
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,3.9964,0.240100,686.9420,1780.7620,3606.7680,-82.1992,-701.5125,483.2603,4080.6590
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.0847,0.240200,694.7550,1782.5650,3605.8000,-74.3862,-699.7095,482.2923,4081.9133
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.1726,0.237700,696.5580,1779.5600,3607.7350,-72.5832,-702.7145,484.2273,4082.6191
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.2609,0.237400,689.3460,1775.3530,3607.7350,-79.7952,-706.9215,484.2273,4079.5622
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.3490,0.239100,685.7400,1777.7570,3604.8320,-83.4012,-704.5175,481.3243,4077.4346
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.4375,0.239000,690.5480,1775.9540,3605.8000,-78.5932,-706.3205,482.2923,4078.3162
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.5252,0.238100,686.9420,1777.7570,3609.6720,-82.1992,-704.5175,486.1643,4081.9164
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.6133,0.236700,692.9520,1774.1510,3603.8640,-76.1892,-708.1235,480.3563,4076.2274
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.7014,0.238100,688.7450,1777.1560,3603.8640,-80.3962,-705.1185,480.3563,4076.8234
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.7897,0.237800,683.9370,1773.5500,3602.8950,-85.2042,-708.7245,479.3873,4073.5859
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.8778,0.239000,688.1440,1780.7620,3604.8320,-80.9972,-701.5125,481.3243,4079.1506
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,4.9660,0.241800,688.7450,1778.3580,3601.9280,-80.3962,-703.9165,478.4203,4075.6364
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.0541,0.240100,688.7450,1779.5600,3599.9920,-80.3962,-702.7145,476.4843,4074.4504
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.1424,0.240700,689.9470,1775.3530,3599.9920,-79.1942,-706.9215,476.4843,4072.8181
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.2301,0.238700,690.5480,1778.9590,3599.9920,-78.5932,-703.3155,476.4843,4074.4931
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.3184,0.238900,689.3460,1772.3480,3608.7040,-79.7952,-709.9265,485.1963,4079.1126
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.4063,0.237000,688.7450,1777.7570,3601.9280,-80.3962,-704.5175,478.4203,4075.3742
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.4944,0.236400,687.5430,1776.5550,3601.9280,-81.5982,-705.7195,478.4203,4074.6470
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.5826,0.237100,694.7550,1780.7620,3607.7350,-74.3862,-701.5125,484.2273,4082.8360
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.6708,0.236100,691.1490,1774.1510,3605.8000,-77.9922,-708.1235,482.2923,4077.6332
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.7590,0.237400,688.7450,1782.5650,3609.6720,-80.3962,-699.7095,486.1643,4084.3163
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.8470,0.237500,690.5480,1778.3580,3602.8950,-78.5932,-703.9165,479.3873,4076.7961
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,5.9351,0.239300,688.1440,1783.7670,3603.8640,-80.9972,-698.5075,480.3563,4079.6081
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.0232,0.236900,689.9470,1780.7620,3605.8000,-79.1942,-701.5125,482.2923,4080.3105
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.1112,0.237000,694.7550,1777.1560,3601.9280,-74.3862,-705.1185,478.4203,4076.1321
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.1994,0.237100,686.3410,1780.1610,3610.6400,-82.8002,-702.1135,487.1323,4083.7187
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.2875,0.235800,693.5530,1775.9540,3612.5760,-75.5882,-706.3205,489.0683,4084.8175
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.3758,0.235900,695.9570,1780.7620,3608.7040,-73.1842,-701.5125,485.1963,4083.8969
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.4637,0.235600,692.9520,1777.1560,3599.9920,-76.1892,-705.1185,476.4843,4074.1144
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.5520,0.236700,685.1390,1775.9540,3606.7680,-84.0022,-706.3205,483.2603,4078.2599
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.6401,0.237600,690.5480,1780.7620,3599.0230,-78.5932,-701.5125,475.5153,4074.4247
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.7281,0.237600,690.5480,1781.9640,3605.8000,-78.5932,-700.3105,482.2923,4080.9369
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.8163,0.238000,683.9370,1779.5600,3601.9280,-85.2042,-702.7145,478.4203,4075.3514
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.9045,0.236500,686.3410,1778.9590,3601.9280,-82.8002,-703.3155,478.4203,4075.4931
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,6.9923,0.236200,692.3510,1775.9540,3602.8950,-76.7902,-706.3205,479.3873,4076.0538
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.0803,0.236900,686.9420,1778.9590,3610.6400,-82.1992,-703.3155,487.1323,4083.2959
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.1687,0.236900,691.1490,1777.7570,3607.7350,-77.9922,-704.5175,484.2273,4080.9140
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.2576,0.235900,686.9420,1783.1660,3604.8320,-82.1992,-699.1085,481.3243,4079.9980
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.3452,0.235900,686.3410,1777.1560,3606.7680,-82.8002,-705.1185,483.2603,4078.9855
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.4331,0.235600,689.9470,1785.5700,3598.0560,-79.1942,-696.7045,474.5483,4075.5729
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.5214,0.236700,695.3560,1777.1560,3601.9280,-73.7852,-705.1185,478.4203,4076.2346
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.6093,0.236900,692.9520,1778.9590,3608.7040,-76.1892,-703.3155,485.1963,4082.5999
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.6972,0.237300,688.7450,1774.7520,3609.6720,-80.3962,-707.5225,486.1643,4080.9124
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.7853,0.238600,692.9520,1778.9590,3607.7350,-76.1892,-703.3155,484.2273,4081.7434
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.8737,0.239100,692.3510,1774.7520,3599.9920,-76.7902,-707.5225,476.4843,4072.9642
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,7.9617,0.239000,691.1490,1782.5650,3609.6720,-77.9922,-699.7095,486.1643,4084.7224
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.0498,0.236300,692.3510,1787.9740,3606.7680,-76.7902,-694.3005,483.2603,4084.7248
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.1380,0.236500,689.3460,1775.9540,3609.6720,-79.7952,-706.3205,486.1643,4081.5368
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.2264,0.236500,689.3460,1778.9590,3601.9280,-79.7952,-703.3155,478.4203,4076.0003
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.3144,0.235600,689.3460,1776.5550,3602.8950,-79.7952,-705.7195,479.3873,4075.8064
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.4023,0.235200,693.5530,1782.5650,3600.9600,-75.5882,-699.7095,477.4523,4077.4338
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.4902,0.233600,688.1440,1779.5600,3607.7350,-80.9972,-702.7145,484.2273,4081.1920
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.5784,0.232600,686.9420,1775.9540,3611.6080,-82.1992,-706.3205,488.1003,4082.8439
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.6664,0.234700,683.3360,1780.7620,3600.9600,-85.8052,-701.5125,477.4523,4074.9202
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.7548,0.236800,686.9420,1778.3580,3599.0230,-82.1992,-703.9165,475.5153,4072.7648
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.8429,0.237000,688.7450,1775.9540,3600.9600,-80.3962,-706.3205,477.4523,4073.7323
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,8.9311,0.235800,692.9520,1779.5600,3613.5440,-76.1892,-702.7145,490.0363,4087.1404
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.0191,0.236500,686.3410,1771.7470,3593.2160,-82.8002,-710.5275,469.7083,4064.6467
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.1072,0.237200,686.9420,1782.5650,3605.8000,-82.1992,-699.7095,482.2923,4080.5908
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.1953,0.235500,694.7550,1777.1560,3606.7680,-74.3862,-705.1185,483.2603,4080.4097
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.2833,0.237100,692.9520,1780.7620,3595.1520,-76.1892,-701.5125,471.6443,4071.4142
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.3715,0.237900,692.3510,1776.5550,3605.8000,-76.7902,-705.7195,482.2923,4078.8836
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.4600,0.236200,691.7500,1780.1610,3605.8000,-77.3912,-702.1135,482.2923,4080.3535
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.5478,0.233800,691.1490,1777.7570,3608.7040,-77.9922,-704.5175,485.1963,4081.7706
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.6358,0.234600,692.3510,1783.1660,3597.0880,-76.7902,-699.1085,473.5803,4074.0733
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.7240,0.235400,687.5430,1777.1560,3601.9280,-81.5982,-705.1185,478.4203,4074.9091
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.8121,0.234600,689.9470,1773.5500,3604.8320,-79.1942,-708.7245,481.3243,4076.3121
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.9001,0.235200,686.9420,1777.1560,3606.7680,-82.1992,-705.1185,483.2603,4079.0867
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,9.9883,0.235800,689.9470,1774.1510,3606.7680,-79.1942,-708.1235,483.2603,4078.2857
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.0764,0.236300,686.3410,1790.3780,3604.8320,-82.8002,-691.8965,481.3243,4083.0541
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.1655,0.236400,686.3410,1782.5650,3607.7350,-82.8002,-699.7095,484.2273,4082.1996
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.2526,0.234800,691.7500,1780.1610,3601.9280,-77.3912,-702.1135,478.4203,4076.9322
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.3415,0.233700,692.9520,1774.7520,3607.7350,-76.1892,-707.5225,484.2273,4079.9116
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.4288,0.234500,688.7450,1777.7570,3599.9920,-80.3962,-704.5175,476.4843,4073.6632
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.5175,0.235100,689.9470,1780.1610,3606.7680,-79.1942,-702.1135,483.2603,4080.9038
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.6052,0.236200,688.1440,1778.9590,3609.6720,-80.9972,-703.3155,486.1643,4082.6424
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.6931,0.235200,691.7500,1781.9640,3601.9280,-77.3912,-700.3105,478.4203,4077.7198
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.7812,0.234500,689.9470,1778.9590,3603.8640,-79.1942,-703.3155,480.3563,4077.8129
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.8698,0.233900,691.7500,1781.9640,3609.6720,-77.3912,-700.3105,486.1643,4084.5619
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,10.9573,0.233700,687.5430,1775.3530,3600.9600,-81.5982,-706.9215,477.4523,4073.2673
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.0455,0.235900,692.3510,1780.1610,3603.8640,-76.7902,-702.1135,480.3563,4078.7448
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.1338,0.235400,690.5480,1777.7570,3599.0230,-78.5932,-704.5175,475.5153,4073.1122
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.2218,0.235100,685.1390,1778.3580,3606.7680,-84.0022,-703.9165,483.2603,4079.3073
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.3099,0.235900,689.9470,1783.1660,3598.0560,-79.1942,-699.1085,474.5483,4074.5202
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.3980,0.236300,691.1490,1777.1560,3606.7680,-77.9922,-705.1185,483.2603,4079.7973
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.4862,0.237600,694.1540,1784.3680,3608.7040,-74.9872,-697.9065,485.1963,4085.1638
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.5742,0.240400,689.9470,1776.5550,3596.1200,-79.1942,-705.7195,472.6123,4069.9206
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.6624,0.237900,686.3410,1782.5650,3601.9280,-82.8002,-699.7095,478.4203,4077.0685
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.7507,0.234200,686.3410,1782.5650,3596.1200,-82.8002,-699.7095,472.6123,4071.9382
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.8387,0.234100,687.5430,1777.1560,3606.7680,-81.5982,-705.1185,483.2603,4079.1879
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,11.9267,0.234600,689.9470,1779.5600,3608.7040,-79.1942,-702.7145,485.1963,4082.3529
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.0150,0.235600,686.3410,1782.5650,3612.5760,-82.8002,-699.7095,489.0683,4086.4786
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.1030,0.238900,697.7600,1775.9540,3599.0230,-71.3812,-706.3205,475.5153,4073.5547
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.1910,0.236100,689.9470,1783.7670,3600.9600,-79.1942,-698.5075,477.4523,4077.3477
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.2793,0.234400,685.7400,1775.3530,3604.8320,-83.4012,-706.9215,481.3243,4076.3870
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.3674,0.234700,694.7550,1778.9590,3607.7350,-74.3862,-703.3155,484.2273,4082.0499
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.4553,0.234100,690.5480,1777.7570,3604.8320,-78.5932,-704.5175,481.3243,4078.2460
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.5434,0.235100,688.7450,1780.1610,3602.8950,-80.3962,-702.1135,479.3873,4077.2779
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.6318,0.234300,687.5430,1780.1610,3602.8950,-81.5982,-702.1135,479.3873,4077.0750
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.7198,0.234500,692.9520,1777.7570,3599.0230,-76.1892,-704.5175,475.5153,4073.5205
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.8080,0.234000,686.3410,1781.3630,3605.8000,-82.8002,-700.9115,482.2923,4079.9647
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.8966,0.233700,691.1490,1775.9540,3599.9920,-77.9922,-706.3205,476.4843,4073.2839
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,12.9841,0.235600,691.7500,1777.1560,3608.7040,-77.3912,-705.1185,485.1963,4081.6107
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.0723,0.234400,689.3460,1781.3630,3600.9600,-79.7952,-700.9115,477.4523,4076.1949
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.1602,0.234400,688.1440,1779.5600,3602.8950,-80.9972,-702.7145,479.3873,4076.9141
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.2485,0.236400,689.9470,1778.3580,3603.8640,-79.1942,-703.9165,480.3563,4077.5507
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.3365,0.236700,686.9420,1777.7570,3598.0560,-82.1992,-704.5175,474.5483,4071.6479
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.4248,0.235700,682.1340,1779.5600,3602.8950,-87.0072,-702.7145,479.3873,4075.9039
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.5130,0.233900,689.3460,1782.5650,3603.8640,-79.7952,-699.7095,480.3563,4079.2857
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.6010,0.234700,693.5530,1779.5600,3600.9600,-75.5882,-702.7145,477.4523,4076.1210
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.6890,0.234500,693.5530,1779.5600,3596.1200,-75.5882,-702.7145,472.6123,4071.8458
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.7772,0.234300,691.7500,1784.9690,3601.9280,-77.3912,-697.3055,478.4203,4079.0339
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.8653,0.235800,692.3510,1780.7620,3598.0560,-76.7902,-701.5125,474.5483,4073.8766
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,13.9532,0.239800,688.7450,1780.1610,3602.8950,-80.3962,-702.1135,479.3873,4077.2779
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.0420,0.235500,692.3510,1780.1610,3599.9920,-76.7902,-702.1135,476.4843,4075.3240
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.1295,0.234700,688.7450,1777.1560,3600.9600,-80.3962,-705.1185,477.4523,4074.2565
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.2176,0.234100,689.3460,1772.9490,3604.8320,-79.7952,-709.3255,481.3243,4075.9489
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.3058,0.233900,685.7400,1782.5650,3608.7040,-83.4012,-699.7095,485.1963,4082.9550
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.3938,0.236500,694.1540,1781.9640,3605.8000,-74.9872,-700.3105,482.2923,4081.5486
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.4820,0.234500,692.3510,1777.1560,3600.9600,-76.7902,-705.1185,477.4523,4074.8676
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.5701,0.234000,691.7500,1776.5550,3601.9280,-77.3912,-705.7195,478.4203,4075.3590
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.6582,0.235600,687.5430,1772.3480,3597.0880,-81.5982,-709.9265,473.5803,4068.5347
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.7472,0.234800,692.9520,1775.9540,3612.5760,-76.1892,-706.3205,489.0683,4084.7155
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.8344,0.234400,686.3410,1781.9640,3607.7350,-82.8002,-700.3105,484.2273,4081.9372
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,14.9227,0.235000,688.7450,1778.9590,3606.7680,-80.3962,-703.3155,483.2603,4080.1765
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,15.0111,0.234500,695.3560,1778.3580,3599.9920,-73.7852,-703.9165,476.4843,4075.0484
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,15.0993,0.235000,690.5480,1778.3580,3600.9600,-78.5932,-703.9165,477.4523,4075.0861
2,60,holding,disp_hold,2.1000,2.0900,-4.7900,15.1871,0.235800,689.9470,1784.3680,3614.5110,-79.1942,-697.9065,491.0033,4089.5826
