session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_300,loading_branch,loading_dense,3.0000,3.8000,15.0,5.0,113,3.0000,8.300900,9062.6269,-600.3980,1470.0450,8922.0580,-192.2324,-416.3418,5712.0803
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_310,loading_branch,loading_dense,3.1000,3.8000,15.0,5.0,113,3.0900,9.408800,9277.7564,-608.2110,1470.0450,9139.8560,-200.0454,-416.3418,5929.8783
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_320,loading_branch,loading_dense,3.2000,3.8000,15.0,5.0,113,3.1900,10.506800,9507.2033,-616.0240,1482.6660,9370.2390,-207.8584,-403.7208,6160.2613
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_330,loading_branch,loading_dense,3.3000,3.8000,15.0,5.0,113,3.2900,11.670400,9739.8739,-625.0400,1500.0950,9603.5300,-216.8744,-386.2918,6393.5523
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_340,loading_branch,loading_dense,3.4000,3.8000,15.0,5.0,113,3.4000,12.942300,9968.2015,-635.8570,1522.3320,9831.0080,-227.6914,-364.0548,6621.0303
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_350,loading_branch,loading_dense,3.5000,3.8000,15.0,5.0,113,3.5000,14.319400,10193.5711,-646.0740,1546.9730,10054.6130,-237.9084,-339.4138,6844.6353
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_360,loading_branch,loading_dense,3.6000,3.8000,15.0,5.0,113,3.5900,15.799300,10412.0655,-658.0940,1567.4070,10272.4160,-249.9284,-318.9798,7062.4383
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_380,preload_loading,preload_dense,3.8000,3.8000,30.0,5.0,113,3.7900,18.829100,10838.6834,-682.7350,1626.9060,10694.4690,-274.5694,-259.4808,7484.4913
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_360,return_unloading,unloading_dense,3.6000,3.8000,15.0,5.0,113,3.5900,13.573300,10599.4777,-670.7150,1631.7140,10451.4980,-262.5494,-254.6728,7241.5203
session_20260618_135532,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_350,return_unloading,unloading_dense,3.5000,3.8000,15.0,5.0,113,3.4800,11.133000,10363.1147,-659.8970,1617.8910,10215.3060,-251.7314,-268.4958,7005.3283
