trial,step,d_target_mm,d_actual_mm,mark10_pos_mm,F_mean_N,F_std_N,F_n_samples,mean_Bx_uT,mean_By_uT,mean_Bz_uT,sigma_Bx_uT,sigma_By_uT,sigma_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,1,0.0000,0.0000,-4.7900,-0.02910,0.00193,24,151.7942,-4288.8889,1011.8466,50.3430,158.1036,125.5551,124.0965,392.8392,-307.0428,4409.2452
1,2,0.4480,0.4400,-5.2300,-0.03505,0.00141,24,232.4477,-4051.2260,787.1522,0.4281,0.4672,0.8074,204.7500,630.5022,-531.7372,4133.5302
1,3,0.8960,0.8800,-5.6700,0.03090,0.00170,24,269.3150,-4330.4480,757.3020,0.4497,0.5784,0.6087,241.6174,351.2801,-561.5874,4404.4088
1,4,1.3440,1.3200,-6.1100,0.11220,0.00170,24,296.1585,-4831.2789,800.5357,0.3751,0.5682,0.7222,268.4608,-149.5507,-518.3537,4906.1006
1,5,1.7920,1.7800,-6.5700,0.21900,0.00141,24,333.0649,4315.0305,873.4725,0.4382,0.6057,0.4771,305.3673,8996.7586,-445.4169,4415.1302
1,6,2.2400,2.2200,-7.0100,0.36290,0.00334,24,387.1061,3454.8872,959.2676,0.3894,0.8284,0.7097,359.4085,8136.6153,-359.6218,3606.4236
1,7,2.6880,2.6900,-7.4800,0.56040,0.00311,23,456.9309,2434.7749,1085.1883,0.3398,0.9807,0.7353,429.2333,7116.5030,-233.7011,2704.5421
1,8,3.1360,3.1200,-7.9100,0.84165,0.00311,24,539.5042,1235.9869,1284.2624,0.3573,0.8930,0.7198,511.8066,5917.7150,-34.6270,1862.2723
1,9,3.5840,3.5600,-8.3500,1.21055,0.00600,24,623.3411,-56.6345,1536.1841,0.4584,1.5944,0.7344,595.6435,4625.0937,217.2947,1658.8018
