trial,step,d_target_mm,d_actual_mm,mark10_pos_mm,F_mean_N,F_std_N,F_n_samples,mean_Bx_uT,mean_By_uT,mean_Bz_uT,sigma_Bx_uT,sigma_By_uT,sigma_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,1,0.0000,0.0000,-4.9000,-0.03205,0.00111,24,158.5331,-4381.9057,1001.0640,53.2224,169.2033,131.8349,130.8355,299.8225,-317.8254,4497.5948
2,2,0.4480,0.4300,-5.3300,-0.03430,0.00119,24,241.1999,-4143.7373,773.5264,0.3647,0.7294,0.4543,213.5023,537.9908,-545.3630,4222.2127
2,3,0.8960,0.8900,-5.7900,0.03150,0.00111,24,277.8782,-4458.9849,751.4520,0.3887,0.4762,0.4822,250.1806,222.7432,-567.4373,4530.3910
2,4,1.3440,1.3300,-6.2300,0.11865,0.00170,24,305.8433,4842.4894,797.2636,0.4733,0.6788,0.7291,278.1457,9524.2175,-521.6258,4917.2017
2,5,1.7920,1.7700,-6.6700,0.23485,0.00215,24,347.2497,4115.3219,877.7548,0.3646,0.6492,0.5877,319.5520,8797.0500,-441.1346,4222.1926
2,6,2.2400,2.2300,-7.1300,0.38790,0.00208,23,405.2540,3204.7171,977.5325,0.4488,0.8711,0.5780,377.5564,7886.4453,-341.3569,3374.9093
2,7,2.6880,2.6700,-7.5700,0.60560,0.00304,24,477.2083,2149.9107,1113.4733,0.4354,0.7649,0.5941,449.5106,6831.6388,-205.4160,2467.7250
2,8,3.1360,3.1300,-8.0300,0.91515,0.00482,24,561.4041,901.6172,1330.9156,0.4229,1.2228,0.6175,533.7064,5583.3453,12.0262,1702.7697
2,9,3.5840,3.5600,-8.4600,1.33730,0.00793,24,651.8997,-448.7541,1598.2626,0.3355,1.4652,0.4176,624.2021,4232.9740,279.3732,1783.4789
