trial,step,d_target_mm,d_actual_mm,mark10_pos_mm,F_mean_N,F_std_N,F_n_samples,mean_Bx_uT,mean_By_uT,mean_Bz_uT,sigma_Bx_uT,sigma_By_uT,sigma_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
3,1,0.0000,0.0000,-4.8100,-0.02815,0.00074,24,147.0054,-4469.5612,1044.1401,48.5463,151.0896,118.2587,119.3077,212.1669,-274.7493,4592.2562
3,2,0.4480,0.4400,-5.2500,-0.04710,0.00074,23,229.4476,-4153.6631,800.1149,0.4693,1.1878,0.8163,201.7499,528.0650,-518.7745,4236.2421
3,3,0.8960,0.8800,-5.6900,0.01275,0.00126,24,271.3629,-4371.1432,743.2555,0.3754,0.7141,0.5383,243.6652,310.5850,-575.6339,4442.1796
3,4,1.3440,1.3200,-6.1300,0.09250,0.00119,24,299.5042,-4869.4697,781.7020,0.5105,0.5507,0.5729,271.8065,-187.7416,-537.1874,4940.9003
3,5,1.7920,1.7800,-6.5900,0.20145,0.00126,24,337.6042,4270.4675,857.8894,0.4687,0.7718,0.6404,309.9066,8952.1956,-461.0000,4368.8492
3,6,2.2400,2.2200,-7.0300,0.34510,0.00178,24,392.6868,3396.8933,951.7438,0.3916,0.7423,0.5142,364.9892,8078.6214,-367.1456,3549.4934
3,7,2.6880,2.6900,-7.5000,0.54550,0.00222,23,462.9559,2369.9498,1075.4172,0.4002,0.7370,0.6473,435.2583,7051.6779,-243.4722,2643.3903
3,8,3.1360,3.1300,-7.9400,0.83850,0.00415,24,547.8519,1158.6326,1278.6857,0.5049,0.8723,0.7605,520.1543,5840.3607,-40.2037,1810.4166
3,9,3.5840,3.5700,-8.3800,1.23090,0.00586,24,630.2281,-156.7300,1547.0847,0.3557,1.1909,0.7034,602.5304,4524.9981,228.1953,1677.8626
