time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781051260.963228,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.0000,5.463800,-1487.4740,2003.1320,9989.7600,-1043.5443,-74.3276,5663.3616,10296.6219,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.051183,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.0560,5.463600,-1482.6660,2002.5310,9994.5970,-1038.7363,-74.9286,5668.1986,10300.5047,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.140117,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.1443,5.463300,-1493.4840,2003.7330,9987.8240,-1049.5543,-73.7266,5661.4256,10295.7306,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.228531,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.2327,5.461600,-1487.4740,1999.5260,9982.0160,-1043.5443,-77.9336,5655.6176,10288.4074,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.316400,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.3210,5.460300,-1486.8730,2000.7280,9989.7600,-1042.9433,-76.7316,5663.3616,10296.0676,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.405369,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.4092,5.458500,-1487.4740,2001.9300,9987.8240,-1043.5443,-75.5296,5661.4256,10294.5097,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.493571,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.4979,5.458400,-1487.4740,2001.3290,9984.9220,-1043.5443,-76.1306,5658.5236,10291.5773,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.582180,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.5861,5.455700,-1485.0700,2003.7330,9986.8580,-1041.1403,-73.7266,5660.4596,10293.5762,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.670612,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.6748,5.456300,-1485.6710,1996.5210,9991.6960,-1041.7413,-80.9386,5665.2976,10296.9560,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.759039,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.7632,5.455400,-1487.4740,2005.5360,9984.9220,-1043.5443,-71.9236,5658.5236,10292.3963,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.847631,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.8517,5.454400,-1489.2770,2001.3290,9990.7300,-1045.3473,-76.1306,5664.3316,10297.4730,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051261.935629,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,0.9405,5.453600,-1486.8730,2003.7330,9991.6960,-1042.9433,-73.7266,5665.2976,10298.5303,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781051262.024254,session_20260609_200407,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,260,2.6000,2.9000,2.5900,2.5900,,-0.0100,-4.4200,1.0281,5.452400,-1482.6660,2002.5310,9987.8240,-1038.7363,-74.9286,5661.4256,10293.9330,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
