trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.451200,-0.048800,2.5400,-4.2300,0.0000,none,2.5400,0.0000,-728.4110,4505.6950,8073.1190,-261.8317,1634.5107,4754.5247,9274.0024
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.451600,-0.048400,2.5400,-4.2300,0.0488,none,2.5400,0.0000,-722.4010,4511.1040,8068.2800,-255.8217,1639.9197,4749.6857,9271.9504
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.453000,-0.047000,2.5400,-4.2300,0.1367,none,2.5400,0.0000,-722.4010,4507.4980,8068.2800,-255.8217,1636.3137,4749.6857,9270.1965
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.453300,-0.046700,2.5400,-4.2300,0.2247,none,2.5400,0.0000,-724.8050,4514.7110,8071.1840,-258.2257,1643.5267,4752.5897,9276.4200
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.453300,-0.046700,2.5400,-4.2300,0.3128,none,2.5400,0.0000,-726.6080,4508.7010,8072.1520,-260.0287,1637.5167,4753.5577,9274.4801
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.452000,-0.048000,2.5400,-4.2300,0.4008,none,2.5400,0.0000,-721.1990,4511.1040,8073.1190,-254.6197,1639.9197,4754.5247,9276.0680
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.449600,-0.050400,2.5400,-4.2300,0.4889,none,2.5400,0.0000,-726.6080,4508.7010,8071.1840,-260.0287,1637.5167,4752.5897,9273.6376
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.448600,-0.051400,2.5400,-4.2300,0.5768,none,2.5400,0.0000,-725.4060,4509.9030,8072.1520,-258.8267,1638.7187,4753.5577,9274.9704
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.449000,-0.051000,2.5400,-4.2300,0.6647,none,2.5400,0.0000,-724.8050,4515.3120,8073.1190,-258.2257,1644.1277,4754.5247,9278.3962
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.449600,-0.050400,2.5400,-4.2300,0.7529,none,2.5400,0.0000,-725.4060,4510.5040,8063.4400,-258.8267,1639.3197,4744.8457,9267.6817
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.450900,-0.049100,2.5400,-4.2300,0.8409,none,2.5400,0.0000,-725.4060,4507.4980,8059.5700,-258.8267,1636.3137,4740.9757,9262.8516
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.449700,-0.050300,2.5400,-4.2300,0.9288,none,2.5400,0.0000,-723.6030,4506.8980,8065.3750,-257.0237,1635.7137,4746.7807,9267.4702
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.451100,-0.048900,2.5400,-4.2300,1.0169,none,2.5400,0.0000,-721.8000,4511.1040,8068.2800,-255.2207,1639.9197,4749.6857,9271.9036
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.450200,-0.049800,2.5400,-4.2300,1.1049,none,2.5400,0.0000,-726.6080,4512.3060,8067.3120,-260.0287,1641.1217,4748.7177,9272.0218
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.450200,-0.049800,2.5400,-4.2300,1.1930,none,2.5400,0.0000,-725.4060,4507.4980,8065.3750,-258.8267,1636.3137,4746.7807,9267.9030
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.449900,-0.050100,2.5400,-4.2300,1.2811,none,2.5400,0.0000,-726.0070,4508.1010,8061.5040,-259.4277,1636.9167,4742.9097,9264.8749
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.447800,-0.052200,2.5400,-4.2300,1.3693,none,2.5400,0.0000,-723.0020,4508.7010,8067.3120,-256.4227,1637.5167,4748.7177,9269.9859
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.448600,-0.051400,2.5400,-4.2300,1.4573,none,2.5400,0.0000,-724.2040,4504.4930,8068.2800,-257.6247,1633.3087,4749.6857,9268.8765
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.447900,-0.052100,2.5400,-4.2300,1.5453,none,2.5400,0.0000,-716.9920,4510.5040,8075.0560,-250.4127,1639.3197,4756.4617,9277.1360
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.449300,-0.050700,2.5400,-4.2300,1.6334,none,2.5400,0.0000,-724.2040,4508.7010,8073.1190,-257.6247,1637.5167,4754.5247,9275.1338
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.447800,-0.052200,2.5400,-4.2300,1.7214,none,2.5400,0.0000,-726.0070,4509.9030,8066.3440,-259.4277,1638.7187,4747.7497,9269.9631
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445100,-0.054900,2.5400,-4.2300,1.8095,none,2.5400,0.0000,-723.6030,4517.7170,8063.4400,-257.0237,1646.5327,4744.8457,9271.0535
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441000,-0.059000,2.5400,-4.2300,1.8976,none,2.5400,0.0000,-723.0020,4509.9030,8075.0560,-256.4227,1638.7187,4756.4617,9277.3103
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445300,-0.054700,2.5400,-4.2300,1.9857,none,2.5400,0.0000,-726.6080,4508.1010,8071.1840,-260.0287,1636.9167,4752.5897,9273.3459
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.448300,-0.051700,2.5400,-4.2300,2.0734,none,2.5400,0.0000,-720.5980,4512.3060,8066.3440,-254.0187,1641.1217,4747.7497,9270.7105
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.448500,-0.051500,2.5400,-4.2300,2.1616,none,2.5400,0.0000,-720.5980,4512.9060,8068.2800,-254.0187,1641.7217,4749.6857,9272.6870
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445600,-0.054400,2.5400,-4.2300,2.2497,none,2.5400,0.0000,-722.4010,4507.4980,8066.3440,-255.8217,1636.3137,4747.7497,9268.5116
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445000,-0.055000,2.5400,-4.2300,2.3377,none,2.5400,0.0000,-723.0020,4506.8980,8072.1520,-256.4227,1635.7137,4753.5577,9273.3219
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.446600,-0.053400,2.5400,-4.2300,2.4259,none,2.5400,0.0000,-723.0020,4508.7010,8073.1190,-256.4227,1637.5167,4754.5247,9275.0400
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.448500,-0.051500,2.5400,-4.2300,2.5138,none,2.5400,0.0000,-723.0020,4508.1010,8072.1520,-256.4227,1636.9167,4753.5577,9273.9066
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.447300,-0.052700,2.5400,-4.2300,2.6018,none,2.5400,0.0000,-724.2040,4508.1010,8068.2800,-257.6247,1636.9167,4749.6857,9270.6304
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445800,-0.054200,2.5400,-4.2300,2.6900,none,2.5400,0.0000,-726.6080,4509.3030,8068.2800,-260.0287,1638.1187,4749.6857,9271.4031
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.444100,-0.055900,2.5400,-4.2300,2.7781,none,2.5400,0.0000,-724.8050,4507.4980,8066.3440,-258.2257,1636.3137,4747.7497,9268.6993
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442500,-0.057500,2.5400,-4.2300,2.8659,none,2.5400,0.0000,-719.9980,4506.8980,8070.2160,-253.4187,1635.7137,4751.6217,9271.4030
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443300,-0.056700,2.5400,-4.2300,2.9538,none,2.5400,0.0000,-723.6030,4511.7040,8066.3440,-257.0237,1640.5197,4747.7497,9270.6515
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442700,-0.057300,2.5400,-4.2300,3.0418,down,2.5400,0.0000,-726.0070,4511.1040,8071.1840,-259.4277,1639.9197,4752.5897,9274.7591
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445900,-0.054100,2.5400,-4.2300,7.2649,down,2.5400,0.0000,-720.5980,4512.9060,8066.3440,-254.0187,1641.7217,4747.7497,9271.0025
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.445500,-0.054500,2.5400,-4.2300,11.4063,down,2.5400,0.0000,-726.0070,4512.9060,8074.0880,-259.4277,1641.7217,4755.4937,9278.1627
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443700,-0.056300,2.5400,-4.2300,15.5358,down,2.5400,0.0000,-729.6130,4512.9060,8065.3750,-263.0337,1641.7217,4746.7807,9270.8646
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441900,-0.058100,2.5400,-4.2300,19.6649,down,2.5400,0.0000,-717.5930,4508.1010,8069.2480,-251.0137,1636.9167,4750.6537,9270.9588
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443000,-0.057000,2.5400,-4.2300,23.7817,down,2.5400,0.0000,-723.0020,4509.3030,8068.2800,-256.4227,1638.1187,4749.6857,9271.1212
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441400,-0.058600,2.5400,-4.2300,27.9029,down,2.5400,0.0000,-723.6030,4511.1040,8066.3440,-257.0237,1639.9197,4747.7497,9270.3595
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442500,-0.057500,2.5400,-4.2300,32.0478,down,2.5400,0.0000,-725.4060,4512.3060,8077.9600,-258.8267,1641.1217,4759.3657,9281.1937
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443300,-0.056700,2.5400,-4.2300,36.1675,down,2.5400,0.0000,-729.6130,4507.4980,8067.3120,-263.0337,1636.3137,4748.7177,9269.9189
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442900,-0.057100,2.5400,-4.2300,40.2974,down,2.5400,0.0000,-723.6030,4506.8980,8064.4080,-257.0237,1635.7137,4745.8137,9266.6287
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.443000,-0.057000,2.5400,-4.2300,44.4238,down,2.5400,0.0000,-726.6080,4505.6950,8068.2800,-260.0287,1634.5107,4749.6857,9269.6488
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441500,-0.058500,2.5400,-4.2300,48.5466,down,2.5400,0.0000,-718.7950,4509.9030,8075.0560,-252.2157,1638.7187,4756.4617,9276.9834
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.440700,-0.059300,2.5400,-4.2300,52.6637,down,2.5400,0.0000,-730.2140,4509.9030,8061.5040,-263.6347,1638.7187,4742.9097,9266.0825
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442200,-0.057800,2.5400,-4.2300,56.7969,down,2.5400,0.0000,-721.8000,4511.7040,8067.3120,-255.2207,1640.5197,4748.7177,9271.3533
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442900,-0.057100,2.5400,-4.2300,60.9337,down,2.5400,0.0000,-725.4060,4509.9030,8072.1520,-258.8267,1638.7187,4753.5577,9274.9704
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.441700,-0.058300,2.5400,-4.2300,65.0562,down,2.5400,0.0000,-726.0070,4509.3030,8068.2800,-259.4277,1638.1187,4749.6857,9271.3560
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442200,-0.057800,2.5400,-4.2300,69.1850,down,2.5400,0.0000,-721.1990,4515.9120,8065.3750,-254.6197,1644.7277,4746.7807,9271.6699
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.442200,-0.057800,2.5400,-4.2300,73.3327,down,2.5400,0.0000,-728.4110,4511.7040,8074.0880,-261.8317,1640.5197,4755.4937,9277.7666
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.439400,-0.060600,2.5400,-4.2300,77.4852,down,2.5400,0.0000,-724.8050,4506.2960,8070.2160,-258.2257,1635.1117,4751.6217,9271.4849
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.440800,-0.059200,2.5400,-4.2300,81.6337,down,2.5400,0.0000,-724.2040,4507.4980,8070.2160,-257.6247,1636.3137,4751.6217,9272.0222
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.439600,-0.060400,2.5400,-4.2300,85.7458,down,2.5400,0.0000,-719.3960,4508.1010,8070.2160,-252.8167,1636.9167,4751.6217,9271.9411
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.437900,-0.062100,2.5400,-4.2300,89.8726,down,2.5400,0.0000,-723.6030,4506.8980,8064.4080,-257.0237,1635.7137,4745.8137,9266.6287
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.438900,-0.061100,2.5400,-4.2300,93.9956,down,2.5400,0.0000,-723.0020,4511.7040,8065.3750,-256.4227,1640.5197,4746.7807,9269.7615
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.439400,-0.060600,2.5400,-4.2300,98.1370,down,2.5400,0.0000,-723.6030,4503.8930,8068.2800,-257.0237,1632.7087,4749.6857,9268.5379
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.439200,-0.060800,2.5400,-4.2300,102.2840,down,2.5400,0.0000,-725.4060,4508.7010,8071.1840,-258.8267,1637.5167,4752.5897,9273.5435
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.436400,-0.063600,2.5400,-4.2300,106.4319,down,2.5400,0.0000,-726.6080,4509.9030,8070.2160,-260.0287,1638.7187,4751.6217,9273.3797
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.434400,-0.065600,2.5400,-4.2300,110.5598,down,2.5400,0.0000,-719.9980,4511.1040,8065.3750,-253.4187,1639.9197,4746.7807,9269.2357
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.434900,-0.065100,2.5400,-4.2300,114.6861,down,2.5400,0.0000,-723.0020,4509.3030,8071.1840,-256.4227,1638.1187,4752.5897,9273.6485
1,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.436100,-0.063900,2.5400,-4.2300,118.8156,down,2.5400,0.0000,-724.2040,4509.3030,8067.3120,-257.6247,1638.1187,4748.7177,9270.3726
