trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.0000,1.012400,956.7910,-2534.4160,7595.8980,235.2084,-3318.6370,3062.6715,8064.5136
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.0507,1.012900,957.3920,-2535.0160,7596.8640,235.8094,-3319.2370,3063.6375,8065.6834
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.1377,1.016500,962.2000,-2534.4160,7605.5760,240.6174,-3318.6370,3072.3495,8074.2727
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.2256,1.015600,959.1950,-2534.4160,7600.7360,237.6124,-3318.6370,3067.5095,8069.3561
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.3136,1.015600,954.9880,-2531.4110,7595.8980,233.4054,-3315.6320,3062.6715,8063.3560
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.4016,1.013700,961.5990,-2532.0110,7601.7030,240.0164,-3316.2320,3068.4765,8069.7981
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.4896,1.013200,956.7910,-2526.0020,7599.7680,235.2084,-3310.2230,3066.5415,8065.5197
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.5778,1.013100,956.7910,-2529.0070,7589.1190,235.2084,-3313.2280,3055.8925,8056.4293
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.6655,1.012200,957.9930,-2532.6130,7599.7680,236.4104,-3316.8340,3066.5415,8067.7353
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.7543,1.014600,958.5940,-2527.8040,7595.8980,237.0114,-3312.0250,3062.6715,8062.6523
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.8416,1.012200,957.9930,-2530.8090,7593.9600,236.4104,-3315.0300,3060.7335,8061.6979
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,0.9296,1.012000,964.6040,-2529.0070,7597.8320,243.0214,-3313.2280,3064.6055,8065.5681
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.0173,1.012400,957.3920,-2529.0070,7595.8980,235.8094,-3313.2280,3062.6715,8062.8867
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.1054,1.011000,954.9880,-2526.0020,7597.8320,233.4054,-3310.2230,3064.6055,8063.4818
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.1934,1.013000,968.2100,-2531.4110,7596.8640,246.6274,-3315.6320,3063.6375,8065.8425
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.2813,1.011300,965.2050,-2530.8090,7599.7680,243.6224,-3315.0300,3066.5415,8068.0288
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.3695,1.010100,956.7910,-2533.2140,7588.1520,235.2084,-3317.4350,3054.9255,8056.8401
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.4574,1.011600,955.5890,-2533.2140,7596.8640,234.0064,-3317.4350,3063.6375,8064.9034
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.5455,1.013800,959.1950,-2527.8040,7594.9280,237.6124,-3312.0250,3061.7015,8061.8099
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,1.6332,1.013000,964.6040,-2533.2140,7596.8640,243.0214,-3317.4350,3063.6375,8065.9765
