trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.0000,1.909500,1104.0370,-4785.1600,9419.6100,382.4544,-5569.3810,4886.3835,10622.8860
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.0486,1.909900,1098.6270,-4782.1570,9412.8320,377.0444,-5566.3780,4879.6055,10614.9618
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.1364,1.908300,1101.0310,-4779.7510,9415.7330,379.4484,-5563.9720,4882.5065,10616.6999
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.2245,1.908700,1105.2380,-4786.9620,9408.9600,383.6554,-5571.1830,4875.7335,10614.3810
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.3127,1.909800,1110.0460,-4783.9590,9406.0580,388.4634,-5568.1800,4872.8315,10610.9563
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.4004,1.908600,1104.6380,-4777.3490,9407.0240,383.0554,-5561.5700,4873.7975,10608.2698
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.4884,1.908700,1105.2380,-4783.3590,9414.7670,383.6554,-5567.5800,4881.5405,10617.9053
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.5764,1.907900,1109.4450,-4786.3620,9419.6100,387.8624,-5570.5830,4886.3835,10623.9909
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.6644,1.907600,1106.4400,-4782.1570,9404.1170,384.8574,-5566.3780,4870.8905,10608.0465
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.7524,1.908400,1100.4300,-4782.1570,9411.8660,378.8474,-5566.3780,4878.6395,10614.2919
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.8404,1.908400,1101.6320,-4779.1510,9417.6740,380.0494,-5563.3720,4884.4475,10618.2136
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.9287,1.906800,1105.2380,-4785.7620,9418.6400,383.6554,-5569.9830,4885.4135,10622.4220
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.0168,1.908800,1105.8390,-4778.5490,9410.8960,384.2564,-5562.7700,4877.6695,10612.3689
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.1044,1.907500,1107.0410,-4787.5650,9413.8020,385.4584,-5571.7860,4880.5755,10619.1330
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.1924,1.905900,1112.4510,-4785.7620,9406.0580,390.8684,-5569.9830,4872.8315,10612.0211
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.2804,1.906100,1107.0410,-4782.7570,9414.7670,385.4584,-5566.9780,4881.5405,10617.8219
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.3683,1.905800,1108.2440,-4783.3590,9414.7670,386.6614,-5567.5800,4881.5405,10618.2186
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.4567,1.904800,1101.0310,-4782.1570,9413.8020,379.4484,-5566.3780,4880.5755,10616.0710
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.5444,1.905200,1104.6380,-4787.5650,9416.7030,383.0554,-5571.7860,4883.4765,10621.4547
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.6324,1.904300,1104.0370,-4785.7620,9413.8020,382.4544,-5569.9830,4880.5755,10618.0075
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.7208,1.904900,1101.6320,-4783.9590,9413.8020,380.0494,-5568.1800,4880.5755,10616.9452
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.8084,1.903100,1104.0370,-4785.7620,9418.6400,382.4544,-5569.9830,4885.4135,10622.2971
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.8972,1.903000,1100.4300,-4786.3620,9414.7670,378.8474,-5570.5830,4881.5405,10618.7591
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.9848,1.903800,1106.4400,-4782.1570,9410.8960,384.8574,-5566.3780,4877.6695,10614.0566
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.0725,1.904100,1107.0410,-4776.7460,9401.2160,385.4584,-5560.9670,4867.9895,10603.0988
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.1604,1.902500,1104.6380,-4781.5540,9409.9250,383.0554,-5565.7750,4876.6985,10612.7363
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.2484,1.902600,1109.4450,-4782.1570,9403.1520,387.8624,-5566.3780,4869.9255,10607.5050
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.3363,1.901100,1107.0410,-4785.1600,9402.1860,385.4584,-5569.3810,4868.9595,10607.7518
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.4244,1.901800,1107.0410,-4786.9620,9411.8660,385.4584,-5571.1830,4878.6395,10617.1449
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.5123,1.902800,1106.4400,-4783.3590,9410.8960,384.8574,-5567.5800,4877.6695,10614.5983
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.6003,1.901700,1107.6420,-4782.7570,9407.0240,386.0594,-5566.9780,4873.7975,10611.0195
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.6884,1.901700,1101.6320,-4779.1510,9406.0580,380.0494,-5563.3720,4872.8315,10607.9124
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.7764,1.901500,1102.8340,-4786.9620,9419.6100,381.2514,-5571.1830,4886.3835,10623.5729
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.8644,1.900400,1109.4450,-4779.7510,9414.7670,387.8624,-5563.9720,4881.5405,10616.7191
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.9524,1.902100,1105.2380,-4780.9520,9412.8320,383.6554,-5565.1730,4879.6055,10615.1052
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.0404,1.899000,1106.4400,-4784.5590,9414.7670,384.8574,-5568.7800,4881.5405,10618.5711
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.1290,1.898900,1104.0370,-4782.1570,9409.9250,382.4544,-5566.3780,4876.6985,10612.9455
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.2167,1.899700,1098.0260,-4779.1510,9409.9250,376.4434,-5563.3720,4876.6985,10610.9676
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.3044,3.899400,1108.2440,-4778.5490,9414.7670,386.6614,-5562.7700,4881.5405,10616.0526
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.3923,1.897000,1101.6320,-4778.5490,9415.7330,380.0494,-5562.7700,4882.5065,10616.2212
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.4804,1.898600,1107.0410,-4785.1600,9416.7030,385.4584,-5569.3810,4883.4765,10620.6210
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.5684,1.899700,1107.6420,-4784.5590,9404.1170,386.0594,-5568.7800,4870.8905,10609.2550
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.6565,1.898600,1099.8300,-4777.9490,9404.1170,378.2474,-5562.1700,4870.8905,10605.4627
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.7443,1.897400,1106.4400,-4787.5650,9412.8320,384.8574,-5571.7860,4879.6055,10618.2105
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.8324,1.897600,1103.4350,-4783.3590,9413.8020,381.8524,-5567.5800,4880.5755,10616.8621
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,3.9204,1.897600,1104.6380,-4780.9520,9414.7670,383.0554,-5565.1730,4881.5405,10616.7587
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.0086,1.897600,1105.8390,-4779.7510,9412.8320,384.2564,-5563.9720,4879.6055,10614.6270
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.0963,1.897500,1102.2330,-4783.9590,9420.5760,380.6504,-5568.1800,4887.3495,10623.0143
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.1844,1.896400,1108.2440,-4778.5490,9413.8020,386.6614,-5562.7700,4880.5755,10615.1968
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.2724,1.896500,1110.0460,-4786.3620,9414.7670,388.4634,-5570.5830,4881.5405,10619.7599
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.3603,1.896800,1105.8390,-4788.1650,9407.9940,384.2564,-5572.3860,4874.7675,10614.1300
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.4484,1.897600,1105.8390,-4780.3510,9408.9600,384.2564,-5564.5720,4875.7335,10611.4638
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.5365,1.897800,1105.2380,-4777.9490,9413.8020,383.6554,-5562.1700,4880.5755,10614.6133
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.6243,1.895400,1107.0410,-4783.3590,9409.9250,385.4584,-5567.5800,4876.6985,10613.8001
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.7126,1.894900,1102.8340,-4779.1510,9415.7330,381.2514,-5563.3720,4882.5065,10616.6169
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.8003,1.894000,1106.4400,-4779.7510,9407.0240,384.8574,-5563.9720,4873.7975,10609.5396
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.8883,1.895100,1102.8340,-4780.3510,9407.9940,381.2514,-5564.5720,4874.7675,10610.2945
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,4.9764,1.894600,1105.8390,-4783.9590,9408.9600,384.2564,-5568.1800,4875.7335,10613.0896
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,5.0643,1.895600,1108.8450,-4782.7570,9418.6400,387.2624,-5566.9780,4885.4135,10621.4444
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,5.1525,1.896400,1106.4400,-4778.5490,9416.7030,384.8574,-5562.7700,4883.4765,10617.5814
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,5.2405,1.894400,1102.2330,-4780.9520,9413.8020,380.6504,-5565.1730,4880.5755,10615.6530
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,5.3286,1.894800,1103.4350,-4777.3490,9400.2500,381.8524,-5561.5700,4867.0235,10602.1381
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,5.4167,1.893700,1104.6380,-4785.7620,9415.7330,383.0554,-5569.9830,4882.5065,10619.7821
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,5.5044,1.892500,1098.6270,-4785.7620,9407.0240,377.0444,-5569.9830,4873.7975,10611.4372
1,90,holding,disp_hold,4.3200,4.3000,-7.8900,5.5924,1.892000,1104.0370,-4783.9590,9417.6740,382.4544,-5568.1800,4884.4475,10620.6283
