Bx_uT,By_uT,Bz_uT
-1.022999999999999972e+02,1.741490000000000009e+02,3.207467999999999847e+03
-1.027500000000000000e+02,1.741490000000000009e+02,3.207710000000000036e+03
-1.021500000000000057e+02,1.744499999999999886e+02,3.207952999999999975e+03
-1.018499999999999943e+02,1.738499999999999943e+02,3.205532000000000153e+03
-1.024489999999999981e+02,1.741490000000000009e+02,3.207952999999999975e+03
-1.024489999999999981e+02,1.744499999999999886e+02,3.206742000000000189e+03
-1.020000000000000000e+02,1.741490000000000009e+02,3.207467999999999847e+03
-1.018499999999999943e+02,1.743000000000000114e+02,3.206742000000000189e+03
-1.024489999999999981e+02,1.747500000000000000e+02,3.208193000000000211e+03
-1.024489999999999981e+02,1.745999999999999943e+02,3.208436000000000149e+03
-1.022999999999999972e+02,1.743000000000000114e+02,3.207467999999999847e+03
-1.020000000000000000e+02,1.744499999999999886e+02,3.208193000000000211e+03
-1.029000000000000057e+02,1.745999999999999943e+02,3.207952999999999975e+03
-1.021500000000000057e+02,1.743000000000000114e+02,3.207226000000000113e+03
-1.015499999999999972e+02,1.741490000000000009e+02,3.207467999999999847e+03
-1.021500000000000057e+02,1.741490000000000009e+02,3.207467999999999847e+03
-1.016989999999999981e+02,1.741490000000000009e+02,3.208193000000000211e+03
-1.020000000000000000e+02,1.748990000000000009e+02,3.208920000000000073e+03
-1.016989999999999981e+02,1.738499999999999943e+02,3.207226000000000113e+03
-1.015499999999999972e+02,1.745999999999999943e+02,3.206983999999999924e+03
-1.016989999999999981e+02,1.744499999999999886e+02,3.207710000000000036e+03
-1.020000000000000000e+02,1.740000000000000000e+02,3.206742000000000189e+03
-1.014000000000000057e+02,1.738499999999999943e+02,3.208193000000000211e+03
-1.018499999999999943e+02,1.750500000000000114e+02,3.207952999999999975e+03
-1.018499999999999943e+02,1.745999999999999943e+02,3.207952999999999975e+03
-1.018499999999999943e+02,1.743000000000000114e+02,3.208193000000000211e+03
-1.021500000000000057e+02,1.740000000000000000e+02,3.206983999999999924e+03
-1.016989999999999981e+02,1.744499999999999886e+02,3.208436000000000149e+03
-1.025999999999999943e+02,1.735500000000000114e+02,3.208436000000000149e+03
-1.022999999999999972e+02,1.741490000000000009e+02,3.208193000000000211e+03
-1.020000000000000000e+02,1.741490000000000009e+02,3.207467999999999847e+03
-1.015499999999999972e+02,1.743000000000000114e+02,3.207226000000000113e+03
-1.020000000000000000e+02,1.745999999999999943e+02,3.207710000000000036e+03
-1.024489999999999981e+02,1.741490000000000009e+02,3.207226000000000113e+03
-1.016989999999999981e+02,1.741490000000000009e+02,3.207226000000000113e+03
-1.016989999999999981e+02,1.747500000000000000e+02,3.207952999999999975e+03
-1.025999999999999943e+02,1.743000000000000114e+02,3.208677999999999884e+03
-1.021500000000000057e+02,1.741490000000000009e+02,3.206983999999999924e+03
-1.022999999999999972e+02,1.747500000000000000e+02,3.205289999999999964e+03
-1.021500000000000057e+02,1.744499999999999886e+02,3.207226000000000113e+03
-1.020000000000000000e+02,1.743000000000000114e+02,3.207467999999999847e+03
-1.022999999999999972e+02,1.741490000000000009e+02,3.207226000000000113e+03
-1.027500000000000000e+02,1.743000000000000114e+02,3.206257000000000062e+03
-1.021500000000000057e+02,1.741490000000000009e+02,3.206983999999999924e+03
-1.020000000000000000e+02,1.744499999999999886e+02,3.206983999999999924e+03
-1.020000000000000000e+02,1.743000000000000114e+02,3.207710000000000036e+03
-1.012500000000000000e+02,1.747500000000000000e+02,3.208920000000000073e+03
-1.016989999999999981e+02,1.745999999999999943e+02,3.207952999999999975e+03
-1.016989999999999981e+02,1.744499999999999886e+02,3.206983999999999924e+03
-1.025999999999999943e+02,1.747500000000000000e+02,3.207226000000000113e+03
-1.014000000000000057e+02,1.743000000000000114e+02,3.207710000000000036e+03
-1.015499999999999972e+02,1.744499999999999886e+02,3.206500000000000000e+03
-1.021500000000000057e+02,1.747500000000000000e+02,3.207710000000000036e+03
-1.024489999999999981e+02,1.736999999999999886e+02,3.206742000000000189e+03
-1.022999999999999972e+02,1.744499999999999886e+02,3.206983999999999924e+03
-1.018499999999999943e+02,1.744499999999999886e+02,3.206742000000000189e+03
-1.018499999999999943e+02,1.748990000000000009e+02,3.207467999999999847e+03
-1.021500000000000057e+02,1.740000000000000000e+02,3.207710000000000036e+03
-1.016989999999999981e+02,1.744499999999999886e+02,3.206500000000000000e+03
-1.021500000000000057e+02,1.744499999999999886e+02,3.208193000000000211e+03
-1.021500000000000057e+02,1.750500000000000114e+02,3.207710000000000036e+03
-1.018499999999999943e+02,1.747500000000000000e+02,3.207226000000000113e+03
-1.015499999999999972e+02,1.738499999999999943e+02,3.206742000000000189e+03
-1.016989999999999981e+02,1.738499999999999943e+02,3.207467999999999847e+03
-1.020000000000000000e+02,1.733990000000000009e+02,3.206742000000000189e+03
-1.006500000000000057e+02,1.741490000000000009e+02,3.208436000000000149e+03
-1.016989999999999981e+02,1.738499999999999943e+02,3.207710000000000036e+03
-1.018499999999999943e+02,1.741490000000000009e+02,3.208436000000000149e+03
-1.024489999999999981e+02,1.732500000000000000e+02,3.207467999999999847e+03
-1.024489999999999981e+02,1.748990000000000009e+02,3.207226000000000113e+03
-1.016989999999999981e+02,1.743000000000000114e+02,3.207467999999999847e+03
-1.012500000000000000e+02,1.747500000000000000e+02,3.206257000000000062e+03
-1.021500000000000057e+02,1.738499999999999943e+02,3.207952999999999975e+03
-1.020000000000000000e+02,1.740000000000000000e+02,3.206983999999999924e+03
-1.024489999999999981e+02,1.743000000000000114e+02,3.208920000000000073e+03
-1.027500000000000000e+02,1.740000000000000000e+02,3.206014999999999873e+03
-1.018499999999999943e+02,1.738499999999999943e+02,3.208193000000000211e+03
-1.020000000000000000e+02,1.750500000000000114e+02,3.209644999999999982e+03
-1.025999999999999943e+02,1.745999999999999943e+02,3.206742000000000189e+03
-1.022999999999999972e+02,1.744499999999999886e+02,3.206500000000000000e+03
-1.021500000000000057e+02,1.740000000000000000e+02,3.207226000000000113e+03
-1.018499999999999943e+02,1.733990000000000009e+02,3.207710000000000036e+03
-1.022999999999999972e+02,1.723499999999999943e+02,3.207952999999999975e+03
-1.018499999999999943e+02,1.745999999999999943e+02,3.207952999999999975e+03
-1.022999999999999972e+02,1.736999999999999886e+02,3.207710000000000036e+03
-1.030499999999999972e+02,1.740000000000000000e+02,3.206742000000000189e+03
-1.021500000000000057e+02,1.744499999999999886e+02,3.206983999999999924e+03
-1.025999999999999943e+02,1.744499999999999886e+02,3.207952999999999975e+03
-1.018499999999999943e+02,1.740000000000000000e+02,3.208436000000000149e+03
-1.015499999999999972e+02,1.743000000000000114e+02,3.208436000000000149e+03
-1.022999999999999972e+02,1.738499999999999943e+02,3.207467999999999847e+03
-1.024489999999999981e+02,1.743000000000000114e+02,3.208436000000000149e+03
-1.018499999999999943e+02,1.748990000000000009e+02,3.207710000000000036e+03
-1.020000000000000000e+02,1.745999999999999943e+02,3.207710000000000036e+03
-1.020000000000000000e+02,1.738499999999999943e+02,3.207226000000000113e+03
-1.014000000000000057e+02,1.741490000000000009e+02,3.208677999999999884e+03
-1.021500000000000057e+02,1.750500000000000114e+02,3.207467999999999847e+03
-1.021500000000000057e+02,1.744499999999999886e+02,3.209644999999999982e+03
-1.021500000000000057e+02,1.744499999999999886e+02,3.208677999999999884e+03
-1.022999999999999972e+02,1.744499999999999886e+02,3.207710000000000036e+03
-1.020000000000000000e+02,1.747500000000000000e+02,3.208193000000000211e+03
-1.020000000000000000e+02,1.738499999999999943e+02,3.208193000000000211e+03
-1.016989999999999981e+02,1.747500000000000000e+02,3.208193000000000211e+03
-1.016989999999999981e+02,1.747500000000000000e+02,3.207226000000000113e+03
-1.024489999999999981e+02,1.740000000000000000e+02,3.207710000000000036e+03
-1.016989999999999981e+02,1.735500000000000114e+02,3.207710000000000036e+03
-1.015499999999999972e+02,1.743000000000000114e+02,3.207952999999999975e+03
-1.021500000000000057e+02,1.743000000000000114e+02,3.206014999999999873e+03
-1.016989999999999981e+02,1.748990000000000009e+02,3.208677999999999884e+03
-1.016989999999999981e+02,1.740000000000000000e+02,3.207226000000000113e+03
-1.022999999999999972e+02,1.743000000000000114e+02,3.206983999999999924e+03
-1.024489999999999981e+02,1.747500000000000000e+02,3.208193000000000211e+03
-1.025999999999999943e+02,1.741490000000000009e+02,3.208436000000000149e+03
-1.027500000000000000e+02,1.738499999999999943e+02,3.206983999999999924e+03
-1.022999999999999972e+02,1.745999999999999943e+02,3.209644999999999982e+03
-1.021500000000000057e+02,1.735500000000000114e+02,3.207226000000000113e+03
-1.016989999999999981e+02,1.736999999999999886e+02,3.208677999999999884e+03
-1.018499999999999943e+02,1.744499999999999886e+02,3.208677999999999884e+03
-1.016989999999999981e+02,1.744499999999999886e+02,3.207952999999999975e+03
-1.024489999999999981e+02,1.736999999999999886e+02,3.206742000000000189e+03
-1.022999999999999972e+02,1.751999999999999886e+02,3.207952999999999975e+03
-1.020000000000000000e+02,1.740000000000000000e+02,3.208193000000000211e+03
-1.024489999999999981e+02,1.735500000000000114e+02,3.207467999999999847e+03
-1.029000000000000057e+02,1.736999999999999886e+02,3.207952999999999975e+03
-1.016989999999999981e+02,1.741490000000000009e+02,3.208436000000000149e+03
-1.016989999999999981e+02,1.743000000000000114e+02,3.208193000000000211e+03
-1.022999999999999972e+02,1.745999999999999943e+02,3.208193000000000211e+03
-1.020000000000000000e+02,1.744499999999999886e+02,3.207226000000000113e+03
-1.021500000000000057e+02,1.740000000000000000e+02,3.208436000000000149e+03
-1.027500000000000000e+02,1.743000000000000114e+02,3.207467999999999847e+03
-1.027500000000000000e+02,1.738499999999999943e+02,3.208436000000000149e+03
-1.022999999999999972e+02,1.748990000000000009e+02,3.209161999999999807e+03
-1.024489999999999981e+02,1.736999999999999886e+02,3.208193000000000211e+03
-1.024489999999999981e+02,1.741490000000000009e+02,3.208920000000000073e+03
-1.024489999999999981e+02,1.747500000000000000e+02,3.208436000000000149e+03
-1.033499999999999943e+02,1.743000000000000114e+02,3.208677999999999884e+03
-1.029000000000000057e+02,1.747500000000000000e+02,3.207226000000000113e+03
-1.025999999999999943e+02,1.747500000000000000e+02,3.208436000000000149e+03
-1.020000000000000000e+02,1.743000000000000114e+02,3.207710000000000036e+03
-1.024489999999999981e+02,1.738499999999999943e+02,3.207710000000000036e+03
-1.024489999999999981e+02,1.740000000000000000e+02,3.207467999999999847e+03
-1.020000000000000000e+02,1.745999999999999943e+02,3.209161999999999807e+03
-1.022999999999999972e+02,1.738499999999999943e+02,3.207952999999999975e+03
-1.021500000000000057e+02,1.741490000000000009e+02,3.208436000000000149e+03
-1.016989999999999981e+02,1.745999999999999943e+02,3.207710000000000036e+03
-1.022999999999999972e+02,1.750500000000000114e+02,3.206742000000000189e+03
-1.021500000000000057e+02,1.744499999999999886e+02,3.206983999999999924e+03
-1.020000000000000000e+02,1.743000000000000114e+02,3.207952999999999975e+03
-1.015499999999999972e+02,1.740000000000000000e+02,3.207710000000000036e+03
-1.025999999999999943e+02,1.744499999999999886e+02,3.208677999999999884e+03
-1.015499999999999972e+02,1.740000000000000000e+02,3.207710000000000036e+03
-1.016989999999999981e+02,1.743000000000000114e+02,3.207467999999999847e+03
-1.021500000000000057e+02,1.738499999999999943e+02,3.206742000000000189e+03
-1.024489999999999981e+02,1.743000000000000114e+02,3.207952999999999975e+03
-1.020000000000000000e+02,1.743000000000000114e+02,3.207226000000000113e+03
-1.018499999999999943e+02,1.741490000000000009e+02,3.207952999999999975e+03
-1.015499999999999972e+02,1.743000000000000114e+02,3.207952999999999975e+03
-1.022999999999999972e+02,1.751999999999999886e+02,3.207226000000000113e+03
-1.024489999999999981e+02,1.745999999999999943e+02,3.207952999999999975e+03
-1.022999999999999972e+02,1.743000000000000114e+02,3.207467999999999847e+03
-1.020000000000000000e+02,1.740000000000000000e+02,3.207952999999999975e+03
-1.016989999999999981e+02,1.740000000000000000e+02,3.207467999999999847e+03
-1.022999999999999972e+02,1.736999999999999886e+02,3.208436000000000149e+03
-1.016989999999999981e+02,1.740000000000000000e+02,3.208436000000000149e+03
-1.027500000000000000e+02,1.744499999999999886e+02,3.207952999999999975e+03
-1.024489999999999981e+02,1.745999999999999943e+02,3.207710000000000036e+03
-1.016989999999999981e+02,1.743000000000000114e+02,3.207226000000000113e+03
-1.021500000000000057e+02,1.741490000000000009e+02,3.207710000000000036e+03
-1.020000000000000000e+02,1.743000000000000114e+02,3.208193000000000211e+03
-1.022999999999999972e+02,1.745999999999999943e+02,3.207226000000000113e+03
-1.021500000000000057e+02,1.741490000000000009e+02,3.208436000000000149e+03
-1.022999999999999972e+02,1.748990000000000009e+02,3.207710000000000036e+03
