Bx_uT,By_uT,Bz_uT
-2.268000000000000114e+02,3.871499999999999773e+02,4.868072000000000116e+03
-2.263499999999999943e+02,3.863999999999999773e+02,4.867588999999999942e+03
-2.266490000000000009e+02,3.868500000000000227e+02,4.868072000000000116e+03
-2.268000000000000114e+02,3.868500000000000227e+02,4.866135000000000218e+03
-2.261999999999999886e+02,3.865489999999999782e+02,4.866863000000000284e+03
-2.268000000000000114e+02,3.862500000000000000e+02,4.866618000000000393e+03
-2.261999999999999886e+02,3.866999999999999886e+02,4.866863000000000284e+03
-2.268000000000000114e+02,3.870000000000000000e+02,4.866135000000000218e+03
-2.263499999999999943e+02,3.866999999999999886e+02,4.869038999999999760e+03
-2.265000000000000000e+02,3.872989999999999782e+02,4.867588999999999942e+03
-2.265000000000000000e+02,3.868500000000000227e+02,4.867104000000000269e+03
-2.265000000000000000e+02,3.865489999999999782e+02,4.868314000000000306e+03
-2.269499999999999886e+02,3.870000000000000000e+02,4.866135000000000218e+03
-2.269499999999999886e+02,3.863999999999999773e+02,4.866618000000000393e+03
-2.275500000000000114e+02,3.865489999999999782e+02,4.869038999999999760e+03
-2.254499999999999886e+02,3.870000000000000000e+02,4.865893000000000029e+03
-2.261999999999999886e+02,3.877500000000000000e+02,4.865893000000000029e+03
-2.260500000000000114e+02,3.874499999999999886e+02,4.867104000000000269e+03
-2.266490000000000009e+02,3.865489999999999782e+02,4.866863000000000284e+03
-2.266490000000000009e+02,3.865489999999999782e+02,4.865653000000000247e+03
-2.263499999999999943e+02,3.865489999999999782e+02,4.867345999999999549e+03
-2.263499999999999943e+02,3.865489999999999782e+02,4.867104000000000269e+03
-2.255999999999999943e+02,3.866999999999999886e+02,4.868796999999999571e+03
-2.263499999999999943e+02,3.865489999999999782e+02,4.866863000000000284e+03
-2.270999999999999943e+02,3.863999999999999773e+02,4.867588999999999942e+03
-2.276999999999999886e+02,3.866999999999999886e+02,4.867588999999999942e+03
-2.275500000000000114e+02,3.868500000000000227e+02,4.865409999999999854e+03
-2.263499999999999943e+02,3.865489999999999782e+02,4.868314000000000306e+03
-2.270999999999999943e+02,3.868500000000000227e+02,4.867104000000000269e+03
-2.263499999999999943e+02,3.866999999999999886e+02,4.868796999999999571e+03
-2.272500000000000000e+02,3.863999999999999773e+02,4.866135000000000218e+03
-2.266490000000000009e+02,3.868500000000000227e+02,4.866618000000000393e+03
-2.263499999999999943e+02,3.871499999999999773e+02,4.866618000000000393e+03
-2.268000000000000114e+02,3.862500000000000000e+02,4.868796999999999571e+03
-2.269499999999999886e+02,3.866999999999999886e+02,4.869038999999999760e+03
-2.269499999999999886e+02,3.870000000000000000e+02,4.868072000000000116e+03
-2.263499999999999943e+02,3.876000000000000227e+02,4.865409999999999854e+03
-2.255999999999999943e+02,3.881999999999999886e+02,4.866376000000000204e+03
-2.268000000000000114e+02,3.870000000000000000e+02,4.868314000000000306e+03
-2.272500000000000000e+02,3.863999999999999773e+02,4.867831000000000131e+03
-2.272500000000000000e+02,3.868500000000000227e+02,4.865653000000000247e+03
-2.263499999999999943e+02,3.868500000000000227e+02,4.866618000000000393e+03
-2.260500000000000114e+02,3.870000000000000000e+02,4.865893000000000029e+03
-2.266490000000000009e+02,3.862500000000000000e+02,4.867104000000000269e+03
-2.266490000000000009e+02,3.877500000000000000e+02,4.864442000000000007e+03
-2.263499999999999943e+02,3.878999999999999773e+02,4.866376000000000204e+03
-2.253000000000000114e+02,3.877500000000000000e+02,4.865409999999999854e+03
-2.269499999999999886e+02,3.865489999999999782e+02,4.865893000000000029e+03
-2.261999999999999886e+02,3.865489999999999782e+02,4.866376000000000204e+03
-2.270999999999999943e+02,3.868500000000000227e+02,4.864685000000000400e+03
-2.260500000000000114e+02,3.874499999999999886e+02,4.865653000000000247e+03
-2.261999999999999886e+02,3.870000000000000000e+02,4.866376000000000204e+03
-2.269499999999999886e+02,3.865489999999999782e+02,4.867104000000000269e+03
-2.253000000000000114e+02,3.874499999999999886e+02,4.865653000000000247e+03
-2.254499999999999886e+02,3.877500000000000000e+02,4.867104000000000269e+03
-2.265000000000000000e+02,3.871499999999999773e+02,4.866376000000000204e+03
-2.269499999999999886e+02,3.866999999999999886e+02,4.864442000000000007e+03
-2.270999999999999943e+02,3.877500000000000000e+02,4.867588999999999942e+03
-2.263499999999999943e+02,3.874499999999999886e+02,4.864685000000000400e+03
-2.261999999999999886e+02,3.872989999999999782e+02,4.866135000000000218e+03
-2.269499999999999886e+02,3.863999999999999773e+02,4.866618000000000393e+03
-2.265000000000000000e+02,3.872989999999999782e+02,4.864685000000000400e+03
-2.263499999999999943e+02,3.877500000000000000e+02,4.866376000000000204e+03
-2.258990000000000009e+02,3.874499999999999886e+02,4.866135000000000218e+03
-2.269499999999999886e+02,3.870000000000000000e+02,4.866376000000000204e+03
-2.263499999999999943e+02,3.865489999999999782e+02,4.865167999999999665e+03
-2.263499999999999943e+02,3.870000000000000000e+02,4.866863000000000284e+03
-2.276999999999999886e+02,3.865489999999999782e+02,4.865653000000000247e+03
-2.272500000000000000e+02,3.863999999999999773e+02,4.866863000000000284e+03
-2.254499999999999886e+02,3.863999999999999773e+02,4.866376000000000204e+03
-2.275500000000000114e+02,3.870000000000000000e+02,4.867345999999999549e+03
-2.266490000000000009e+02,3.870000000000000000e+02,4.868072000000000116e+03
-2.266490000000000009e+02,3.876000000000000227e+02,4.867104000000000269e+03
-2.263499999999999943e+02,3.868500000000000227e+02,4.865653000000000247e+03
-2.268000000000000114e+02,3.866999999999999886e+02,4.865653000000000247e+03
-2.268000000000000114e+02,3.861000000000000227e+02,4.867104000000000269e+03
-2.266490000000000009e+02,3.874499999999999886e+02,4.865893000000000029e+03
-2.269499999999999886e+02,3.868500000000000227e+02,4.866376000000000204e+03
-2.269499999999999886e+02,3.877500000000000000e+02,4.866863000000000284e+03
-2.266490000000000009e+02,3.861000000000000227e+02,4.869038999999999760e+03
-2.272500000000000000e+02,3.871499999999999773e+02,4.866376000000000204e+03
-2.260500000000000114e+02,3.876000000000000227e+02,4.864685000000000400e+03
-2.261999999999999886e+02,3.874499999999999886e+02,4.866376000000000204e+03
-2.275500000000000114e+02,3.863999999999999773e+02,4.867588999999999942e+03
-2.268000000000000114e+02,3.863999999999999773e+02,4.866618000000000393e+03
-2.265000000000000000e+02,3.878999999999999773e+02,4.867345999999999549e+03
-2.254499999999999886e+02,3.883500000000000227e+02,4.863471999999999753e+03
-2.263499999999999943e+02,3.870000000000000000e+02,4.867345999999999549e+03
-2.273990000000000009e+02,3.855000000000000000e+02,4.867831000000000131e+03
-2.263499999999999943e+02,3.863999999999999773e+02,4.864926999999999680e+03
-2.258990000000000009e+02,3.871499999999999773e+02,4.864685000000000400e+03
-2.254499999999999886e+02,3.868500000000000227e+02,4.865167999999999665e+03
-2.280000000000000000e+02,3.871499999999999773e+02,4.869521999999999935e+03
-2.281490000000000009e+02,3.866999999999999886e+02,4.868554000000000087e+03
-2.265000000000000000e+02,3.878999999999999773e+02,4.866863000000000284e+03
-2.263499999999999943e+02,3.871499999999999773e+02,4.866618000000000393e+03
-2.270999999999999943e+02,3.862500000000000000e+02,4.866618000000000393e+03
-2.273990000000000009e+02,3.857989999999999782e+02,4.868554000000000087e+03
-2.269499999999999886e+02,3.865489999999999782e+02,4.866863000000000284e+03
-2.266490000000000009e+02,3.872989999999999782e+02,4.867345999999999549e+03
-2.266490000000000009e+02,3.870000000000000000e+02,4.866376000000000204e+03
-2.265000000000000000e+02,3.872989999999999782e+02,4.867588999999999942e+03
-2.270999999999999943e+02,3.856499999999999773e+02,4.865893000000000029e+03
-2.260500000000000114e+02,3.876000000000000227e+02,4.867104000000000269e+03
-2.270999999999999943e+02,3.859499999999999886e+02,4.865653000000000247e+03
-2.269499999999999886e+02,3.870000000000000000e+02,4.867104000000000269e+03
-2.268000000000000114e+02,3.857989999999999782e+02,4.867588999999999942e+03
-2.265000000000000000e+02,3.876000000000000227e+02,4.866863000000000284e+03
-2.266490000000000009e+02,3.870000000000000000e+02,4.867831000000000131e+03
-2.261999999999999886e+02,3.868500000000000227e+02,4.865653000000000247e+03
-2.269499999999999886e+02,3.876000000000000227e+02,4.867831000000000131e+03
-2.268000000000000114e+02,3.872989999999999782e+02,4.865653000000000247e+03
-2.272500000000000000e+02,3.874499999999999886e+02,4.866618000000000393e+03
-2.266490000000000009e+02,3.866999999999999886e+02,4.866863000000000284e+03
-2.272500000000000000e+02,3.871499999999999773e+02,4.864685000000000400e+03
-2.261999999999999886e+02,3.877500000000000000e+02,4.867588999999999942e+03
-2.266490000000000009e+02,3.870000000000000000e+02,4.866376000000000204e+03
-2.265000000000000000e+02,3.874499999999999886e+02,4.865653000000000247e+03
-2.269499999999999886e+02,3.871499999999999773e+02,4.867831000000000131e+03
-2.268000000000000114e+02,3.866999999999999886e+02,4.865653000000000247e+03
-2.268000000000000114e+02,3.871499999999999773e+02,4.865893000000000029e+03
-2.265000000000000000e+02,3.868500000000000227e+02,4.866376000000000204e+03
-2.268000000000000114e+02,3.876000000000000227e+02,4.867345999999999549e+03
-2.261999999999999886e+02,3.870000000000000000e+02,4.867104000000000269e+03
-2.261999999999999886e+02,3.871499999999999773e+02,4.866863000000000284e+03
-2.266490000000000009e+02,3.877500000000000000e+02,4.864926999999999680e+03
-2.270999999999999943e+02,3.877500000000000000e+02,4.866135000000000218e+03
-2.265000000000000000e+02,3.872989999999999782e+02,4.868314000000000306e+03
-2.265000000000000000e+02,3.871499999999999773e+02,4.867588999999999942e+03
-2.269499999999999886e+02,3.871499999999999773e+02,4.867588999999999942e+03
-2.266490000000000009e+02,3.872989999999999782e+02,4.868796999999999571e+03
-2.273990000000000009e+02,3.868500000000000227e+02,4.865893000000000029e+03
-2.276999999999999886e+02,3.866999999999999886e+02,4.868554000000000087e+03
-2.265000000000000000e+02,3.866999999999999886e+02,4.867831000000000131e+03
-2.266490000000000009e+02,3.870000000000000000e+02,4.868314000000000306e+03
-2.268000000000000114e+02,3.874499999999999886e+02,4.867345999999999549e+03
-2.266490000000000009e+02,3.868500000000000227e+02,4.867831000000000131e+03
-2.268000000000000114e+02,3.872989999999999782e+02,4.866376000000000204e+03
-2.268000000000000114e+02,3.868500000000000227e+02,4.867345999999999549e+03
