Bx_uT,By_uT,Bz_uT
-4.049999999999999822e+00,6.750000000000000000e+00,1.424895999999999958e+03
-3.899999999999999911e+00,5.400000000000000355e+00,1.423685999999999922e+03
-3.450000000000000178e+00,5.849999999999999645e+00,1.424412000000000035e+03
-4.049999999999999822e+00,5.698999999999999844e+00,1.424169000000000096e+03
-4.049999999999999822e+00,6.299999999999999822e+00,1.425137999999999920e+03
-4.198999999999999844e+00,6.599999999999999645e+00,1.423443999999999960e+03
-4.049999999999999822e+00,5.849999999999999645e+00,1.424653999999999996e+03
-3.899999999999999911e+00,5.698999999999999844e+00,1.424895999999999958e+03
-4.198999999999999844e+00,6.000000000000000000e+00,1.424412000000000035e+03
-2.849000000000000199e+00,6.599999999999999645e+00,1.423926999999999907e+03
-4.198999999999999844e+00,5.698999999999999844e+00,1.425137999999999920e+03
-4.049999999999999822e+00,6.000000000000000000e+00,1.424653999999999996e+03
-3.450000000000000178e+00,6.750000000000000000e+00,1.424412000000000035e+03
-3.750000000000000000e+00,6.299999999999999822e+00,1.423926999999999907e+03
-4.500000000000000000e+00,6.000000000000000000e+00,1.424412000000000035e+03
-3.599000000000000199e+00,6.900000000000000355e+00,1.423926999999999907e+03
-3.899999999999999911e+00,6.599999999999999645e+00,1.425137999999999920e+03
-4.349999999999999645e+00,6.750000000000000000e+00,1.424169000000000096e+03
-3.750000000000000000e+00,5.849999999999999645e+00,1.425137999999999920e+03
-3.599000000000000199e+00,6.000000000000000000e+00,1.424412000000000035e+03
-3.299999999999999822e+00,6.000000000000000000e+00,1.424169000000000096e+03
-3.450000000000000178e+00,6.299999999999999822e+00,1.424653999999999996e+03
-4.049999999999999822e+00,6.599999999999999645e+00,1.424653999999999996e+03
-4.799999999999999822e+00,6.150000000000000355e+00,1.424653999999999996e+03
-3.450000000000000178e+00,6.000000000000000000e+00,1.424169000000000096e+03
-4.198999999999999844e+00,6.150000000000000355e+00,1.423926999999999907e+03
-3.899999999999999911e+00,6.448999999999999844e+00,1.423685999999999922e+03
-3.750000000000000000e+00,7.049999999999999822e+00,1.424895999999999958e+03
-3.450000000000000178e+00,6.599999999999999645e+00,1.424653999999999996e+03
-3.899999999999999911e+00,6.000000000000000000e+00,1.423201000000000022e+03
-3.750000000000000000e+00,6.900000000000000355e+00,1.424169000000000096e+03
-4.198999999999999844e+00,6.000000000000000000e+00,1.424169000000000096e+03
-4.650000000000000355e+00,6.448999999999999844e+00,1.424169000000000096e+03
-3.599000000000000199e+00,6.150000000000000355e+00,1.423926999999999907e+03
-3.750000000000000000e+00,6.750000000000000000e+00,1.425622000000000071e+03
-4.049999999999999822e+00,6.299999999999999822e+00,1.424169000000000096e+03
-4.500000000000000000e+00,6.448999999999999844e+00,1.423685999999999922e+03
-3.149999999999999911e+00,6.900000000000000355e+00,1.424169000000000096e+03
-3.450000000000000178e+00,6.599999999999999645e+00,1.423926999999999907e+03
-3.149999999999999911e+00,5.698999999999999844e+00,1.423685999999999922e+03
-4.198999999999999844e+00,6.000000000000000000e+00,1.424653999999999996e+03
-3.299999999999999822e+00,6.448999999999999844e+00,1.425380000000000109e+03
-3.750000000000000000e+00,6.299999999999999822e+00,1.425137999999999920e+03
-4.650000000000000355e+00,6.000000000000000000e+00,1.424169000000000096e+03
-3.899999999999999911e+00,5.849999999999999645e+00,1.425137999999999920e+03
-4.349999999999999645e+00,6.150000000000000355e+00,1.423685999999999922e+03
-4.198999999999999844e+00,6.900000000000000355e+00,1.424412000000000035e+03
-4.500000000000000000e+00,6.900000000000000355e+00,1.423685999999999922e+03
-4.650000000000000355e+00,6.299999999999999822e+00,1.425622000000000071e+03
-4.049999999999999822e+00,6.750000000000000000e+00,1.424895999999999958e+03
-4.049999999999999822e+00,5.849999999999999645e+00,1.424169000000000096e+03
-4.049999999999999822e+00,6.150000000000000355e+00,1.425137999999999920e+03
-4.500000000000000000e+00,6.000000000000000000e+00,1.424895999999999958e+03
-3.599000000000000199e+00,6.000000000000000000e+00,1.425622000000000071e+03
-3.599000000000000199e+00,6.448999999999999844e+00,1.424412000000000035e+03
-3.599000000000000199e+00,6.599999999999999645e+00,1.425137999999999920e+03
-4.349999999999999645e+00,6.299999999999999822e+00,1.425137999999999920e+03
-4.198999999999999844e+00,6.599999999999999645e+00,1.424895999999999958e+03
-3.450000000000000178e+00,6.150000000000000355e+00,1.424412000000000035e+03
-3.299999999999999822e+00,5.549999999999999822e+00,1.423443999999999960e+03
-3.149999999999999911e+00,6.299999999999999822e+00,1.423926999999999907e+03
-4.049999999999999822e+00,6.448999999999999844e+00,1.424412000000000035e+03
-3.750000000000000000e+00,6.000000000000000000e+00,1.425137999999999920e+03
-3.599000000000000199e+00,6.599999999999999645e+00,1.425137999999999920e+03
-3.899999999999999911e+00,6.750000000000000000e+00,1.424653999999999996e+03
-3.899999999999999911e+00,6.750000000000000000e+00,1.423926999999999907e+03
-4.349999999999999645e+00,6.299999999999999822e+00,1.423201000000000022e+03
-3.599000000000000199e+00,6.448999999999999844e+00,1.424412000000000035e+03
-4.049999999999999822e+00,7.198999999999999844e+00,1.425863000000000056e+03
-4.049999999999999822e+00,7.198999999999999844e+00,1.424169000000000096e+03
-3.299999999999999822e+00,6.599999999999999645e+00,1.423926999999999907e+03
-4.049999999999999822e+00,5.698999999999999844e+00,1.423926999999999907e+03
-4.198999999999999844e+00,6.299999999999999822e+00,1.424653999999999996e+03
-3.899999999999999911e+00,6.750000000000000000e+00,1.424653999999999996e+03
-3.299999999999999822e+00,5.549999999999999822e+00,1.423926999999999907e+03
-3.450000000000000178e+00,7.049999999999999822e+00,1.425137999999999920e+03
-4.049999999999999822e+00,6.299999999999999822e+00,1.423685999999999922e+03
-3.599000000000000199e+00,6.750000000000000000e+00,1.424412000000000035e+03
-4.049999999999999822e+00,6.599999999999999645e+00,1.424169000000000096e+03
-4.198999999999999844e+00,6.900000000000000355e+00,1.424653999999999996e+03
-4.349999999999999645e+00,6.299999999999999822e+00,1.425380000000000109e+03
-3.000000000000000000e+00,6.750000000000000000e+00,1.424895999999999958e+03
-3.899999999999999911e+00,6.000000000000000000e+00,1.424412000000000035e+03
-4.349999999999999645e+00,6.448999999999999844e+00,1.424895999999999958e+03
-3.899999999999999911e+00,6.000000000000000000e+00,1.424653999999999996e+03
-4.198999999999999844e+00,6.150000000000000355e+00,1.424653999999999996e+03
-4.049999999999999822e+00,6.448999999999999844e+00,1.424895999999999958e+03
-3.299999999999999822e+00,6.000000000000000000e+00,1.424895999999999958e+03
-3.450000000000000178e+00,6.448999999999999844e+00,1.424412000000000035e+03
-3.899999999999999911e+00,6.448999999999999844e+00,1.424653999999999996e+03
-4.049999999999999822e+00,6.599999999999999645e+00,1.425137999999999920e+03
-3.450000000000000178e+00,6.000000000000000000e+00,1.424169000000000096e+03
-3.149999999999999911e+00,6.750000000000000000e+00,1.425380000000000109e+03
-3.750000000000000000e+00,6.448999999999999844e+00,1.424412000000000035e+03
-4.049999999999999822e+00,6.448999999999999844e+00,1.425137999999999920e+03
-3.149999999999999911e+00,6.448999999999999844e+00,1.423443999999999960e+03
