Bx_uT,By_uT,Bz_uT
3.164999999999999858e+01,-4.664999999999999858e+01,5.236879999999999882e+02
3.044999999999999929e+01,-4.664999999999999858e+01,5.241710000000000491e+02
3.135000000000000142e+01,-4.589999999999999858e+01,5.241710000000000491e+02
3.164999999999999858e+01,-4.529999999999999716e+01,5.232039999999999509e+02
3.075000000000000000e+01,-4.634899999999999665e+01,5.239299999999999500e+02
3.119999999999999929e+01,-4.604999999999999716e+01,5.227200000000000273e+02
3.179899999999999949e+01,-4.589999999999999858e+01,5.239299999999999500e+02
3.179899999999999949e+01,-4.650000000000000000e+01,5.244139999999999873e+02
3.044999999999999929e+01,-4.620000000000000284e+01,5.244139999999999873e+02
3.089999999999999858e+01,-4.545000000000000284e+01,5.234460000000000264e+02
3.075000000000000000e+01,-4.725000000000000000e+01,5.244139999999999873e+02
3.104899999999999949e+01,-4.664999999999999858e+01,5.241710000000000491e+02
3.150000000000000000e+01,-4.604999999999999716e+01,5.234460000000000264e+02
3.089999999999999858e+01,-4.575000000000000000e+01,5.239299999999999500e+02
3.164999999999999858e+01,-4.604999999999999716e+01,5.229610000000000127e+02
3.060000000000000142e+01,-4.604999999999999716e+01,5.229610000000000127e+02
3.104899999999999949e+01,-4.589999999999999858e+01,5.227200000000000273e+02
3.119999999999999929e+01,-4.604999999999999716e+01,5.244139999999999873e+02
3.119999999999999929e+01,-4.620000000000000284e+01,5.229610000000000127e+02
3.089999999999999858e+01,-4.604999999999999716e+01,5.224779999999999518e+02
3.104899999999999949e+01,-4.620000000000000284e+01,5.232039999999999509e+02
3.104899999999999949e+01,-4.634899999999999665e+01,5.229610000000000127e+02
3.089999999999999858e+01,-4.709899999999999665e+01,5.234460000000000264e+02
3.060000000000000142e+01,-4.634899999999999665e+01,5.241710000000000491e+02
3.075000000000000000e+01,-4.620000000000000284e+01,5.236879999999999882e+02
3.135000000000000142e+01,-4.634899999999999665e+01,5.234460000000000264e+02
3.119999999999999929e+01,-4.589999999999999858e+01,5.239299999999999500e+02
3.119999999999999929e+01,-4.620000000000000284e+01,5.229610000000000127e+02
3.164999999999999858e+01,-4.634899999999999665e+01,5.234460000000000264e+02
3.150000000000000000e+01,-4.620000000000000284e+01,5.232039999999999509e+02
3.179899999999999949e+01,-4.529999999999999716e+01,5.229610000000000127e+02
3.135000000000000142e+01,-4.620000000000000284e+01,5.241710000000000491e+02
3.104899999999999949e+01,-4.604999999999999716e+01,5.241710000000000491e+02
3.119999999999999929e+01,-4.589999999999999858e+01,5.236879999999999882e+02
3.135000000000000142e+01,-4.589999999999999858e+01,5.234460000000000264e+02
3.194999999999999929e+01,-4.620000000000000284e+01,5.241710000000000491e+02
3.119999999999999929e+01,-4.679999999999999716e+01,5.239299999999999500e+02
3.119999999999999929e+01,-4.575000000000000000e+01,5.222350000000000136e+02
