time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781309330.804180,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.749600,3.75000,3.749600,-0.000400,nan,2.5400,2.5400,,-4.1900,0.0000,-421.9010,5904.2210,6242.6320,-421.9010,5904.2210,6242.6320,-14.8061,2555.1001,3831.6391,8602.8065,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309330.804649,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.749800,3.75000,3.749800,-0.000200,nan,2.5400,2.5400,,-4.1900,0.0006,-422.5020,5903.6230,6238.7600,-422.5020,5903.6230,6238.7600,-15.4071,2554.5021,3827.7671,8599.6162,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309330.818975,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.751800,3.75000,3.751800,+0.001800,nan,2.5400,2.5400,,-4.1900,0.0009,-421.9010,5905.4240,6247.4710,-421.9010,5905.4240,6247.4710,-14.8061,2556.3031,3836.4781,8607.1439,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309330.907490,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.750300,3.75000,3.750300,+0.000300,nan,2.5400,2.5400,,-4.1900,0.0152,-421.9010,5903.6230,6236.8240,-421.9010,5903.6230,6236.8240,-14.8061,2554.5021,3825.8311,8598.1823,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309330.996120,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.748200,3.75000,3.748200,-0.001800,nan,2.5400,2.5400,,-4.1900,0.1037,-425.5070,5904.8230,6236.8240,-425.5070,5904.8230,6236.8240,-18.4121,2555.7021,3825.8311,8599.1839,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.084609,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.750300,3.75000,3.750300,+0.000300,nan,2.5400,2.5400,,-4.1900,0.1923,-423.1030,5909.0310,6232.9520,-423.1030,5909.0310,6232.9520,-16.0081,2559.9101,3821.9591,8599.1485,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.173134,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.749600,3.75000,3.749600,-0.000400,nan,2.5400,2.5400,,-4.1900,0.2808,-420.0980,5903.6230,6243.6000,-420.0980,5903.6230,6243.6000,-13.0031,2554.5021,3832.6071,8603.0104,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.261651,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.749500,3.75000,3.749500,-0.000500,nan,2.5400,2.5400,,-4.1900,0.3693,-424.3050,5904.2210,6248.4400,-424.3050,5904.2210,6248.4400,-17.2101,2555.1001,3837.4471,8607.1402,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.350686,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.749000,3.75000,3.749000,-0.001000,nan,2.5400,2.5400,,-4.1900,0.4579,-427.3100,5900.6160,6242.6320,-427.3100,5900.6160,6242.6320,-20.2151,2551.4951,3831.6391,8600.5998,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.438302,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.749700,3.75000,3.749700,-0.000300,nan,2.5400,2.5400,,-4.1900,0.5466,-422.5020,5902.4180,6242.6320,-422.5020,5902.4180,6242.6320,-15.4071,2553.2971,3831.6391,8601.5987,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.527280,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.748400,3.75000,3.748400,-0.001600,nan,2.5400,2.5400,,-4.1900,0.6350,-423.7040,5905.4240,6241.6640,-423.7040,5905.4240,6241.6640,-16.6091,2556.3031,3830.6711,8603.0185,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.615829,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.748000,3.75000,3.748000,-0.002000,nan,2.5400,2.5400,,-4.1900,0.7236,-424.9060,5899.4150,6243.6000,-424.9060,5899.4150,6243.6000,-17.8111,2550.2941,3832.6071,8600.3595,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.704396,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.746900,3.75000,3.746900,-0.003100,nan,2.5400,2.5400,,-4.1900,0.8119,-419.4970,5899.4150,6243.6000,-419.4970,5899.4150,6243.6000,-12.4021,2550.2941,3832.6071,8600.0940,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.792896,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.743800,3.75000,3.743800,-0.006200,nan,2.5400,2.5400,,-4.1900,0.9007,-421.3000,5906.6240,6234.8870,-421.3000,5906.6240,6234.8870,-14.2051,2557.5031,3823.8941,8598.8090,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.881336,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.748100,3.75000,3.748100,-0.001900,nan,2.5400,2.5400,,-4.1900,0.9890,-423.7040,5907.2260,6242.6320,-423.7040,5907.2260,6242.6320,-16.6091,2558.1051,3831.6391,8604.9578,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309331.969940,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.749500,3.75000,3.749500,-0.000500,nan,2.5400,2.5400,,-4.1900,1.0777,-421.9010,5905.4240,6238.7600,-421.9010,5905.4240,6238.7600,-14.8061,2556.3031,3827.7671,8600.8232,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309332.058614,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.748500,3.75000,3.748500,-0.001500,nan,2.5400,2.5400,,-4.1900,1.1662,-420.0980,5900.6160,6239.7280,-420.0980,5900.6160,6239.7280,-13.0031,2551.4951,3828.7351,8598.1368,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309332.147026,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.748700,3.75000,3.748700,-0.001300,nan,2.5400,2.5400,,-4.1900,1.2546,-424.3050,5900.6160,6236.8240,-424.3050,5900.6160,6236.8240,-17.2101,2551.4951,3825.8311,8596.2362,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309332.235525,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.746400,3.75000,3.746400,-0.003600,nan,2.5400,2.5400,,-4.1900,1.3433,-423.7040,5904.8230,6237.7910,-423.7040,5904.8230,6237.7910,-16.6091,2555.7021,3826.7981,8599.7963,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781309332.323887,session_20260612_195521,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.744500,3.75000,3.744500,-0.005500,nan,2.5400,2.5400,,-4.1900,1.4317,-426.1080,5902.4180,6248.4400,-426.1080,5902.4180,6248.4400,-19.0131,2553.2971,3837.4471,8605.9926,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
