# APMD fixed-force passive creep session 20260609_130103
# metadata={'sample_id': '', 'magnet_id': '', 'head_id': 'stamp_head_v1', 'force_calibration_id': 'force_calibration_20260602_190856', 'displacement_zero_id': 'stageD_session_20260602_201421'}
# F_HOLDS=[(450, 4.5)], HOLD_S=180.0, N_TRIALS=3
# live_tare_N=-2.94350
# B0=(-461.1689867549669, 2860.619609271523, 3292.411390728477)
# trial_start_pos=-0.0000
[trial 1 hold 450] contact_pos=-1.6900 F=0.2067 baseline=0.1209 dF_base=0.0858 dF_step=0.0345 slope=0.3445
[trial 1 hold 450 acquire] iter=1 targetF=4.5000 F=0.2034 err=4.2966 d=0.0000 pos=-1.6900
[trial 1 hold 450 acquire] iter=2 targetF=4.5000 F=0.3359 err=4.1641 d=0.2800 pos=-1.9700
[trial 1 hold 450 acquire] iter=3 targetF=4.5000 F=0.5178 err=3.9822 d=0.5600 pos=-2.2500
[trial 1 hold 450 acquire] iter=4 targetF=4.5000 F=0.7579 err=3.7421 d=0.8400 pos=-2.5300
[trial 1 hold 450 acquire] iter=5 targetF=4.5000 F=1.0776 err=3.4224 d=1.1200 pos=-2.8100
[trial 1 hold 450 acquire] iter=6 targetF=4.5000 F=1.4786 err=3.0214 d=1.4000 pos=-3.0900
[trial 1 hold 450 acquire] iter=7 targetF=4.5000 F=2.0170 err=2.4830 d=1.6800 pos=-3.3700
[trial 1 hold 450 acquire] iter=8 targetF=4.5000 F=2.6837 err=1.8163 d=1.9600 pos=-3.6500
[trial 1 hold 450 acquire] iter=9 targetF=4.5000 F=3.5434 err=0.9566 d=2.2400 pos=-3.9300
[trial 1 hold 450 acquire] iter=10 targetF=4.5000 F=4.3113 err=0.1887 d=2.4400 pos=-4.1300
[trial 1 hold 450 acquire] iter=11 targetF=4.5000 F=4.2415 err=0.2585 d=2.4400 pos=-4.1300
[trial 1 hold 450 acquire] iter=12 targetF=4.5000 F=4.8487 err=-0.3487 d=2.5600 pos=-4.2500
[trial 1 hold 450 acquire] iter=13 targetF=4.5000 F=4.4466 err=0.0534 d=2.5400 pos=-4.2300
[trial 1 hold 450 acquire] iter=14 targetF=4.5000 F=4.4883 err=0.0117 d=2.5400 pos=-4.2300
[trial 1 hold 450] done n=112 corrections=42 dF=-0.020800 dd=+0.000000 dB=-8.9238
[trial 2 hold 450] contact_pos=-1.7100 F=0.2058 baseline=0.1164 dF_base=0.0894 dF_step=0.0370 slope=0.3695
[trial 2 hold 450 acquire] iter=1 targetF=4.5000 F=0.2060 err=4.2940 d=0.0000 pos=-1.7100
