trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,3.4756,1.018200,1018.0930,-2085.4680,8093.4480,258.7620,-3150.2533,3470.1209,8419.5956
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,3.5636,1.019500,1021.0980,-2086.6710,8101.1920,261.7670,-3151.4563,3477.8649,8427.7013
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,3.6516,1.017500,1021.6990,-2081.8630,8099.2560,262.3680,-3146.6483,3475.9289,8424.7237
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,3.7397,1.015400,1026.5070,-2090.2770,8098.2880,267.1760,-3155.0623,3474.9609,8426.4609
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,3.8277,1.015100,1027.1080,-2081.2610,8099.2560,267.7770,-3146.0463,3475.9289,8425.2327
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,3.9157,1.014800,1025.9060,-2085.4680,8102.1600,266.5750,-3150.2533,3478.8329,8428.9179
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.0037,1.014800,1021.0980,-2083.6660,8097.3200,261.7670,-3148.4513,3473.9929,8423.2355
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.0919,1.014700,1021.0980,-2087.8730,8088.6080,261.7670,-3152.6583,3465.2809,8415.9036
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.1797,1.015800,1023.5020,-2087.8730,8097.3200,264.1710,-3152.6583,3473.9929,8424.5689
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.2677,1.016500,1025.3050,-2081.8630,8102.1600,265.9740,-3146.6483,3478.8329,8427.9535
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.3557,1.016400,1025.3050,-2088.4730,8101.1920,265.9740,-3153.2583,3477.8649,8428.6584
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.4437,1.014100,1022.3000,-2087.2730,8096.3510,262.9690,-3152.0583,3473.0239,8423.3429
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.5318,1.015000,1025.9060,-2080.0590,8089.5760,266.5750,-3144.8443,3466.2489,8415.4838
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.6198,1.015700,1030.1130,-2082.4640,8093.4480,270.7820,-3147.2493,3470.1209,8420.3141
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.7080,1.016200,1028.9120,-2090.2770,8102.1600,269.5810,-3155.0623,3478.8329,8430.4753
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.7961,1.016600,1021.6990,-2086.6710,8093.4480,262.3680,-3151.4563,3470.1209,8420.3305
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.8838,1.016400,1018.0930,-2087.2730,8087.6400,258.7620,-3152.0583,3464.3129,8414.4603
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,4.9720,1.014500,1022.3000,-2088.4730,8095.3830,262.9690,-3153.2583,3472.0559,8422.7099
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.0599,1.017000,1025.9060,-2085.4680,8095.3830,266.5750,-3150.2533,3472.0559,8422.4038
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.1482,1.017100,1024.7040,-2084.2660,8097.3200,265.3730,-3149.0513,3473.9929,8423.8218
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.2361,1.017200,1021.6990,-2093.2820,8095.3830,262.3680,-3158.0673,3472.0559,8423.8307
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.3241,1.014600,1022.9010,-2087.8730,8097.3200,263.5700,-3152.6583,3473.9929,8424.4959
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.4122,1.013300,1026.5070,-2087.8730,8104.0960,267.1760,-3152.6583,3480.7689,8431.4472
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.5004,1.013800,1026.5070,-2086.0700,8096.3510,267.1760,-3150.8553,3473.0239,8423.5565
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.5882,1.016500,1022.9010,-2084.2660,8093.4480,263.5700,-3149.0513,3470.1209,8419.8807
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.6762,1.016500,1021.6990,-2080.0590,8092.4800,262.3680,-3144.8443,3469.1529,8417.7638
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.7642,1.015900,1019.8960,-2081.8630,8107.0000,260.5650,-3146.6483,3483.6729,8431.9506
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.8523,1.015200,1024.1030,-2084.2660,8097.3200,264.7720,-3149.0513,3473.9929,8423.7487
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,5.9403,1.011400,1026.5070,-2083.6660,8103.1270,267.1760,-3148.4513,3479.7999,8429.4749
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.0284,1.012700,1026.5070,-2088.4730,8102.1600,267.1760,-3153.2583,3478.8329,8429.7350
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.1164,1.014100,1026.5070,-2083.0660,8099.2560,267.1760,-3147.8513,3475.9289,8425.6055
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.2046,1.014900,1022.9010,-2086.0700,8101.1920,263.5700,-3150.8553,3477.8649,8427.7711
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.2923,1.012400,1027.7090,-2084.2660,8097.3200,268.3780,-3149.0513,3473.9929,8424.1879
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.3805,1.012000,1023.5020,-2089.0750,8099.2560,264.1710,-3153.8603,3475.9289,8426.7276
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.4683,1.012700,1025.3050,-2089.0750,8099.2560,265.9740,-3153.8603,3475.9289,8426.9468
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.5564,1.012500,1021.0980,-2084.8680,8099.2560,261.7670,-3149.6533,3475.9289,8425.3940
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.6444,1.013300,1024.7040,-2087.2730,8092.4800,265.3730,-3152.0583,3469.1529,8419.9145
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.7326,1.013200,1021.6990,-2086.0700,8104.0960,262.3680,-3150.8553,3480.7689,8430.4169
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.8205,1.012700,1020.4970,-2087.2730,8093.4480,261.1660,-3152.0583,3470.1209,8420.3339
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.9085,1.011900,1018.0930,-2088.4730,8103.1270,258.7620,-3153.2583,3479.7999,8429.6441
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,6.9965,1.011900,1025.3050,-2086.6710,8099.2560,265.9740,-3151.4563,3475.9289,8426.3512
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.0845,1.011700,1025.3050,-2084.2660,8096.3510,265.9740,-3149.0513,3473.0239,8422.9635
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.1727,1.011500,1021.0980,-2081.2610,8097.3200,261.7670,-3146.0463,3473.9929,8422.6409
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.2608,1.011800,1019.8960,-2089.0750,8096.3510,260.5650,-3153.8603,3473.0239,8423.4982
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.3487,1.011600,1024.1030,-2081.2610,8103.1270,264.7720,-3146.0463,3479.7999,8428.5883
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.4370,1.012900,1020.4970,-2085.4680,8097.3200,261.1660,-3150.2533,3473.9929,8423.6086
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.5248,1.015300,1024.7040,-2081.8630,8090.5440,265.3730,-3146.6483,3467.2169,8416.7140
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.6128,1.014400,1018.6940,-2086.6710,8089.5760,259.3630,-3151.4563,3466.2489,8416.2446
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.7010,1.013400,1026.5070,-2084.8680,8088.6080,267.1760,-3149.6533,3465.2809,8415.8167
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.7888,1.012400,1022.3000,-2088.4730,8090.5440,262.9690,-3153.2583,3467.2169,8418.0591
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.8768,1.014800,1021.0980,-2084.2660,8102.1600,261.7670,-3149.0513,3478.8329,8428.0367
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,7.9649,1.011500,1027.7090,-2086.6710,8098.2880,268.3780,-3151.4563,3474.9609,8425.7136
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.0528,1.011100,1020.4970,-2086.6710,8097.3200,261.1660,-3151.4563,3473.9929,8423.9065
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.1410,1.012000,1027.1080,-2086.0700,8090.5440,267.7770,-3150.8553,3467.2169,8418.0485
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.2287,1.011500,1030.1130,-2086.0700,8090.5440,270.7820,-3150.8553,3467.2169,8418.4157
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.3169,1.010100,1022.9010,-2084.8680,8090.5440,263.5700,-3149.6533,3467.2169,8417.2385
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.4048,1.010700,1025.3050,-2088.4730,8096.3510,265.9740,-3153.2583,3473.0239,8424.0055
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.4928,1.009900,1022.9010,-2088.4730,8092.4800,263.5700,-3153.2583,3469.1529,8419.9928
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.5807,1.009200,1022.9010,-2084.2660,8097.3200,263.5700,-3149.0513,3473.9929,8423.6027
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.6691,1.008700,1022.3000,-2081.8630,8098.2880,262.9690,-3146.6483,3474.9609,8423.8661
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.7567,1.009400,1018.6940,-2081.8630,8093.4480,259.3630,-3146.6483,3470.1209,8418.7761
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.8448,1.010900,1024.7040,-2090.2770,8103.1270,265.3730,-3155.0623,3479.7999,8430.8922
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,8.9328,1.012000,1030.1130,-2086.6710,8097.3200,270.7820,-3151.4563,3473.9929,8425.0768
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.0210,1.013700,1028.3100,-2086.6710,8089.5760,268.9790,-3151.4563,3466.2489,8417.4139
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.1090,1.011500,1020.4970,-2084.8680,8096.3510,261.1660,-3149.6533,3473.0239,8422.5286
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.1968,1.013200,1030.1130,-2084.2660,8099.2560,270.7820,-3149.0513,3475.9289,8426.3423
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.2849,1.008900,1022.3000,-2085.4680,8093.4480,262.9690,-3150.2533,3470.1209,8420.1054
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.3731,1.008900,1025.9060,-2083.0660,8099.2560,266.5750,-3147.8513,3475.9289,8425.5323
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.4609,1.009800,1029.5120,-2089.0750,8100.2260,270.1810,-3153.8603,3476.8989,8428.3919
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.5489,1.008300,1027.1080,-2083.6660,8099.2560,267.7770,-3148.4513,3475.9289,8425.8271
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.6372,1.008300,1024.7040,-2081.8630,8096.3510,265.3730,-3146.6483,3473.0239,8422.2961
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.7254,1.008800,1022.9010,-2087.2730,8090.5440,263.5700,-3152.0583,3467.2169,8417.8345
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.8134,1.008000,1024.7040,-2089.6750,8097.3200,265.3730,-3154.4603,3473.9929,8425.1618
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.9015,1.007300,1024.1030,-2084.2660,8090.5440,264.7720,-3149.0513,3467.2169,8417.2355
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,9.9892,1.006400,1021.6990,-2083.0660,8102.1600,262.3680,-3147.8513,3478.8329,8427.8129
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.0773,1.007300,1019.8960,-2083.0660,8095.3830,260.5650,-3147.8513,3472.0559,8421.0794
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.1654,1.007500,1027.1080,-2084.2660,8101.1920,267.7770,-3149.0513,3477.8649,8427.8365
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.2532,1.009000,1028.3100,-2084.8680,8094.4160,268.9790,-3149.6533,3471.0889,8421.6190
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.3414,1.009500,1024.7040,-2083.6660,8091.5120,265.3730,-3148.4513,3468.1849,8418.0906
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.4295,1.009300,1022.9010,-2084.2660,8098.2880,263.5700,-3149.0513,3474.9609,8424.5332
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.5176,1.008000,1026.5070,-2081.8630,8095.3830,267.1760,-3146.6483,3472.0559,8421.5851
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.6054,1.007500,1022.9010,-2080.0590,8093.4480,263.5700,-3144.8443,3470.1209,8418.8403
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.6936,1.005900,1023.5020,-2082.4640,8090.5440,264.1710,-3147.2493,3467.2169,8416.7164
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.7814,1.007100,1022.9010,-2090.8780,8098.2880,263.5700,-3155.6633,3474.9609,8426.1715
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.8695,1.011700,1021.6990,-2087.8730,8103.1270,262.3680,-3152.6583,3479.7999,8429.9318
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,10.9575,1.008700,1020.4970,-2077.6560,8097.3200,261.1660,-3142.4413,3473.9929,8421.6780
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.0455,1.008000,1024.7040,-2085.4680,8093.4480,265.3730,-3150.2533,3470.1209,8420.3976
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.1337,1.010200,1026.5070,-2080.6610,8103.1270,267.1760,-3145.4463,3479.7999,8428.7326
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.2216,1.010500,1023.5020,-2085.4680,8095.3830,264.1710,-3150.2533,3472.0559,8422.1113
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.3096,1.006900,1018.0930,-2080.6610,8100.2260,258.7620,-3145.4463,3476.8989,8424.9228
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.3975,1.007000,1024.1030,-2083.0660,8090.5440,264.7720,-3147.8513,3467.2169,8416.9385
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.4857,1.007800,1022.3000,-2086.6710,8094.4160,262.9690,-3151.4563,3471.0889,8421.3338
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.5738,1.007900,1022.3000,-2081.2610,8102.1600,262.9690,-3146.0463,3478.8329,8427.4398
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.6617,1.008300,1025.3050,-2087.2730,8098.2880,265.9740,-3152.0583,3474.9609,8425.5699
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.7498,1.007000,1023.5020,-2085.4680,8090.5440,264.1710,-3150.2533,3467.2169,8417.4601
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.8378,1.007800,1026.5070,-2085.4680,8094.4160,267.1760,-3150.2533,3471.0889,8421.5476
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,11.9257,1.007100,1019.8960,-2086.6710,8093.4480,260.5650,-3151.4563,3470.1209,8420.1119
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.1018,1.007900,1026.5070,-2080.6610,8089.5760,267.1760,-3145.4463,3466.2489,8415.7060
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.1897,1.006400,1025.9060,-2087.2730,8092.4800,266.5750,-3152.0583,3469.1529,8420.0608
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.2778,1.007000,1026.5070,-2081.2610,8101.1920,267.1760,-3146.0463,3477.8649,8427.0206
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.3658,1.006800,1025.3050,-2084.8680,8096.3510,265.9740,-3149.6533,3473.0239,8423.1125
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.4539,1.006400,1021.6990,-2081.2610,8096.3510,262.3680,-3146.0463,3473.0239,8421.7822
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.5419,1.006600,1022.3000,-2085.4680,8091.5120,262.9690,-3150.2533,3468.1849,8418.2445
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.6299,1.007200,1030.7140,-2084.2660,8093.4480,271.3830,-3149.0513,3470.1209,8420.8335
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.7179,1.004100,1029.5120,-2083.6660,8101.1920,270.1810,-3148.4513,3477.8649,8427.9814
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.8059,1.004900,1024.7040,-2087.8730,8091.5120,265.3730,-3152.6583,3468.1849,8419.1329
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.8941,1.003700,1023.5020,-2086.6710,8100.2260,264.1710,-3151.4563,3476.8989,8427.0643
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,12.9821,1.004700,1025.3050,-2086.6710,8092.4800,265.9740,-3151.4563,3469.1529,8419.8384
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.0703,1.005600,1025.3050,-2087.2730,8088.6080,265.9740,-3152.0583,3465.2809,8416.2663
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.1581,1.008200,1024.7040,-2081.8630,8101.1920,265.3730,-3146.6483,3477.8649,8426.9498
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.2463,1.007400,1025.3050,-2086.6710,8095.3830,265.9740,-3151.4563,3472.0559,8422.6286
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.3343,1.005500,1028.9120,-2084.8680,8091.5120,269.5810,-3149.6533,3468.1849,8418.9014
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.4222,1.004600,1027.1080,-2082.4640,8096.3510,267.7770,-3147.2493,3473.0239,8422.7375
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.5102,1.005700,1026.5070,-2083.0660,8090.5440,267.1760,-3147.8513,3467.2169,8417.2313
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.5982,1.007300,1024.1030,-2087.8730,8102.1600,264.7720,-3152.6583,3478.8329,8429.2940
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.6864,1.009200,1020.4970,-2083.6660,8098.2880,261.1660,-3148.4513,3474.9609,8424.0932
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.7744,1.005000,1023.5020,-2087.2730,8096.3510,264.1710,-3152.0583,3473.0239,8423.4889
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.8626,1.004100,1025.9060,-2087.8730,8085.7030,266.5750,-3152.6583,3462.3759,8413.6966
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,13.9504,1.004000,1023.5020,-2084.2660,8099.2560,264.1710,-3149.0513,3475.9289,8425.5367
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.0385,1.003500,1022.3000,-2083.0660,8095.3830,262.9690,-3147.8513,3472.0559,8421.3709
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.1264,1.001300,1024.1030,-2083.0660,8098.2880,264.7720,-3147.8513,3474.9609,8424.3824
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.2144,1.002400,1028.3100,-2081.2610,8099.2560,268.9790,-3146.0463,3475.9289,8425.3793
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.3024,1.002700,1020.4970,-2089.0750,8102.1600,261.1660,-3153.8603,3478.8329,8429.1545
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.3904,1.004700,1022.3000,-2081.8630,8099.2560,262.9690,-3146.6483,3475.9289,8424.7967
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.4784,1.004700,1025.3050,-2084.2660,8100.2260,265.9740,-3149.0513,3476.8989,8426.6883
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.5664,1.003800,1019.8960,-2082.4640,8096.3510,260.5650,-3147.2493,3473.0239,8421.8611
1,75,holding,disp_hold,3.6000,3.5800,-7.1700,14.6546,1.003500,1022.9010,-2088.4730,8091.5120,263.5700,-3153.2583,3468.1849,8419.0624
