trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.0000,1.957900,1151.5150,-4538.7510,9797.1300,392.1840,-5603.5363,5173.8029,10858.6373
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.0500,1.958400,1153.3180,-4536.3460,9801.9680,393.9870,-5601.1313,5178.6409,10862.1892
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.1368,1.959300,1150.3130,-4534.5440,9802.9380,390.9820,-5599.3293,5179.6109,10861.9935
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.2249,1.957600,1148.5100,-4534.5440,9802.9380,389.1790,-5599.3293,5179.6109,10861.8027
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.3128,1.957700,1152.7170,-4534.5440,9807.7750,393.3860,-5599.3293,5184.4479,10866.6138
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.4009,1.959200,1153.9190,-4536.9490,9795.1940,394.5880,-5601.7343,5171.8669,10856.3926
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.4889,1.955600,1155.1210,-4538.1490,9801.9680,395.7900,-5602.9343,5178.6409,10863.1339
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.5770,1.955000,1153.3180,-4533.9430,9803.9040,393.9870,-5598.7283,5180.5769,10862.9331
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.6649,1.956400,1156.9240,-4532.1410,9800.0310,397.5930,-5596.9263,5176.7039,10859.0691
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.7533,1.954800,1155.7220,-4535.1440,9801.9680,396.3910,-5599.9293,5178.6409,10861.9428
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.8419,1.956100,1152.7170,-4536.9490,9800.0310,393.3860,-5601.7343,5176.7039,10860.6294
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.9290,1.956200,1151.5150,-4535.7440,9798.0950,392.1840,-5600.5293,5174.7679,10858.2515
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.0177,1.956100,1151.5150,-4538.7510,9799.0610,392.1840,-5603.5363,5175.7339,10860.3795
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.1051,1.956200,1150.3130,-4533.9430,9807.7750,390.9820,-5598.7283,5184.4479,10866.1083
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.1931,1.956500,1162.9340,-4535.1440,9802.9380,403.6030,-5599.9293,5179.6109,10863.5878
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.2811,1.955200,1152.7170,-4535.7440,9801.9680,393.3860,-5600.5293,5178.6409,10861.8740
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.3696,1.954400,1155.7220,-4535.1440,9794.2240,396.3910,-5599.9293,5170.8969,10854.9550
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.4572,1.952300,1152.7170,-4542.9590,9798.0950,393.3860,-5607.7443,5174.7679,10861.3949
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.5452,1.951800,1153.3180,-4539.3510,9794.2240,393.9870,-5604.1363,5170.8969,10856.4577
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.6337,1.952000,1154.5200,-4537.5490,9802.9380,395.1890,-5602.3343,5179.6109,10863.6946
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.7212,1.951800,1154.5200,-4539.3510,9802.9380,395.1890,-5604.1363,5179.6109,10864.4474
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.8093,1.952700,1153.3180,-4535.1440,9801.9680,393.9870,-5599.9293,5178.6409,10861.6873
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.8979,1.951300,1153.3180,-4539.3510,9804.8740,393.9870,-5604.1363,5181.5469,10866.0666
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.9853,1.952600,1149.1110,-4540.5540,9795.1940,389.7800,-5605.3393,5171.8669,10857.3898
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.0733,1.953400,1153.9190,-4534.5440,9806.8150,394.5880,-5599.3293,5183.4879,10865.8750
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.1614,1.952100,1153.9190,-4533.3430,9804.8740,394.5880,-5598.1283,5181.5469,10863.6220
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.2494,1.952600,1152.7170,-4535.7440,9802.9380,393.3860,-5600.5293,5179.6109,10862.7494
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.3373,1.950800,1150.9140,-4535.7440,9799.0610,391.5830,-5600.5293,5175.7339,10859.0595
3,90,holding,disp_hold,4.3200,4.3000,-7.8900,2.4261,1.948500,1157.5250,-4541.1570,9802.9380,398.1940,-5605.9423,5179.6109,10865.5218
