trial,hold_label,phase,control_mode,d_target_mm,d_actual_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.0000,1.963200,1185.1710,-4310.9700,10147.5460,425.8400,-5375.7553,5524.2189,11088.8134
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.0482,1.963500,1180.3630,-4310.9700,10147.5460,421.0320,-5375.7553,5524.2189,11088.3005
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.1362,1.964100,1185.1710,-4312.1750,10145.6100,425.8400,-5376.9603,5522.2829,11087.5104
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.2243,1.963600,1183.3690,-4310.9700,10152.3840,424.0380,-5375.7553,5529.0569,11093.0485
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.3123,1.961800,1185.7720,-4312.7730,10143.6740,426.4410,-5377.5583,5520.3469,11086.0357
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.4003,1.960400,1190.5800,-4312.7730,10142.7030,431.2490,-5377.5583,5519.3759,11085.6626
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.4883,1.959900,1189.9790,-4316.3830,10135.9250,430.6480,-5381.1683,5512.5979,11080.8027
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.5764,1.962200,1186.9740,-4314.5760,10147.5460,427.6430,-5379.3613,5524.2189,11090.4086
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.6647,1.961400,1186.9740,-4317.5830,10143.6740,427.6430,-5382.3683,5520.3469,11088.0365
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.7531,1.958300,1189.9790,-4315.1780,10145.6100,430.6480,-5379.9633,5522.2829,11089.1935
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.8409,1.958600,1191.1810,-4314.5760,10144.6400,431.8500,-5379.3613,5521.3129,11088.2009
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,0.9288,1.960500,1187.5760,-4318.7830,10146.5760,428.2450,-5383.5683,5523.2489,11091.2230
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.0167,1.959600,1186.9740,-4313.3750,10135.9250,427.6430,-5378.1603,5512.5979,11079.3089
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.1049,1.958500,1180.3630,-4317.5830,10143.6740,421.0320,-5382.3683,5520.3469,11087.3307
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.1929,1.957300,1186.3730,-4313.3750,10148.5120,427.0420,-5378.1603,5525.1849,11090.7610
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.2809,1.958200,1183.3690,-4312.1750,10145.6100,424.0380,-5376.9603,5522.2829,11087.3179
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.3690,1.958100,1186.3730,-4310.3680,10140.7670,427.0420,-5375.1533,5517.4399,11082.5046
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.4574,1.958100,1183.3690,-4314.5760,10144.6400,424.0380,-5379.3613,5521.3129,11087.3644
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.5451,1.959200,1193.5850,-4316.9810,10143.6740,434.2540,-5381.7663,5520.3469,11088.5117
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.6331,1.958000,1188.7770,-4310.9700,10147.5460,429.4460,-5375.7553,5524.2189,11089.1994
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.7211,1.958500,1189.3780,-4311.5730,10141.7330,430.0470,-5376.3583,5518.4059,11084.1793
2,90,holding,disp_hold,4.3200,4.3000,-7.8900,1.8092,1.956000,1191.1810,-4315.1780,10134.9600,431.8500,-5379.9633,5511.6329,11079.5798
