time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,d_target_mm,d_preload_mm,d_actual_mm,d_mm,q_mm,d_error_mm,mark10_pos_mm,t_rel_s,F_N,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781101787.873823,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.0000,5.532300,-535.4900,7823.2160,4660.9200,-107.0531,4484.2867,3355.2475,9122.1507,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101787.962964,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.0596,5.531800,-536.0910,7823.8150,4658.0150,-107.6541,4484.8857,3352.3425,9121.2158,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.050589,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.1478,5.530800,-544.5050,7819.6080,4663.8240,-116.0681,4480.6787,3358.1515,9121.0750,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.139011,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.2360,5.531600,-534.2890,7820.2100,4670.6000,-105.8521,4481.2807,3364.9275,9124.4536,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.227799,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.3244,5.532100,-540.8990,7820.8130,4661.8870,-112.4621,4481.8837,3356.2145,9120.9034,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.316321,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.4128,5.529300,-536.0910,7818.4070,4661.8870,-107.6541,4479.4777,3356.2145,9118.5565,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.404711,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.5010,5.526300,-538.4960,7816.0020,4666.7270,-110.0591,4477.0727,3361.0545,9119.1121,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.492442,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.5894,5.527000,-540.8990,7820.8130,4652.2080,-112.4621,4481.8837,3346.5355,9115.9600,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.581060,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.6777,5.527800,-539.6970,7820.8130,4661.8870,-111.2601,4481.8837,3356.2145,9120.8322,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.669566,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.7659,5.526700,-537.2930,7816.6050,4659.9520,-108.8561,4477.6757,3354.2795,9116.0929,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781101788.758398,session_20260610_100901,1,1,2,same_d_diff_f_scan,direct_target,holding,disp_path_hold,direct_loading,320,3.2000,3.5000,3.1900,3.1900,,-0.0100,-4.3800,0.8545,5.522500,-542.1010,7819.6080,4657.0470,-113.6641,4480.6787,3351.3745,9117.4684,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
