time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782235276.241313,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.575000,7.50000,7.575000,+0.075000,nan,2.9700,2.9700,,-4.9800,0.0000,-623.2360,1709.8440,8991.7490,-623.2360,1709.8440,8991.7490,-198.3300,-218.9670,5745.1669,9174.0689,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.242428,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.575000,7.50000,7.575000,+0.075000,nan,2.9700,2.9700,,-4.9800,0.0006,-619.0290,1706.8390,8991.7490,-619.0290,1706.8390,8991.7490,-194.1230,-221.9720,5745.1669,9173.2244,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.249707,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.574200,7.50000,7.574200,+0.074200,nan,2.9700,2.9700,,-4.9800,0.0011,-625.6400,1711.6470,8997.5620,-625.6400,1711.6470,8997.5620,-200.7340,-217.1640,5750.9799,9180.2659,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.338003,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.573700,7.50000,7.573700,+0.073700,nan,2.9700,2.9700,,-4.9800,0.0086,-626.8420,1712.2480,8988.8480,-626.8420,1712.2480,8988.8480,-201.9360,-216.5630,5742.2659,9171.9198,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.426158,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.573800,7.50000,7.573800,+0.073800,nan,2.9700,2.9700,,-4.9800,0.0974,-628.6450,1706.2380,8995.6260,-628.6450,1706.2380,8995.6260,-203.7390,-222.5730,5749.0439,9177.5667,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.514744,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.572300,7.50000,7.572300,+0.072300,nan,2.9700,2.9700,,-4.9800,0.1853,-625.6400,1703.8340,8984.0100,-625.6400,1703.8340,8984.0100,-200.7340,-224.9770,5737.4279,9165.5284,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.603188,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.574600,7.50000,7.574600,+0.074600,nan,2.9700,2.9700,,-4.9800,0.2740,-625.6400,1712.8490,8993.6900,-625.6400,1712.8490,8993.6900,-200.7340,-215.9620,5747.1079,9176.6953,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.691284,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.575900,7.50000,7.575900,+0.075900,nan,2.9700,2.9700,,-4.9800,0.3623,-620.2310,1709.2430,8994.6560,-620.2310,1709.2430,8994.6560,-195.3250,-219.5680,5748.0739,9176.6026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.780421,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.575500,7.50000,7.575500,+0.075500,nan,2.9700,2.9700,,-4.9800,0.4509,-623.8370,1708.6420,8996.5920,-623.8370,1708.6420,8996.5920,-198.9310,-220.1690,5750.0099,9178.6327,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.868373,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.577500,7.50000,7.577500,+0.077500,nan,2.9700,2.9700,,-4.9800,0.5393,-617.8270,1706.8390,9000.4690,-617.8270,1706.8390,9000.4690,-192.9210,-221.9720,5753.8869,9181.6911,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235276.957370,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.577400,7.50000,7.577400,+0.077400,nan,2.9700,2.9700,,-4.9800,0.6278,-620.2310,1701.4300,8987.8820,-620.2310,1701.4300,8987.8820,-195.3250,-227.3810,5741.2999,9168.5099,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235277.045645,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.576800,7.50000,7.576800,+0.076800,nan,2.9700,2.9700,,-4.9800,0.7161,-620.2310,1711.6470,8994.6560,-620.2310,1711.6470,8994.6560,-195.3250,-217.1640,5748.0739,9177.0506,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235277.133958,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.574200,7.50000,7.574200,+0.074200,nan,2.9700,2.9700,,-4.9800,0.8043,-622.6350,1708.0410,8992.7190,-622.6350,1708.0410,8992.7190,-197.7290,-220.7700,5746.1369,9174.6430,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235277.222584,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.575900,7.50000,7.575900,+0.075900,nan,2.9700,2.9700,,-4.9800,0.8929,-621.4330,1705.6370,8989.8180,-621.4330,1705.6370,8989.8180,-196.5270,-223.1740,5743.2359,9171.2706,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235277.311023,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.577700,7.50000,7.577700,+0.077700,nan,2.9700,2.9700,,-4.9800,0.9814,-626.8420,1711.6470,8999.4980,-626.8420,1711.6470,8999.4980,-201.9360,-217.1640,5752.9159,9182.2454,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782235277.398256,session_20260623_130309,2,2,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.576400,7.50000,7.576400,+0.076400,nan,2.9700,2.9700,,-4.9800,1.0699,-624.4380,1713.4500,8999.4980,-624.4380,1713.4500,8999.4980,-199.5320,-215.3610,5752.9159,9182.4179,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
