session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260623_130309,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,750,7.50000,7.530300,3.1900,0.0000,7.530300,7.524900,-0.005400,2.9800,3.0100,+0.0300,9177.7880,9294.2374,+116.4493,-6.6110,+1.5025,+118.0970,118.2914,3881.6437,1,0,1,weak_disp_split
session_20260623_130309,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,750,7.50000,7.551200,3.1800,0.0000,7.551200,7.507400,-0.043800,2.9700,2.9900,+0.0200,9172.5644,9226.5079,+53.9434,-6.0110,-4.8080,+55.6615,56.1912,2697.1725,1,0,0,weak_disp_split
session_20260623_130309,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,750,7.50000,7.539200,3.1900,0.0000,7.539200,7.558200,+0.019000,2.9800,3.0100,+0.0300,9173.8765,9288.2806,+114.4041,-6.0100,+7.8130,+115.1900,115.6110,3813.4713,1,0,1,weak_disp_split
