time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1782236212.073211,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.566800,7.50000,7.566800,+0.066800,nan,2.9800,2.9800,,-4.9800,0.0000,-622.0340,1696.0210,8991.7490,-622.0340,1696.0210,8991.7490,-197.1280,-232.7900,5745.1669,9171.4210,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.073211,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.568600,7.50000,7.568600,+0.068600,nan,2.9800,2.9800,,-4.9800,0.0005,-619.6300,1697.2230,8992.7190,-619.6300,1697.2230,8992.7190,-194.7240,-231.5880,5746.1369,9172.4316,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.085105,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.568100,7.50000,7.568100,+0.068100,nan,2.9800,2.9800,,-4.9800,0.0008,-625.6400,1694.2180,8989.8180,-625.6400,1694.2180,8989.8180,-200.7340,-234.5930,5743.2359,9169.4399,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.172973,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.571500,7.50000,7.571500,+0.071500,nan,2.9800,2.9800,,-4.9800,0.0119,-625.0400,1697.8240,8994.6560,-625.0400,1697.8240,8994.6560,-200.1340,-230.9870,5748.0739,9174.8089,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.261783,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.570900,7.50000,7.570900,+0.070900,nan,2.9800,2.9800,,-4.9800,0.1006,-623.8370,1696.6220,8993.6900,-623.8370,1696.6220,8993.6900,-198.9310,-232.1890,5747.1079,9173.5576,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.349891,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.568600,7.50000,7.568600,+0.068600,nan,2.9800,2.9800,,-4.9800,0.1891,-622.6350,1698.4250,8991.7490,-622.6350,1698.4250,8991.7490,-197.7290,-230.3860,5745.1669,9171.9067,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.438847,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.569800,7.50000,7.569800,+0.069800,nan,2.9800,2.9800,,-4.9800,0.2774,-623.2360,1703.2330,8992.7190,-623.2360,1703.2330,8992.7190,-198.3300,-225.5780,5746.1369,9173.7899,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.526701,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.568900,7.50000,7.568900,+0.068900,nan,2.9800,2.9800,,-4.9800,0.3657,-620.2310,1698.4250,9001.4340,-620.2310,1698.4250,9001.4340,-195.3250,-230.3860,5754.8519,9181.2389,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.616073,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.568400,7.50000,7.568400,+0.068400,nan,2.9800,2.9800,,-4.9800,0.4543,-619.6300,1693.6170,8994.6560,-619.6300,1693.6170,8994.6560,-194.7240,-235.1940,5748.0739,9173.6643,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1782236212.703592,session_20260623_130309,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,750,7.50000,7.570000,7.50000,7.570000,+0.070000,nan,2.9800,2.9800,,-4.9800,0.5429,-625.0400,1702.0310,8991.7490,-625.0400,1702.0310,8991.7490,-200.1340,-226.7800,5745.1669,9172.7387,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
