session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260613_174105,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,375,3.75000,3.644350,2.8100,0.3000,3.644350,3.601700,-0.042650,2.5200,2.6200,+0.1000,8681.5782,8989.1757,+307.5975,-3.6070,+194.1250,+240.0640,308.7527,3075.9748,1,0,1,weak_disp_split
session_20260613_174105,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,375,3.75000,3.606150,2.8300,0.3000,3.606150,3.620650,+0.014500,2.5400,2.6800,+0.1400,8622.8842,9022.4213,+399.5372,-3.3050,+242.8010,+321.3770,402.7982,2853.8369,1,1,1,strong
session_20260613_174105,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,375,3.75000,3.690800,2.8300,0.3000,3.690800,3.671100,-0.019700,2.5400,2.6400,+0.1000,8673.2715,8973.6297,+300.3582,-4.2060,+187.5110,+234.2560,300.0899,3003.5823,1,0,1,weak_disp_split
