time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781388270.930846,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765600,3.75000,3.765600,+0.015600,nan,2.5400,2.5400,,-4.2100,0.0000,-573.9550,5942.0850,6292.0000,-573.9550,5942.0850,6292.0000,-93.3391,2579.3401,3809.6571,8673.3536,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388270.930846,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.766800,3.75000,3.766800,+0.016800,nan,2.5400,2.5400,,-4.2100,0.0004,-577.5600,5946.2900,6293.9360,-577.5600,5946.2900,6293.9360,-96.9441,2583.5451,3811.5931,8677.8782,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388270.931857,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765000,3.75000,3.765000,+0.015000,nan,2.5400,2.5400,,-4.2100,0.0007,-573.3530,5938.4790,6290.0640,-573.3530,5938.4790,6290.0640,-92.7371,2575.7341,3807.7211,8669.4389,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388271.017212,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.762900,3.75000,3.762900,+0.012900,nan,2.5400,2.5400,,-4.2100,0.0010,-573.3530,5943.2880,6292.9680,-573.3530,5943.2880,6292.9680,-92.7371,2580.5431,3810.6251,8674.8402,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388271.105969,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.764000,3.75000,3.764000,+0.014000,nan,2.5400,2.5400,,-4.2100,0.0868,-575.1560,5941.4850,6294.9060,-575.1560,5941.4850,6294.9060,-94.5401,2578.7401,3812.5631,8675.1305,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388271.193881,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.764300,3.75000,3.764300,+0.014300,nan,2.5400,2.5400,,-4.2100,0.1753,-570.3480,5946.2900,6294.9060,-570.3480,5946.2900,6294.9060,-89.7321,2583.5451,3812.5631,8678.1048,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388271.282403,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.765900,3.75000,3.765900,+0.015900,nan,2.5400,2.5400,,-4.2100,0.2638,-575.7570,5939.6790,6296.8400,-575.7570,5939.6790,6296.8400,-95.1411,2576.9341,3814.4971,8675.3373,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388271.371107,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.762900,3.75000,3.762900,+0.012900,nan,2.5400,2.5400,,-4.2100,0.3523,-569.7480,5944.4880,6295.8720,-569.7480,5944.4880,6295.8720,-89.1321,2581.7431,3813.5291,8677.5316,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388271.459867,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.762100,3.75000,3.762100,+0.012100,nan,2.5400,2.5400,,-4.2100,0.4408,-568.5450,5940.8820,6288.1270,-568.5450,5940.8820,6288.1270,-87.9291,2578.1371,3805.7841,8669.3635,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781388271.548606,session_20260613_174105,3,3,1,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,375,3.75000,3.760200,3.75000,3.760200,+0.010200,nan,2.5400,2.5400,,-4.2100,0.5293,-568.5450,5942.0850,6291.0310,-568.5450,5942.0850,6291.0310,-87.9291,2579.3401,3808.6881,8672.2943,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
