session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260624_190156,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,220,2.2000,2.6000,2.1900,2.1900,+0.0000,3.519000,2.744100,-0.774900,7515.0068,7603.5063,+88.4995,+1.2030,+37.2620,+83.2480,91.2148,-114.2076,1,1,1,strong
session_20260624_190156,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,220,2.2000,2.6000,2.1800,2.2000,+0.0200,3.650000,2.878300,-0.771700,7576.1575,7675.9367,+99.7791,+0.9010,+39.0650,+92.9280,100.8092,-129.2978,1,1,1,strong
session_20260624_190156,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,220,2.2000,2.6000,2.1800,2.2000,+0.0200,3.901400,3.083450,-0.817950,7701.0414,7800.9313,+99.8899,-0.6010,+45.0750,+91.9590,102.4137,-122.1222,1,1,1,strong
