session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260611_192540,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,550,5.50000,5.440500,3.3500,0.3000,5.440500,5.402500,-0.038000,3.0600,3.1200,+0.0600,9780.8542,9983.0081,+202.1539,+2.4040,+141.8370,+145.2000,202.9940,3369.2318,1,0,1,weak_disp_split
