t_s,Bx_uT,By_uT,Bz_uT
7.092561721801757812e+00,-4.920000000000000284e+01,-2.085000000000000142e+01,-1.829509999999999934e+02
7.158320903778076172e+00,-4.829999999999999716e+01,-1.994999999999999929e+01,-1.822259999999999991e+02
7.224239826202392578e+00,-4.814999999999999858e+01,-2.025000000000000000e+01,-1.827090000000000032e+02
7.290208816528320312e+00,-4.845000000000000284e+01,-2.025000000000000000e+01,-1.817419999999999902e+02
7.360703945159912109e+00,-4.889999999999999858e+01,-1.979899999999999949e+01,-1.827090000000000032e+02
7.426474809646606445e+00,-4.875000000000000000e+01,-2.025000000000000000e+01,-1.824679999999999893e+02
7.492347717285156250e+00,-4.814999999999999858e+01,-1.904899999999999949e+01,-1.829509999999999934e+02
7.558409929275512695e+00,-4.754999999999999716e+01,-1.964999999999999858e+01,-1.827090000000000032e+02
7.624106884002685547e+00,-4.784899999999999665e+01,-1.979899999999999949e+01,-1.831939999999999884e+02
7.694892883300781250e+00,-4.725000000000000000e+01,-2.010000000000000142e+01,-1.829509999999999934e+02
7.760868787765502930e+00,-4.695000000000000284e+01,-2.010000000000000142e+01,-1.827090000000000032e+02
7.826697826385498047e+00,-4.679999999999999716e+01,-1.950000000000000000e+01,-1.819840000000000089e+02
7.892531871795654297e+00,-4.709899999999999665e+01,-2.039999999999999858e+01,-1.817419999999999902e+02
7.958460807800292969e+00,-4.709899999999999665e+01,-1.950000000000000000e+01,-1.822259999999999991e+02
8.029030799865722656e+00,-4.604999999999999716e+01,-2.010000000000000142e+01,-1.836769999999999925e+02
8.094963788986206055e+00,-4.559899999999999665e+01,-1.994999999999999929e+01,-1.824679999999999893e+02
8.161030769348144531e+00,-4.604999999999999716e+01,-2.054899999999999949e+01,-1.831939999999999884e+02
8.226882696151733398e+00,-4.559899999999999665e+01,-1.964999999999999858e+01,-1.827090000000000032e+02
8.297312974929809570e+00,-4.634899999999999665e+01,-1.979899999999999949e+01,-1.829509999999999934e+02
8.363059759140014648e+00,-4.634899999999999665e+01,-2.010000000000000142e+01,-1.810159999999999911e+02
8.428916931152343750e+00,-4.589999999999999858e+01,-2.010000000000000142e+01,-1.827090000000000032e+02
8.494944810867309570e+00,-4.559899999999999665e+01,-1.904899999999999949e+01,-1.824679999999999893e+02
8.560709714889526367e+00,-4.500000000000000000e+01,-1.994999999999999929e+01,-1.819840000000000089e+02
8.631515741348266602e+00,-4.545000000000000284e+01,-1.964999999999999858e+01,-1.829509999999999934e+02
8.697362899780273438e+00,-4.439999999999999858e+01,-1.950000000000000000e+01,-1.834360000000000070e+02
8.763357877731323242e+00,-4.425000000000000000e+01,-1.904899999999999949e+01,-1.819840000000000089e+02
8.829223871231079102e+00,-4.484899999999999665e+01,-1.935000000000000142e+01,-1.831939999999999884e+02
8.895067691802978516e+00,-4.379999999999999716e+01,-1.994999999999999929e+01,-1.841620000000000061e+02
8.965667724609375000e+00,-4.395000000000000284e+01,-1.935000000000000142e+01,-1.836769999999999925e+02
9.031746625900268555e+00,-4.409899999999999665e+01,-1.919999999999999929e+01,-1.824679999999999893e+02
9.097763776779174805e+00,-4.350000000000000000e+01,-1.979899999999999949e+01,-1.827090000000000032e+02
9.163814783096313477e+00,-4.334899999999999665e+01,-1.979899999999999949e+01,-1.824679999999999893e+02
9.234227895736694336e+00,-4.320000000000000284e+01,-1.950000000000000000e+01,-1.827090000000000032e+02
9.299979925155639648e+00,-4.379999999999999716e+01,-1.889999999999999858e+01,-1.831939999999999884e+02
9.365935802459716797e+00,-4.304999999999999716e+01,-1.919999999999999929e+01,-1.829509999999999934e+02
9.431857824325561523e+00,-4.275000000000000000e+01,-1.964999999999999858e+01,-1.834360000000000070e+02
9.497858047485351562e+00,-4.275000000000000000e+01,-1.964999999999999858e+01,-1.829509999999999934e+02
9.568474769592285156e+00,-4.304999999999999716e+01,-1.935000000000000142e+01,-1.815000000000000000e+02
