t_s,Bx_uT,By_uT,Bz_uT
1.387609028816223145e+01,2.813999999999999773e+02,-1.169099999999999909e+03,-3.466407999999999902e+03
1.394207930564880371e+01,2.806499999999999773e+02,-1.168949000000000069e+03,-3.468585999999999785e+03
1.400803303718566895e+01,2.816999999999999886e+02,-1.169099999999999909e+03,-3.467376000000000204e+03
1.407408928871154785e+01,2.815489999999999782e+02,-1.169699000000000069e+03,-3.467134000000000015e+03
1.414464831352233887e+01,2.822989999999999782e+02,-1.170299999999999955e+03,-3.467617999999999938e+03
1.421052217483520508e+01,2.813999999999999773e+02,-1.169849999999999909e+03,-3.466407999999999902e+03
1.427663111686706543e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.466407999999999902e+03
1.434259200096130371e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.467134000000000015e+03
1.440859222412109375e+01,2.813999999999999773e+02,-1.169699000000000069e+03,-3.467617999999999938e+03
1.447953510284423828e+01,2.816999999999999886e+02,-1.168650000000000091e+03,-3.468342999999999847e+03
1.454547834396362305e+01,2.818500000000000227e+02,-1.168650000000000091e+03,-3.467858999999999924e+03
1.461159706115722656e+01,2.816999999999999886e+02,-1.169250000000000000e+03,-3.466407999999999902e+03
1.467765021324157715e+01,2.815489999999999782e+02,-1.169549999999999955e+03,-3.466166000000000167e+03
1.474358820915222168e+01,2.818500000000000227e+02,-1.168799999999999955e+03,-3.466166000000000167e+03
1.481447339057922363e+01,2.821499999999999773e+02,-1.169400000000000091e+03,-3.467617999999999938e+03
1.488044118881225586e+01,2.809499999999999886e+02,-1.169400000000000091e+03,-3.466407999999999902e+03
1.494648504257202148e+01,2.811000000000000227e+02,-1.168650000000000091e+03,-3.467858999999999924e+03
1.501244211196899414e+01,2.816999999999999886e+02,-1.168949000000000069e+03,-3.466648999999999887e+03
1.508290505409240723e+01,2.818500000000000227e+02,-1.169849999999999909e+03,-3.467134000000000015e+03
1.514879941940307617e+01,2.824499999999999886e+02,-1.169250000000000000e+03,-3.467134000000000015e+03
1.521484637260437012e+01,2.809499999999999886e+02,-1.169250000000000000e+03,-3.466648999999999887e+03
1.528084301948547363e+01,2.816999999999999886e+02,-1.169250000000000000e+03,-3.466407999999999902e+03
1.534687018394470215e+01,2.815489999999999782e+02,-1.168199000000000069e+03,-3.467134000000000015e+03
1.541774821281433105e+01,2.813999999999999773e+02,-1.168949000000000069e+03,-3.467134000000000015e+03
1.548372125625610352e+01,2.809499999999999886e+02,-1.168650000000000091e+03,-3.467134000000000015e+03
1.554981827735900879e+01,2.816999999999999886e+02,-1.169250000000000000e+03,-3.466407999999999902e+03
1.561581420898437500e+01,2.821499999999999773e+02,-1.169549999999999955e+03,-3.466648999999999887e+03
1.568166017532348633e+01,2.818500000000000227e+02,-1.168799999999999955e+03,-3.466648999999999887e+03
1.575264406204223633e+01,2.820000000000000000e+02,-1.169250000000000000e+03,-3.466891000000000076e+03
1.581855010986328125e+01,2.811000000000000227e+02,-1.169549999999999955e+03,-3.466407999999999902e+03
1.588458323478698730e+01,2.812500000000000000e+02,-1.169250000000000000e+03,-3.465923999999999978e+03
1.595052433013916016e+01,2.809499999999999886e+02,-1.167599999999999909e+03,-3.465923999999999978e+03
1.602112722396850586e+01,2.803500000000000227e+02,-1.168949000000000069e+03,-3.465440000000000055e+03
1.608688306808471680e+01,2.811000000000000227e+02,-1.168949000000000069e+03,-3.465681999999999789e+03
1.615294909477233887e+01,2.813999999999999773e+02,-1.169699000000000069e+03,-3.466891000000000076e+03
1.621897816658020020e+01,2.821499999999999773e+02,-1.169699000000000069e+03,-3.466648999999999887e+03
1.628512525558471680e+01,2.811000000000000227e+02,-1.168799999999999955e+03,-3.466166000000000167e+03
1.635590219497680664e+01,2.812500000000000000e+02,-1.168949000000000069e+03,-3.467617999999999938e+03
1.642188525199890137e+01,2.815489999999999782e+02,-1.168799999999999955e+03,-3.465440000000000055e+03
1.648812913894653320e+01,2.816999999999999886e+02,-1.170299999999999955e+03,-3.466648999999999887e+03
1.655395126342773438e+01,2.811000000000000227e+02,-1.168949000000000069e+03,-3.466891000000000076e+03
1.662011027336120605e+01,2.816999999999999886e+02,-1.169250000000000000e+03,-3.465199000000000069e+03
1.669098114967346191e+01,2.822989999999999782e+02,-1.168949000000000069e+03,-3.467617999999999938e+03
1.675689029693603516e+01,2.822989999999999782e+02,-1.169250000000000000e+03,-3.466166000000000167e+03
1.682270216941833496e+01,2.812500000000000000e+02,-1.169400000000000091e+03,-3.467134000000000015e+03
1.688894915580749512e+01,2.818500000000000227e+02,-1.168349999999999909e+03,-3.466891000000000076e+03
1.695951628684997559e+01,2.813999999999999773e+02,-1.169250000000000000e+03,-3.466166000000000167e+03
