session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260612_153805,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,340,3.4000,3.6000,3.3900,3.4100,+0.0200,7.813000,6.796300,-1.016700,10697.7845,10859.7063,+161.9218,+0.0000,+138.8350,+93.8930,167.6039,-159.2621,1,1,1,strong
session_20260612_153805,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,340,3.4000,3.6000,3.3900,3.4100,+0.0200,7.798000,6.806900,-0.991100,10694.0978,10852.7075,+158.6097,+0.6010,+139.4320,+89.0560,165.4467,-160.0340,1,1,1,strong
