session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260610_191458,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,180,1.80000,1.701250,2.0200,0.3000,1.701250,1.648000,-0.053250,1.7400,1.9100,+0.1700,6782.5426,7127.6623,+345.1197,+4.2070,+262.0370,+230.3860,348.9395,2030.1158,0,1,1,bad_F_match
session_20260610_191458,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,180,1.80000,1.736900,1.9800,0.3000,1.736900,1.682600,-0.054300,1.7000,1.8700,+0.1700,6774.4218,7116.3214,+341.8996,+4.2070,+260.8320,+226.5110,345.4827,2011.1741,0,1,1,bad_F_match
session_20260610_191458,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,180,1.80000,1.755200,1.9600,0.3000,1.755200,1.699300,-0.055900,1.6800,1.8500,+0.1700,6771.0673,7114.5292,+343.4620,+4.2070,+262.6370,+225.5440,346.2167,2020.3646,0,1,1,bad_F_match
