session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260613_170606,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,375,3.75000,3.579900,2.7900,0.3000,3.579900,3.541100,-0.038800,2.5000,2.6000,+0.1000,8627.3851,8909.8660,+282.4809,-4.8080,+179.6980,+217.8000,282.4028,2824.8090,1,0,1,weak_disp_split
session_20260613_170606,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,375,3.75000,3.737800,2.9200,0.3000,3.737800,3.729500,-0.008300,2.6400,2.7300,+0.0900,8828.9110,9056.8268,+227.9159,-3.6060,+154.7595,+166.9810,227.6975,2532.3984,1,0,1,weak_disp_split
