session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_185,return_unloading,unloading_dense,1.8500,2.6000,15.0,5.0,113,1.8200,1.697000,6963.2972,-582.3680,1856.4880,6685.9760,-145.5097,-94.4207,3226.2031
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_185,loading_branch,loading_dense,1.8500,2.6000,15.0,5.0,114,1.8400,2.605900,6933.1847,-581.7670,1805.4030,6668.5520,-145.3385,-144.8967,3202.0735
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_195,loading_branch,loading_dense,1.9500,2.6000,15.0,5.0,113,1.9400,2.980800,7130.4974,-584.7720,1784.9690,6878.6080,-148.3435,-165.3307,3412.1295
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_205,loading_branch,loading_dense,2.0500,2.6000,15.0,5.0,112,2.0400,3.346150,7338.5781,-584.7720,1765.1360,7099.3120,-148.3435,-185.1637,3632.8335
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,4,loading,loading_d_215,loading_branch,loading_dense,2.1500,2.6000,15.0,5.0,113,2.1400,3.747000,7544.6476,-587.1760,1746.5050,7317.1120,-150.7475,-203.7947,3850.6335
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,5,loading,loading_d_225,loading_branch,loading_dense,2.2500,2.6000,15.0,5.0,113,2.2400,4.184600,7751.7844,-590.7820,1728.4750,7532.9760,-154.3535,-221.8247,4066.4975
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,6,loading,loading_d_235,loading_branch,loading_dense,2.3500,2.6000,15.0,5.0,112,2.3500,4.671150,7958.1839,-594.9890,1711.0460,7748.8400,-158.5605,-239.2537,4282.3615
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,7,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,112,2.5800,6.086850,8519.0426,-608.2110,1714.0510,8321.8950,-171.7825,-236.2487,4855.4165
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,8,unloading,unloading_d_235,return_unloading,unloading_dense,2.3500,2.6000,15.0,5.0,114,2.3100,3.507950,7977.2082,-594.3880,1762.4315,7757.5520,-157.9595,-187.8682,4291.0735
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,9,unloading,unloading_d_225,return_unloading,unloading_dense,2.2500,2.6000,15.0,5.0,112,2.2200,3.069950,7824.7698,-590.1810,1777.7570,7597.8320,-153.7525,-172.5427,4131.3535
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,10,unloading,unloading_d_215,return_unloading,unloading_dense,2.1500,2.6000,15.0,5.0,112,2.1400,2.728950,7665.4576,-588.3780,1793.9840,7429.4000,-151.9495,-156.3157,3962.9215
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,11,unloading,unloading_d_205,return_unloading,unloading_dense,2.0500,2.6000,15.0,5.0,112,2.0200,2.260250,7382.0088,-584.1710,1819.2260,7130.2880,-147.7425,-131.0737,3663.8095
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,12,unloading,unloading_d_195,return_unloading,unloading_dense,1.9500,2.6000,15.0,5.0,113,1.9400,2.013800,7227.9019,-583.5700,1832.4480,6967.6640,-147.1415,-117.8517,3501.1855
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,13,unloading,unloading_d_185,return_unloading,unloading_dense,1.8500,2.6000,15.0,5.0,114,1.8200,1.690800,6962.0071,-581.1660,1855.2860,6685.0080,-144.7375,-95.0137,3218.5295
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,loading,loading_d_185,loading_branch,loading_dense,1.8500,2.6000,15.0,5.0,114,1.8400,2.605450,6938.5055,-582.3680,1805.4030,6674.3590,-145.6012,-145.6689,3204.6176
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,2,loading,loading_d_195,loading_branch,loading_dense,1.9500,2.6000,15.0,5.0,112,1.9400,2.974200,7129.6108,-584.1710,1785.5700,6877.6400,-147.4042,-165.5019,3407.8986
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,3,loading,loading_d_205,loading_branch,loading_dense,2.0500,2.6000,15.0,5.0,114,2.0400,3.339600,7337.7622,-584.7720,1765.7370,7098.3440,-148.0052,-185.3349,3628.6026
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,4,loading,loading_d_215,loading_branch,loading_dense,2.1500,2.6000,15.0,5.0,114,2.1400,3.741050,7544.9237,-587.1760,1746.5050,7316.1440,-150.4092,-204.5669,3846.4026
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,5,loading,loading_d_225,loading_branch,loading_dense,2.2500,2.6000,15.0,5.0,114,2.2400,4.178250,7751.3476,-591.3830,1729.0760,7532.9760,-154.6162,-221.9959,4063.2346
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,6,loading,loading_d_235,loading_branch,loading_dense,2.3500,2.6000,15.0,5.0,114,2.3500,4.669100,7955.1950,-594.3880,1710.4450,7745.9360,-157.6212,-240.6269,4276.1946
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,7,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,114,2.5800,6.097250,8517.1124,-608.2110,1711.0460,8320.9270,-171.4442,-240.0259,4851.1856
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,8,unloading,unloading_d_235,return_unloading,unloading_dense,2.3500,2.6000,15.0,5.0,114,2.3100,3.507950,7975.0784,-594.6885,1761.5300,7755.6160,-157.9217,-189.5419,4285.8746
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,9,unloading,unloading_d_225,return_unloading,unloading_dense,2.2500,2.6000,15.0,5.0,114,2.2200,3.066900,7823.0348,-590.7820,1777.1560,7595.8980,-154.0152,-173.9159,4126.1566
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,10,unloading,unloading_d_215,return_unloading,unloading_dense,2.1500,2.6000,15.0,5.0,114,2.1400,2.725100,7663.8081,-587.7770,1793.3830,7427.4630,-151.0102,-157.6889,3957.7216
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,11,unloading,unloading_d_205,return_unloading,unloading_dense,2.0500,2.6000,15.0,5.0,114,2.0200,2.252200,7374.9471,-584.7720,1818.6250,7123.5120,-148.0052,-132.4469,3653.7706
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,12,unloading,unloading_d_195,return_unloading,unloading_dense,1.9500,2.6000,15.0,5.0,114,1.9400,2.010200,7225.4274,-583.5700,1832.4480,6964.7600,-146.8032,-118.6239,3495.0186
session_20260624_164026,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,13,unloading,unloading_d_185,return_unloading,unloading_dense,1.8500,2.6000,15.0,5.0,114,1.8200,1.686050,6956.6840,-581.7670,1855.2860,6679.2000,-145.0002,-95.7859,3209.4586
