session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_305,loading_branch,loading_dense,3.0500,3.8000,15.0,5.0,113,3.0400,8.072900,9003.4694,-604.6050,1494.0850,8858.1700,-198.8116,-395.5575,5736.4151
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_315,loading_branch,loading_dense,3.1500,3.8000,15.0,5.0,113,3.1300,9.089300,9213.5742,-612.4180,1491.6810,9071.1300,-206.6246,-397.9615,5949.3751
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_325,loading_branch,loading_dense,3.2500,3.8000,15.0,5.0,113,3.2300,10.073000,9443.8961,-621.4330,1500.0950,9303.4450,-215.6396,-389.5475,6181.6901
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_335,loading_branch,loading_dense,3.3500,3.8000,15.0,5.0,113,3.3300,11.151100,9672.5353,-632.2510,1512.7160,9532.8640,-226.4576,-376.9265,6411.1091
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_345,loading_branch,loading_dense,3.4500,3.8000,15.0,5.0,113,3.4300,12.327000,9897.4930,-641.8670,1530.1450,9757.4390,-236.0736,-359.4975,6635.6841
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_355,loading_branch,loading_dense,3.5500,3.8000,15.0,5.0,113,3.5400,13.609000,10129.3028,-652.6850,1554.7870,9987.8240,-246.8916,-334.8555,6866.0691
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,preload,preload_d_380,preload_loading,preload_dense,3.8000,3.8000,30.0,5.0,113,3.7900,17.061800,10689.0151,-685.7400,1618.4920,10543.4560,-279.9466,-271.1505,7421.7011
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,unloading,unloading_d_355,return_unloading,unloading_dense,3.5500,3.8000,15.0,5.0,113,3.5600,11.284800,10331.6598,-668.3110,1616.6890,10182.3890,-262.5176,-272.9535,7060.6341
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_345,return_unloading,unloading_dense,3.4500,3.8000,15.0,5.0,113,3.4100,9.316100,10075.4592,-658.0940,1601.6640,9925.8720,-252.3006,-287.9785,6804.1171
session_20260618_161152,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_335,return_unloading,unloading_dense,3.3500,3.8000,15.0,5.0,113,3.3500,8.388100,9920.4944,-651.4830,1590.2460,9770.0260,-245.6896,-299.3965,6648.2711
