session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,d_target_mm,d_preload_mm,d_direct_mm,d_return_mm,d_diff_mm,F_direct_N,F_return_N,delta_F_N,Bmag_direct_uT,Bmag_return_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_N,same_d_ok,force_split_ok,b_signal_ok,verdict
session_20260608_194434,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,280,2.8000,3.1000,2.7900,2.8100,+0.0200,5.168700,4.268800,-0.899900,9588.4304,9707.2850,+118.8546,+0.0000,+88.6490,+87.1200,124.2922,-132.0753,1,1,1,strong
session_20260608_194434,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,280,2.8000,3.1000,2.7900,2.8100,+0.0200,5.412700,4.470100,-0.942600,9680.9398,9803.0634,+122.1236,-0.6010,+105.1760,+82.2770,133.5360,-129.5603,1,1,1,strong
session_20260608_194434,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,280,2.8000,3.1000,2.7900,2.8100,+0.0200,5.605150,4.648200,-0.956950,9773.0077,9907.0133,+134.0056,-0.6010,+119.6000,+87.1150,147.9647,-140.0341,1,1,1,strong
