trial,hold_label,phase,control_mode,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,F_target_N,F_N,F_error_N,d_actual_mm,mark10_pos_mm,t_rel_s,control_action,d_after_action_mm,move_delta_mm,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.454400,-0.045600,2.4400,-4.2300,0.0000,none,2.4400,0.0000,-729.6130,4471.4370,8015.0390,-265.0848,1599.0123,4709.0756,9206.8960
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.452400,-0.047600,2.4400,-4.2300,0.0458,none,2.4400,0.0000,-729.6130,4476.2470,8014.0720,-265.0848,1603.8223,4708.1086,9208.3914
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.454400,-0.045600,2.4400,-4.2300,0.1337,none,2.4400,0.0000,-720.5980,4473.2400,8012.1350,-256.0698,1600.8153,4706.1716,9204.5339
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.455100,-0.044900,2.4400,-4.2300,0.2219,none,2.4400,0.0000,-719.9980,4476.2470,8018.9120,-255.4698,1603.8223,4712.9486,9211.8475
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.454800,-0.045200,2.4400,-4.2300,0.3100,none,2.4400,0.0000,-724.2040,4473.8420,8015.0390,-259.6758,1601.4173,4709.0756,9207.6373
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.452900,-0.047100,2.4400,-4.2300,0.3981,none,2.4400,0.0000,-723.6030,4475.6450,8021.8160,-259.0748,1603.2203,4715.8526,9214.3655
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.453000,-0.047000,2.4400,-4.2300,0.4864,none,2.4400,0.0000,-725.4060,4475.6450,8009.2340,-260.8778,1603.2203,4703.2706,9203.5559
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.453400,-0.046600,2.4400,-4.2300,0.5743,none,2.4400,0.0000,-729.6130,4473.8420,8013.1040,-265.0848,1601.4173,4707.1406,9206.3800
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.454300,-0.045700,2.4400,-4.2300,0.6623,none,2.4400,0.0000,-724.8050,4475.0470,8012.1350,-260.2768,1602.6223,4706.1716,9205.7425
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.453100,-0.046900,2.4400,-4.2300,0.7504,none,2.4400,0.0000,-727.8100,4476.2470,8017.9440,-263.2818,1603.8223,4711.9806,9211.6188
2,450,holding,force_hold,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,4.50000,4.452500,-0.047500,2.4400,-4.2300,0.8386,none,2.4400,0.0000,-720.5980,4477.4480,8008.2640,-256.0698,1605.0233,4702.3006,9203.2111
