session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,trial,pair_id,target_label,F_target_N,F_match_target_N,d_preload_mm,d_preload_extra_mm,F_loading_N,F_unloading_N,delta_F_N,d_loading_mm,d_unloading_mm,delta_d_mm,Bmag_loading_uT,Bmag_unloading_uT,delta_Bmag_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_Bvec_uT,slope_Bmag_uT_per_mm,same_F_ok,disp_split_ok,b_signal_ok,verdict
session_20260611_203512,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,550,5.50000,5.491400,3.3100,0.3000,5.491400,5.502800,+0.011400,3.0200,3.1000,+0.0800,9740.2390,10002.0862,+261.8472,+3.0050,+171.5865,+199.4060,263.0850,3273.0902,1,0,1,weak_disp_split
session_20260611_203512,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,550,5.50000,5.445600,3.3700,0.3000,5.445600,5.558700,+0.113100,3.0800,3.1800,+0.1000,9811.1738,10132.6983,+321.5245,+2.4040,+203.7360,+249.7450,322.3146,3215.2450,0,1,1,bad_F_match
session_20260611_203512,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,3,1,550,5.50000,5.496650,3.3500,0.3000,5.496650,5.559250,+0.062600,3.0600,3.1600,+0.1000,9798.0778,10129.2382,+331.1605,+2.4040,+211.5520,+255.5520,331.7632,3311.6046,0,1,1,bad_F_match
