t_s,Bx_uT,By_uT,Bz_uT
3.039000000000000057e+01,-5.909899999999999665e+01,-1.994999999999999929e+01,-1.836769999999999925e+02
3.040599999999999881e+01,-5.654999999999999716e+01,-1.935000000000000142e+01,-1.839199999999999875e+02
3.042699999999999960e+01,-5.864999999999999858e+01,-2.144999999999999929e+01,-1.815000000000000000e+02
3.044300000000000139e+01,-5.670000000000000284e+01,-2.144999999999999929e+01,-1.822259999999999991e+02
3.046000000000000085e+01,-5.775000000000000000e+01,-1.964999999999999858e+01,-1.822259999999999991e+02
3.047500000000000142e+01,-5.909899999999999665e+01,-2.129899999999999949e+01,-1.836769999999999925e+02
3.049800000000000111e+01,-5.564999999999999858e+01,-2.250000000000000000e+01,-1.836769999999999925e+02
3.051399999999999935e+01,-5.684899999999999665e+01,-2.129899999999999949e+01,-1.824679999999999893e+02
3.052899999999999991e+01,-5.714999999999999858e+01,-2.204899999999999949e+01,-1.817419999999999902e+02
3.054599999999999937e+01,-5.700000000000000000e+01,-1.875000000000000000e+01,-1.863400000000000034e+02
3.056200000000000117e+01,-5.684899999999999665e+01,-2.085000000000000142e+01,-1.827090000000000032e+02
3.058399999999999963e+01,-5.759899999999999665e+01,-2.129899999999999949e+01,-1.819840000000000089e+02
3.060000000000000142e+01,-5.534899999999999665e+01,-2.204899999999999949e+01,-1.822259999999999991e+02
3.061599999999999966e+01,-5.609899999999999665e+01,-2.160000000000000142e+01,-1.853720000000000141e+02
3.063299999999999912e+01,-5.864999999999999858e+01,-2.085000000000000142e+01,-1.824679999999999893e+02
3.064900000000000091e+01,-5.729999999999999716e+01,-2.189999999999999858e+01,-1.812580000000000098e+02
3.067000000000000171e+01,-5.879999999999999716e+01,-2.264999999999999858e+01,-1.819840000000000089e+02
3.068599999999999994e+01,-5.775000000000000000e+01,-2.279899999999999949e+01,-1.807740000000000009e+02
3.070299999999999940e+01,-5.850000000000000000e+01,-1.994999999999999929e+01,-1.844039999999999964e+02
3.071900000000000119e+01,-5.684899999999999665e+01,-2.054899999999999949e+01,-1.822259999999999991e+02
3.073999999999999844e+01,-5.700000000000000000e+01,-2.219999999999999929e+01,-1.839199999999999875e+02
3.075700000000000145e+01,-5.564999999999999858e+01,-1.994999999999999929e+01,-1.831939999999999884e+02
3.077199999999999847e+01,-5.775000000000000000e+01,-2.175000000000000000e+01,-1.834360000000000070e+02
3.078900000000000148e+01,-5.654999999999999716e+01,-2.025000000000000000e+01,-1.819840000000000089e+02
3.080600000000000094e+01,-5.579999999999999716e+01,-2.160000000000000142e+01,-1.822259999999999991e+02
3.082799999999999940e+01,-5.625000000000000000e+01,-2.010000000000000142e+01,-1.839199999999999875e+02
3.084299999999999997e+01,-5.700000000000000000e+01,-2.039999999999999858e+01,-1.817419999999999902e+02
3.085900000000000176e+01,-5.759899999999999665e+01,-1.994999999999999929e+01,-1.805310000000000059e+02
3.087600000000000122e+01,-5.879999999999999716e+01,-2.025000000000000000e+01,-1.819840000000000089e+02
3.089199999999999946e+01,-5.729999999999999716e+01,-1.964999999999999858e+01,-1.822259999999999991e+02
3.091400000000000148e+01,-5.789999999999999858e+01,-2.114999999999999858e+01,-1.831939999999999884e+02
3.092999999999999972e+01,-5.639999999999999858e+01,-2.025000000000000000e+01,-1.802899999999999920e+02
3.094600000000000151e+01,-5.579999999999999716e+01,-2.114999999999999858e+01,-1.810159999999999911e+02
3.096199999999999974e+01,-5.670000000000000284e+01,-2.114999999999999858e+01,-1.882760000000000105e+02
3.098300000000000054e+01,-5.804999999999999716e+01,-2.189999999999999858e+01,-1.841620000000000061e+02
3.100000000000000000e+01,-5.775000000000000000e+01,-2.114999999999999858e+01,-1.802899999999999920e+02
3.101599999999999824e+01,-5.714999999999999858e+01,-2.129899999999999949e+01,-1.831939999999999884e+02
3.103200000000000003e+01,-5.579999999999999716e+01,-2.160000000000000142e+01,-1.856140000000000043e+02
3.104899999999999949e+01,-5.745000000000000284e+01,-2.100000000000000000e+01,-1.860970000000000084e+02
3.107000000000000028e+01,-5.670000000000000284e+01,-2.100000000000000000e+01,-1.846459999999999866e+02
3.108599999999999852e+01,-5.789999999999999858e+01,-2.279899999999999949e+01,-1.812580000000000098e+02
3.110200000000000031e+01,-5.670000000000000284e+01,-1.860000000000000142e+01,-1.844039999999999964e+02
3.111899999999999977e+01,-5.804999999999999716e+01,-1.935000000000000142e+01,-1.817419999999999902e+02
3.113599999999999923e+01,-5.684899999999999665e+01,-2.279899999999999949e+01,-1.829509999999999934e+02
3.115599999999999881e+01,-5.714999999999999858e+01,-1.919999999999999929e+01,-1.805310000000000059e+02
3.117299999999999827e+01,-5.745000000000000284e+01,-1.979899999999999949e+01,-1.831939999999999884e+02
3.118900000000000006e+01,-6.000000000000000000e+01,-1.979899999999999949e+01,-1.831939999999999884e+02
3.120700000000000074e+01,-5.670000000000000284e+01,-2.085000000000000142e+01,-1.822259999999999991e+02
3.122599999999999909e+01,-5.684899999999999665e+01,-1.994999999999999929e+01,-1.822259999999999991e+02
3.124299999999999855e+01,-5.700000000000000000e+01,-2.069999999999999929e+01,-1.829509999999999934e+02
3.126000000000000156e+01,-5.489999999999999858e+01,-2.010000000000000142e+01,-1.795629999999999882e+02
3.127599999999999980e+01,-5.834899999999999665e+01,-2.264999999999999858e+01,-1.817419999999999902e+02
3.129200000000000159e+01,-5.564999999999999858e+01,-2.054899999999999949e+01,-1.841620000000000061e+02
3.131299999999999883e+01,-5.804999999999999716e+01,-1.964999999999999858e+01,-1.851299999999999955e+02
3.132999999999999829e+01,-5.925000000000000000e+01,-2.054899999999999949e+01,-1.829509999999999934e+02
3.134700000000000131e+01,-5.670000000000000284e+01,-2.204899999999999949e+01,-1.800480000000000018e+02
3.136199999999999832e+01,-5.820000000000000284e+01,-1.994999999999999929e+01,-1.810159999999999911e+02
3.137900000000000134e+01,-5.895000000000000284e+01,-2.069999999999999929e+01,-1.853720000000000141e+02
3.139900000000000091e+01,-5.654999999999999716e+01,-2.175000000000000000e+01,-1.829509999999999934e+02
3.141600000000000037e+01,-5.804999999999999716e+01,-2.039999999999999858e+01,-1.798050000000000068e+02
3.143299999999999983e+01,-5.639999999999999858e+01,-2.235000000000000142e+01,-1.831939999999999884e+02
3.144900000000000162e+01,-5.745000000000000284e+01,-2.010000000000000142e+01,-1.817419999999999902e+02
3.146999999999999886e+01,-5.759899999999999665e+01,-2.085000000000000142e+01,-1.827090000000000032e+02
3.148600000000000065e+01,-5.609899999999999665e+01,-2.189999999999999858e+01,-1.798050000000000068e+02
3.150300000000000011e+01,-5.595000000000000284e+01,-2.204899999999999949e+01,-1.819840000000000089e+02
3.151899999999999835e+01,-5.729999999999999716e+01,-2.039999999999999858e+01,-1.827090000000000032e+02
3.153500000000000014e+01,-5.864999999999999858e+01,-1.919999999999999929e+01,-1.824679999999999893e+02
3.155699999999999861e+01,-5.579999999999999716e+01,-1.950000000000000000e+01,-1.839199999999999875e+02
3.157300000000000040e+01,-5.834899999999999665e+01,-2.114999999999999858e+01,-1.822259999999999991e+02
3.158999999999999986e+01,-6.014999999999999858e+01,-2.025000000000000000e+01,-1.829509999999999934e+02
