t_s,Bx_uT,By_uT,Bz_uT
2.018599999999999994e+01,2.325000000000000000e+01,4.964999999999999858e+01,3.871999999999999886e+00
2.025499999999999901e+01,2.414999999999999858e+01,5.009899999999999665e+01,3.145999999999999908e+00
2.032100000000000151e+01,2.354899999999999949e+01,4.950000000000000000e+01,2.903999999999999915e+00
2.038800000000000168e+01,2.444999999999999929e+01,4.995000000000000284e+01,3.387999999999999901e+00
2.045100000000000051e+01,2.385000000000000142e+01,4.979999999999999716e+01,3.145999999999999908e+00
2.051699999999999946e+01,2.414999999999999858e+01,4.979999999999999716e+01,4.355999999999999872e+00
2.058699999999999974e+01,2.400000000000000000e+01,4.950000000000000000e+01,3.629999999999999893e+00
2.065299999999999869e+01,2.325000000000000000e+01,4.979999999999999716e+01,3.629999999999999893e+00
2.071900000000000119e+01,2.339999999999999858e+01,4.964999999999999858e+01,3.387999999999999901e+00
2.078300000000000125e+01,2.385000000000000142e+01,5.039999999999999858e+01,2.661999999999999922e+00
2.085399999999999920e+01,2.369999999999999929e+01,4.964999999999999858e+01,3.871999999999999886e+00
2.091900000000000048e+01,2.354899999999999949e+01,5.039999999999999858e+01,4.113999999999999879e+00
2.098499999999999943e+01,2.339999999999999858e+01,4.950000000000000000e+01,3.629999999999999893e+00
2.105000000000000071e+01,2.310000000000000142e+01,5.009899999999999665e+01,3.145999999999999908e+00
2.111499999999999844e+01,2.354899999999999949e+01,5.009899999999999665e+01,3.871999999999999886e+00
2.118599999999999994e+01,2.354899999999999949e+01,4.950000000000000000e+01,3.871999999999999886e+00
2.125100000000000122e+01,2.369999999999999929e+01,4.964999999999999858e+01,3.629999999999999893e+00
2.131700000000000017e+01,2.385000000000000142e+01,4.920000000000000284e+01,3.387999999999999901e+00
2.138200000000000145e+01,2.294999999999999929e+01,4.979999999999999716e+01,3.145999999999999908e+00
2.144699999999999918e+01,2.385000000000000142e+01,4.979999999999999716e+01,2.419999999999999929e+00
2.151699999999999946e+01,2.414999999999999858e+01,5.025000000000000000e+01,3.387999999999999901e+00
2.158299999999999841e+01,2.400000000000000000e+01,5.009899999999999665e+01,2.903999999999999915e+00
2.164799999999999969e+01,2.369999999999999929e+01,4.979999999999999716e+01,2.903999999999999915e+00
2.171300000000000097e+01,2.414999999999999858e+01,4.995000000000000284e+01,4.839999999999999858e+00
2.178300000000000125e+01,2.339999999999999858e+01,5.054999999999999716e+01,3.629999999999999893e+00
2.184900000000000020e+01,2.325000000000000000e+01,4.979999999999999716e+01,3.387999999999999901e+00
2.191499999999999915e+01,2.385000000000000142e+01,4.979999999999999716e+01,4.113999999999999879e+00
2.198000000000000043e+01,2.310000000000000142e+01,5.025000000000000000e+01,3.629999999999999893e+00
2.204500000000000171e+01,2.279899999999999949e+01,5.025000000000000000e+01,2.177999999999999936e+00
2.211499999999999844e+01,2.339999999999999858e+01,4.964999999999999858e+01,2.903999999999999915e+00
2.218199999999999861e+01,2.385000000000000142e+01,4.964999999999999858e+01,4.355999999999999872e+00
2.224699999999999989e+01,2.385000000000000142e+01,5.025000000000000000e+01,4.113999999999999879e+00
2.231200000000000117e+01,2.310000000000000142e+01,5.009899999999999665e+01,3.629999999999999893e+00
2.237699999999999889e+01,2.325000000000000000e+01,5.025000000000000000e+01,4.597000000000000419e+00
2.244600000000000151e+01,2.354899999999999949e+01,4.904999999999999716e+01,3.387999999999999901e+00
2.251300000000000168e+01,2.369999999999999929e+01,5.009899999999999665e+01,3.387999999999999901e+00
2.257799999999999940e+01,2.294999999999999929e+01,4.979999999999999716e+01,4.597000000000000419e+00
