t_s,Bx_uT,By_uT,Bz_uT
5.970199999999999818e+01,2.714999999999999858e+01,5.550000000000000000e+01,7.259999999999999787e+00
5.971399999999999864e+01,2.489999999999999858e+01,5.160000000000000142e+01,1.451999999999999957e+00
5.972699999999999676e+01,2.655000000000000071e+01,4.860000000000000142e+01,9.922000000000000597e+00
5.973899999999999721e+01,3.150000000000000000e+01,5.475000000000000000e+01,-1.693999999999999950e+00
5.975399999999999778e+01,2.250000000000000000e+01,4.950000000000000000e+01,7.743999999999999773e+00
5.976599999999999824e+01,2.325000000000000000e+01,4.964999999999999858e+01,6.049999999999999822e+00
5.977700000000000102e+01,2.894999999999999929e+01,5.445000000000000284e+01,1.742399999999999949e+01
5.978799999999999670e+01,3.060000000000000142e+01,5.354999999999999716e+01,0.000000000000000000e+00
5.979899999999999949e+01,2.835000000000000142e+01,5.114999999999999858e+01,1.040600000000000058e+01
5.981099999999999994e+01,2.069999999999999929e+01,5.189999999999999858e+01,1.016399999999999970e+01
5.982600000000000051e+01,2.535000000000000142e+01,4.754999999999999716e+01,1.379400000000000048e+01
5.983800000000000097e+01,2.610000000000000142e+01,5.189999999999999858e+01,5.807999999999999829e+00
5.985000000000000142e+01,2.669999999999999929e+01,5.100000000000000000e+01,1.089000000000000057e+01
5.986099999999999710e+01,3.030000000000000071e+01,4.829999999999999716e+01,1.161599999999999966e+01
5.987299999999999756e+01,2.564999999999999858e+01,5.070000000000000284e+01,3.145999999999999908e+00
5.988499999999999801e+01,2.655000000000000071e+01,5.370000000000000284e+01,8.711999999999999744e+00
5.990100000000000335e+01,2.625000000000000000e+01,5.445000000000000284e+01,7.259999999999999787e-01
5.991199999999999903e+01,2.369999999999999929e+01,5.220000000000000284e+01,5.081999999999999851e+00
5.992399999999999949e+01,2.819999999999999929e+01,5.625000000000000000e+01,2.177999999999999936e+00
5.993500000000000227e+01,2.564999999999999858e+01,4.410000000000000142e+01,7.017999999999999794e+00
5.994700000000000273e+01,2.385000000000000142e+01,5.354999999999999716e+01,3.871999999999999886e+00
5.996300000000000097e+01,2.639999999999999858e+01,4.935000000000000142e+01,1.089000000000000057e+01
5.997500000000000142e+01,2.819999999999999929e+01,5.054999999999999716e+01,-2.419999999999999929e+00
5.998700000000000188e+01,2.864999999999999858e+01,4.725000000000000000e+01,-2.903999999999999915e+00
5.999900000000000233e+01,2.235000000000000142e+01,5.145000000000000284e+01,7.501999999999999780e+00
6.000999999999999801e+01,2.339999999999999858e+01,5.070000000000000284e+01,8.227999999999999758e+00
6.002300000000000324e+01,2.235000000000000142e+01,4.979999999999999716e+01,1.161599999999999966e+01
6.003900000000000148e+01,2.085000000000000142e+01,4.875000000000000000e+01,1.113199999999999967e+01
6.005100000000000193e+01,2.280000000000000071e+01,4.725000000000000000e+01,6.291999999999999815e+00
6.006199999999999761e+01,3.060000000000000142e+01,5.804999999999999716e+01,1.209999999999999964e+01
6.007399999999999807e+01,2.894999999999999929e+01,5.145000000000000284e+01,1.209999999999999964e+01
6.008299999999999841e+01,2.925000000000000000e+01,5.085000000000000142e+01,-4.839999999999999858e-01
6.009599999999999653e+01,2.564999999999999858e+01,5.429999999999999716e+01,6.291999999999999815e+00
6.011399999999999721e+01,2.639999999999999858e+01,5.070000000000000284e+01,1.161599999999999966e+01
6.012500000000000000e+01,2.489999999999999858e+01,4.800000000000000000e+01,4.355999999999999872e+00
6.013700000000000045e+01,2.789999999999999858e+01,4.829999999999999716e+01,3.629999999999999893e+00
6.014900000000000091e+01,2.639999999999999858e+01,5.189999999999999858e+01,1.451999999999999957e+00
6.016100000000000136e+01,2.805000000000000071e+01,5.039999999999999858e+01,6.775999999999999801e+00
6.017300000000000182e+01,2.069999999999999929e+01,5.204999999999999716e+01,9.438000000000000611e+00
6.018900000000000006e+01,2.325000000000000000e+01,5.745000000000000284e+01,1.234200000000000053e+01
6.020100000000000051e+01,3.000000000000000000e+01,4.589999999999999858e+01,9.922000000000000597e+00
6.021200000000000330e+01,2.625000000000000000e+01,5.460000000000000142e+01,1.209999999999999964e+00
6.022299999999999898e+01,2.489999999999999858e+01,4.889999999999999858e+01,-2.661999999999999922e+00
6.023499999999999943e+01,2.864999999999999858e+01,5.100000000000000000e+01,7.985999999999999766e+00
6.025000000000000000e+01,2.819999999999999929e+01,4.604999999999999716e+01,7.985999999999999766e+00
6.026299999999999812e+01,1.800000000000000000e+01,5.729999999999999716e+01,7.985999999999999766e+00
6.027499999999999858e+01,2.294999999999999929e+01,4.920000000000000284e+01,1.306799999999999962e+01
6.028699999999999903e+01,2.564999999999999858e+01,4.995000000000000284e+01,8.954000000000000625e+00
6.029899999999999949e+01,2.355000000000000071e+01,4.529999999999999716e+01,5.081999999999999851e+00
6.031099999999999994e+01,2.730000000000000071e+01,5.129999999999999716e+01,9.922000000000000597e+00
6.032699999999999818e+01,3.329999999999999716e+01,5.564999999999999858e+01,-2.661999999999999922e+00
6.033899999999999864e+01,2.760000000000000142e+01,5.564999999999999858e+01,1.137400000000000055e+01
6.035199999999999676e+01,2.460000000000000142e+01,4.904999999999999716e+01,7.501999999999999780e+00
6.036399999999999721e+01,2.594999999999999929e+01,4.695000000000000284e+01,8.954000000000000625e+00
6.037400000000000233e+01,3.180000000000000071e+01,5.039999999999999858e+01,2.903999999999999915e+00
6.038600000000000279e+01,2.819999999999999929e+01,5.175000000000000000e+01,7.501999999999999780e+00
6.040299999999999869e+01,2.475000000000000000e+01,5.114999999999999858e+01,7.501999999999999780e+00
6.041299999999999670e+01,2.564999999999999858e+01,4.889999999999999858e+01,7.501999999999999780e+00
6.042499999999999716e+01,3.239999999999999858e+01,4.935000000000000142e+01,1.016399999999999970e+01
6.043699999999999761e+01,2.955000000000000071e+01,4.710000000000000142e+01,4.355999999999999872e+00
6.044800000000000040e+01,2.505000000000000071e+01,4.829999999999999716e+01,6.533999999999999808e+00
6.045900000000000318e+01,2.369999999999999929e+01,5.129999999999999716e+01,2.419999999999999929e+00
6.047599999999999909e+01,2.550000000000000000e+01,4.454999999999999716e+01,7.259999999999999787e+00
6.048799999999999955e+01,2.550000000000000000e+01,5.579999999999999716e+01,1.064799999999999969e+01
6.049900000000000233e+01,2.594999999999999929e+01,5.520000000000000284e+01,6.533999999999999808e+00
6.051100000000000279e+01,2.894999999999999929e+01,5.204999999999999716e+01,0.000000000000000000e+00
6.052300000000000324e+01,2.235000000000000142e+01,4.920000000000000284e+01,5.081999999999999851e+00
6.053799999999999670e+01,2.130000000000000071e+01,5.129999999999999716e+01,9.438000000000000611e+00
6.055100000000000193e+01,2.175000000000000000e+01,4.950000000000000000e+01,4.597999999999999865e+00
6.056199999999999761e+01,3.314999999999999858e+01,4.979999999999999716e+01,7.985999999999999766e+00
6.057399999999999807e+01,2.160000000000000142e+01,5.550000000000000000e+01,8.470000000000000639e+00
6.058299999999999841e+01,2.505000000000000071e+01,4.964999999999999858e+01,9.438000000000000611e+00
