t_s,Bx_uT,By_uT,Bz_uT
4.655799999999999983e+01,2.989499999999999886e+02,1.500000000000000000e+00,4.929540000000000077e+02
4.656700000000000017e+01,3.098999999999999773e+02,1.500000000000000000e+00,4.944060000000000059e+02
4.657500000000000284e+01,3.021000000000000227e+02,-1.350000000000000089e+00,4.798860000000000241e+02
4.658899999999999864e+01,2.993999999999999773e+02,4.799999999999999822e+00,4.973100000000000023e+02
4.659700000000000131e+01,3.013500000000000227e+02,-5.099999999999999645e+00,4.830319999999999823e+02
4.660499999999999687e+01,3.083999999999999773e+02,9.148999999999999133e+00,4.796440000000000055e+02
4.661500000000000199e+01,3.026999999999999886e+02,3.299999999999999822e+00,4.830319999999999823e+02
4.662299999999999756e+01,2.917500000000000000e+02,1.184999999999999964e+01,4.922280000000000086e+02
4.663600000000000279e+01,3.011999999999999886e+02,7.198999999999999844e+00,4.852090000000000032e+02
4.664399999999999835e+01,2.976000000000000227e+02,-2.700000000000000178e+00,5.074739999999999895e+02
4.665200000000000102e+01,2.985000000000000000e+02,4.049999999999999822e+00,4.658500000000000227e+02
4.666100000000000136e+01,2.941499999999999773e+02,7.650000000000000355e+00,4.871460000000000150e+02
4.667499999999999716e+01,3.047989999999999782e+02,4.198999999999999844e+00,4.861779999999999973e+02
4.668299999999999983e+01,3.004499999999999886e+02,-1.350000000000000089e+00,4.777080000000000268e+02
4.669100000000000250e+01,2.974499999999999886e+02,-5.698999999999999844e+00,4.818220000000000027e+02
4.670000000000000284e+01,2.980489999999999782e+02,-1.949999999999999956e+00,4.823059999999999832e+02
4.670799999999999841e+01,2.931000000000000227e+02,8.990000000000000213e-01,4.985199999999999818e+02
4.672200000000000131e+01,2.948999999999999773e+02,-5.549999999999999822e+00,4.866619999999999777e+02
4.672999999999999687e+01,2.987989999999999782e+02,1.048999999999999932e+00,4.767400000000000091e+02
4.674000000000000199e+01,2.911499999999999773e+02,-3.899999999999999911e+00,5.048120000000000118e+02
4.674699999999999989e+01,3.007500000000000000e+02,5.849999999999999645e+00,4.697219999999999800e+02
4.675600000000000023e+01,2.991000000000000227e+02,3.750000000000000000e+00,4.895659999999999741e+02
4.676899999999999835e+01,2.971499999999999773e+02,-6.750000000000000000e+00,4.907760000000000105e+02
4.677700000000000102e+01,2.970000000000000000e+02,1.199999999999999956e+00,4.748039999999999736e+02
4.678600000000000136e+01,3.021000000000000227e+02,7.049999999999999822e+00,4.801270000000000095e+02
4.679399999999999693e+01,3.041999999999999886e+02,-8.250000000000000000e+00,5.004560000000000173e+02
4.680799999999999983e+01,2.974499999999999886e+02,-4.799999999999999822e+00,4.837570000000000050e+02
4.681600000000000250e+01,2.932500000000000000e+02,-1.199999999999999956e+00,5.011820000000000164e+02
4.682500000000000284e+01,2.991000000000000227e+02,-6.150000000000000355e+00,4.752880000000000109e+02
4.683299999999999841e+01,2.951999999999999886e+02,6.900000000000000355e+00,4.873879999999999768e+02
4.684199999999999875e+01,2.985000000000000000e+02,2.099000000000000199e+00,4.922280000000000086e+02
4.685499999999999687e+01,3.097500000000000000e+02,3.450000000000000178e+00,4.842420000000000186e+02
4.686399999999999721e+01,3.021000000000000227e+02,-8.250000000000000000e+00,4.883550000000000182e+02
4.687100000000000222e+01,2.966999999999999886e+02,-4.500000000000000000e+00,4.815799999999999841e+02
4.688000000000000256e+01,3.068999999999999773e+02,-5.250000000000000000e+00,4.682699999999999818e+02
4.688900000000000290e+01,3.049499999999999886e+02,4.650000000000000355e+00,4.852090000000000032e+02
4.690200000000000102e+01,2.978999999999999773e+02,8.990000000000000213e-01,4.798860000000000241e+02
4.690999999999999659e+01,2.972989999999999782e+02,2.099000000000000199e+00,4.789169999999999732e+02
4.691700000000000159e+01,3.055489999999999782e+02,-1.798999999999999932e+00,4.924700000000000273e+02
4.692699999999999960e+01,2.980489999999999782e+02,8.250000000000000000e+00,4.835160000000000196e+02
4.694100000000000250e+01,3.019499999999999886e+02,1.109999999999999964e+01,4.878720000000000141e+02
4.694899999999999807e+01,2.925000000000000000e+02,4.349999999999999645e+00,4.769809999999999945e+02
4.695700000000000074e+01,2.974499999999999886e+02,-1.350000000000000089e+00,4.939220000000000255e+02
4.696600000000000108e+01,3.094499999999999886e+02,-6.150000000000000355e+00,4.910179999999999723e+02
4.697299999999999898e+01,2.942989999999999782e+02,2.099000000000000199e+00,4.820629999999999882e+02
4.698799999999999955e+01,3.052500000000000000e+02,-2.250000000000000000e+00,4.968260000000000218e+02
4.699600000000000222e+01,3.038999999999999773e+02,5.698999999999999844e+00,4.825480000000000018e+02
4.700300000000000011e+01,2.978999999999999773e+02,2.849000000000000199e+00,4.866619999999999777e+02
4.701200000000000045e+01,2.980489999999999782e+02,1.048999999999999932e+00,4.915009999999999764e+02
4.702100000000000080e+01,3.070489999999999782e+02,-4.349999999999999645e+00,4.968260000000000218e+02
4.703399999999999892e+01,3.030000000000000000e+02,7.500000000000000000e-01,4.847259999999999991e+02
4.704200000000000159e+01,2.936999999999999886e+02,8.250000000000000000e+00,4.883550000000000182e+02
4.704999999999999716e+01,3.070489999999999782e+02,5.549999999999999822e+00,4.893240000000000123e+02
4.705899999999999750e+01,2.926499999999999773e+02,4.799999999999999822e+00,4.764979999999999905e+02
4.707399999999999807e+01,2.950489999999999782e+02,-1.500000000000000000e+00,4.735939999999999941e+02
4.708100000000000307e+01,2.980489999999999782e+02,-6.900000000000000355e+00,4.939220000000000255e+02
4.708899999999999864e+01,3.047989999999999782e+02,-1.649999999999999911e+00,4.873879999999999768e+02
4.709799999999999898e+01,3.043500000000000227e+02,1.199999999999999956e+00,4.939220000000000255e+02
4.710600000000000165e+01,2.972989999999999782e+02,-9.750000000000000000e+00,4.980360000000000014e+02
4.711999999999999744e+01,3.040489999999999782e+02,2.549999999999999822e+00,4.881139999999999759e+02
4.712800000000000011e+01,3.034499999999999886e+02,-1.499999999999999944e-01,4.963419999999999845e+02
4.713600000000000279e+01,2.991000000000000227e+02,-7.500000000000000000e-01,4.847259999999999991e+02
4.714500000000000313e+01,3.021000000000000227e+02,-1.200000000000000000e+01,4.871460000000000150e+02
4.715599999999999881e+01,2.980489999999999782e+02,-4.490000000000000102e-01,4.818220000000000027e+02
4.716700000000000159e+01,2.940000000000000000e+02,-9.300000000000000711e+00,4.912599999999999909e+02
4.717499999999999716e+01,2.956499999999999773e+02,-4.500000000000000000e+00,4.917440000000000282e+02
4.718299999999999983e+01,2.977500000000000000e+02,0.000000000000000000e+00,4.777080000000000268e+02
4.719200000000000017e+01,3.040489999999999782e+02,-2.250000000000000000e+00,4.944060000000000059e+02
4.720499999999999829e+01,2.991000000000000227e+02,-6.900000000000000355e+00,4.927119999999999891e+02
4.721399999999999864e+01,2.944499999999999886e+02,2.099000000000000199e+00,4.806109999999999900e+02
4.722200000000000131e+01,2.914499999999999886e+02,9.000000000000000000e+00,4.842420000000000186e+02
4.723100000000000165e+01,3.019499999999999886e+02,-5.549999999999999822e+00,4.716580000000000155e+02
4.724000000000000199e+01,2.886000000000000227e+02,-1.048999999999999932e+00,4.915009999999999764e+02
4.725300000000000011e+01,2.926499999999999773e+02,3.299999999999999822e+00,4.915009999999999764e+02
4.726100000000000279e+01,3.006000000000000227e+02,8.398999999999999133e+00,4.827900000000000205e+02
4.726899999999999835e+01,2.901000000000000227e+02,1.350000000000000089e+00,4.815799999999999841e+02
4.727900000000000347e+01,3.086999999999999886e+02,5.698999999999999844e+00,5.006979999999999791e+02
4.728699999999999903e+01,3.013500000000000227e+02,1.500000000000000000e+00,4.714159999999999968e+02
4.729999999999999716e+01,3.002989999999999782e+02,4.948999999999999844e+00,4.881139999999999759e+02
4.730799999999999983e+01,3.022500000000000000e+02,9.750000000000000000e+00,4.915009999999999764e+02
4.731600000000000250e+01,3.028500000000000227e+02,-5.698999999999999844e+00,4.852090000000000032e+02
4.732500000000000284e+01,2.972989999999999782e+02,1.109999999999999964e+01,4.961000000000000227e+02
4.733800000000000097e+01,2.959499999999999886e+02,-7.198999999999999844e+00,4.801270000000000095e+02
4.734700000000000131e+01,2.931000000000000227e+02,-2.999999999999999889e-01,4.757710000000000150e+02
4.735499999999999687e+01,3.008999999999999773e+02,5.250000000000000000e+00,4.871460000000000150e+02
4.736500000000000199e+01,2.961000000000000227e+02,7.650000000000000355e+00,4.888399999999999750e+02
4.737199999999999989e+01,3.094499999999999886e+02,-1.350000000000000089e+00,4.810960000000000036e+02
4.738600000000000279e+01,2.936999999999999886e+02,-3.299999999999999822e+00,4.849680000000000177e+02
4.739399999999999835e+01,3.028500000000000227e+02,-3.149999999999999911e+00,4.878720000000000141e+02
4.740200000000000102e+01,3.013500000000000227e+02,4.500000000000000000e+00,4.866619999999999777e+02
4.741100000000000136e+01,2.923500000000000227e+02,1.125000000000000000e+01,4.665760000000000218e+02
4.742000000000000171e+01,3.006000000000000227e+02,-4.349999999999999645e+00,4.789169999999999732e+02
4.743299999999999983e+01,2.903999999999999773e+02,3.599000000000000199e+00,4.706890000000000214e+02
4.744100000000000250e+01,3.032989999999999782e+02,8.990000000000000213e-01,4.876299999999999955e+02
4.745000000000000284e+01,3.038999999999999773e+02,1.199999999999999956e+00,4.774649999999999750e+02
4.745799999999999841e+01,3.053999999999999773e+02,2.099000000000000199e+00,4.883550000000000182e+02
4.747099999999999653e+01,3.079499999999999886e+02,9.000000000000000000e+00,4.885980000000000132e+02
4.747999999999999687e+01,2.976000000000000227e+02,1.200000000000000000e+01,4.832730000000000246e+02
4.748899999999999721e+01,2.981999999999999886e+02,1.350000000000000089e+00,4.927119999999999891e+02
4.749699999999999989e+01,3.068999999999999773e+02,-5.698999999999999844e+00,4.827900000000000205e+02
4.750500000000000256e+01,2.987989999999999782e+02,2.700000000000000178e+00,4.798860000000000241e+02
4.751899999999999835e+01,2.992500000000000000e+02,2.999999999999999889e-01,4.902919999999999732e+02
4.752700000000000102e+01,3.010489999999999782e+02,2.399999999999999911e+00,4.852090000000000032e+02
4.753499999999999659e+01,2.933999999999999773e+02,2.999999999999999889e-01,4.905339999999999918e+02
4.754399999999999693e+01,3.066000000000000227e+02,-4.198999999999999844e+00,4.927119999999999891e+02
4.755199999999999960e+01,2.995489999999999782e+02,5.698999999999999844e+00,4.873879999999999768e+02
4.756600000000000250e+01,3.043500000000000227e+02,1.350000000000000089e+00,4.680280000000000200e+02
4.757399999999999807e+01,2.951999999999999886e+02,2.999999999999999889e-01,4.912599999999999909e+02
4.758200000000000074e+01,3.025489999999999782e+02,-4.650000000000000355e+00,4.922280000000000086e+02
4.759100000000000108e+01,2.951999999999999886e+02,1.500000000000000000e+00,4.958580000000000041e+02
4.760399999999999920e+01,2.923500000000000227e+02,7.349999999999999645e+00,4.721419999999999959e+02
4.761299999999999955e+01,3.030000000000000000e+02,4.650000000000000355e+00,4.973100000000000023e+02
4.762100000000000222e+01,2.983500000000000227e+02,-1.350000000000000089e+00,4.941639999999999873e+02
4.762800000000000011e+01,3.025489999999999782e+02,-7.500000000000000000e-01,4.905339999999999918e+02
4.763700000000000045e+01,2.966999999999999886e+02,-7.500000000000000000e-01,4.915009999999999764e+02
4.764999999999999858e+01,3.031499999999999773e+02,4.490000000000000102e-01,4.813380000000000223e+02
4.765899999999999892e+01,2.995489999999999782e+02,-1.199999999999999956e+00,4.711730000000000018e+02
4.766700000000000159e+01,2.955000000000000000e+02,9.898999999999999133e+00,4.965840000000000032e+02
4.767699999999999960e+01,3.004499999999999886e+02,-5.698999999999999844e+00,4.791600000000000250e+02
4.768399999999999750e+01,3.091499999999999773e+02,1.034999999999999964e+01,4.905339999999999918e+02
4.769899999999999807e+01,3.015000000000000000e+02,6.750000000000000000e+00,4.898079999999999927e+02
4.770600000000000307e+01,3.052500000000000000e+02,2.700000000000000178e+00,4.832730000000000246e+02
4.771399999999999864e+01,2.981999999999999886e+02,-1.289899999999999913e+01,4.830319999999999823e+02
4.772299999999999898e+01,2.901000000000000227e+02,-2.399999999999999911e+00,4.876299999999999955e+02
4.773799999999999955e+01,3.002989999999999782e+02,-2.849000000000000199e+00,4.735939999999999941e+02
4.774499999999999744e+01,2.918999999999999773e+02,4.948999999999999844e+00,4.902919999999999732e+02
4.775300000000000011e+01,3.022500000000000000e+02,4.650000000000000355e+00,4.931949999999999932e+02
4.776200000000000045e+01,2.971499999999999773e+02,6.599999999999999645e+00,4.854519999999999982e+02
4.777000000000000313e+01,2.923500000000000227e+02,2.549999999999999822e+00,4.832730000000000246e+02
4.778399999999999892e+01,3.032989999999999782e+02,-7.198999999999999844e+00,4.864189999999999827e+02
4.779200000000000159e+01,3.028500000000000227e+02,5.400000000000000355e+00,4.849680000000000177e+02
