t_s,Bx_uT,By_uT,Bz_uT
1.203000000000000069e+00,3.135000000000000142e+01,4.845000000000000284e+01,-9.679999999999999716e-01
1.219000000000000083e+00,2.685000000000000142e+01,5.279999999999999716e+01,1.137400000000000055e+01
1.231999999999999984e+00,2.505000000000000071e+01,5.160000000000000142e+01,5.323999999999999844e+00
1.243999999999999995e+00,2.760000000000000142e+01,4.950000000000000000e+01,1.064799999999999969e+01
1.254999999999999893e+00,3.404999999999999716e+01,4.814999999999999858e+01,1.016399999999999970e+01
1.266000000000000014e+00,3.210000000000000142e+01,4.995000000000000284e+01,8.227999999999999758e+00
1.278999999999999915e+00,2.850000000000000000e+01,5.054999999999999716e+01,4.597999999999999865e+00
1.294000000000000039e+00,2.564999999999999858e+01,4.979999999999999716e+01,7.743999999999999773e+00
1.306000000000000050e+00,2.414999999999999858e+01,5.189999999999999858e+01,7.017999999999999794e+00
1.318000000000000060e+00,2.835000000000000142e+01,4.800000000000000000e+01,9.438000000000000611e+00
1.330000000000000071e+00,2.760000000000000142e+01,4.604999999999999716e+01,-1.451999999999999957e+00
1.340999999999999970e+00,2.519999999999999929e+01,5.354999999999999716e+01,8.711999999999999744e+00
1.354000000000000092e+00,2.789999999999999858e+01,5.310000000000000142e+01,8.711999999999999744e+00
1.370000000000000107e+00,2.880000000000000071e+01,5.114999999999999858e+01,4.113999999999999879e+00
1.381999999999999895e+00,2.505000000000000071e+01,4.679999999999999716e+01,1.234200000000000053e+01
1.393999999999999906e+00,3.270000000000000284e+01,5.114999999999999858e+01,1.403599999999999959e+01
1.405999999999999917e+00,2.460000000000000142e+01,5.204999999999999716e+01,4.355999999999999872e+00
1.417000000000000037e+00,2.235000000000000142e+01,5.354999999999999716e+01,4.113999999999999879e+00
1.433999999999999941e+00,2.400000000000000000e+01,5.235000000000000142e+01,1.935999999999999943e+00
1.445000000000000062e+00,2.700000000000000000e+01,5.310000000000000142e+01,8.711999999999999744e+00
1.457999999999999963e+00,2.055000000000000071e+01,5.039999999999999858e+01,1.209999999999999964e+01
1.467999999999999972e+00,2.444999999999999929e+01,5.175000000000000000e+01,4.113999999999999879e+00
1.479999999999999982e+00,2.969999999999999929e+01,5.520000000000000284e+01,8.227999999999999758e+00
1.491999999999999993e+00,2.910000000000000142e+01,5.445000000000000284e+01,3.871999999999999886e+00
1.506999999999999895e+00,2.114999999999999858e+01,4.889999999999999858e+01,9.438000000000000611e+00
1.518000000000000016e+00,2.819999999999999929e+01,5.564999999999999858e+01,1.161599999999999966e+01
1.530999999999999917e+00,2.489999999999999858e+01,4.635000000000000142e+01,9.438000000000000611e+00
1.542000000000000037e+00,2.685000000000000142e+01,4.710000000000000142e+01,1.693999999999999950e+00
1.552999999999999936e+00,3.000000000000000000e+01,5.025000000000000000e+01,3.629999999999999893e+00
1.564999999999999947e+00,2.475000000000000000e+01,5.520000000000000284e+01,6.775999999999999801e+00
1.580999999999999961e+00,2.700000000000000000e+01,4.935000000000000142e+01,4.839999999999999858e-01
1.590999999999999970e+00,2.310000000000000142e+01,5.039999999999999858e+01,9.679999999999999716e+00
1.604000000000000092e+00,2.489999999999999858e+01,5.339999999999999858e+01,8.711999999999999744e+00
1.614999999999999991e+00,2.580000000000000071e+01,5.310000000000000142e+01,-2.903999999999999915e+00
1.625999999999999890e+00,2.685000000000000142e+01,5.025000000000000000e+01,5.807999999999999829e+00
1.637999999999999901e+00,2.880000000000000071e+01,5.400000000000000000e+01,3.871999999999999886e+00
1.653999999999999915e+00,3.060000000000000142e+01,4.920000000000000284e+01,9.438000000000000611e+00
1.667000000000000037e+00,2.310000000000000142e+01,4.800000000000000000e+01,5.807999999999999829e+00
1.677000000000000046e+00,3.270000000000000284e+01,5.160000000000000142e+01,-3.387999999999999901e+00
1.689000000000000057e+00,2.580000000000000071e+01,5.475000000000000000e+01,1.185800000000000054e+01
1.701000000000000068e+00,2.564999999999999858e+01,5.520000000000000284e+01,7.259999999999999787e-01
1.715999999999999970e+00,2.310000000000000142e+01,5.235000000000000142e+01,-2.419999999999999929e+00
1.729000000000000092e+00,2.519999999999999929e+01,4.845000000000000284e+01,4.113999999999999879e+00
1.739999999999999991e+00,1.830000000000000071e+01,5.100000000000000000e+01,9.195999999999999730e+00
1.750999999999999890e+00,2.714999999999999858e+01,4.845000000000000284e+01,8.711999999999999744e+00
1.762999999999999901e+00,2.955000000000000071e+01,5.760000000000000142e+01,5.565999999999999837e+00
1.774999999999999911e+00,2.414999999999999858e+01,5.039999999999999858e+01,3.871999999999999886e+00
1.792000000000000037e+00,2.894999999999999929e+01,4.650000000000000000e+01,7.743999999999999773e+00
1.802000000000000046e+00,2.505000000000000071e+01,4.514999999999999858e+01,4.597999999999999865e+00
1.814000000000000057e+00,2.819999999999999929e+01,5.475000000000000000e+01,5.565999999999999837e+00
1.826000000000000068e+00,2.880000000000000071e+01,4.995000000000000284e+01,5.807999999999999829e+00
1.836999999999999966e+00,2.805000000000000071e+01,5.414999999999999858e+01,1.379400000000000048e+01
1.848000000000000087e+00,2.505000000000000071e+01,4.904999999999999716e+01,4.355999999999999872e+00
1.864999999999999991e+00,2.339999999999999858e+01,4.950000000000000000e+01,6.291999999999999815e+00
1.875999999999999890e+00,2.655000000000000071e+01,5.100000000000000000e+01,1.016399999999999970e+01
1.887000000000000011e+00,2.819999999999999929e+01,5.145000000000000284e+01,9.195999999999999730e+00
1.899999999999999911e+00,2.475000000000000000e+01,5.054999999999999716e+01,3.387999999999999901e+00
1.911000000000000032e+00,2.235000000000000142e+01,4.950000000000000000e+01,2.419999999999999929e+00
1.921000000000000041e+00,3.119999999999999929e+01,4.964999999999999858e+01,1.935999999999999943e+00
1.937999999999999945e+00,2.069999999999999929e+01,5.160000000000000142e+01,5.081999999999999851e+00
1.949000000000000066e+00,2.325000000000000000e+01,5.039999999999999858e+01,1.040600000000000058e+01
1.959999999999999964e+00,2.475000000000000000e+01,4.860000000000000142e+01,3.629999999999999893e+00
1.971000000000000085e+00,2.835000000000000142e+01,4.679999999999999716e+01,7.259999999999999787e+00
1.983000000000000096e+00,2.475000000000000000e+01,5.100000000000000000e+01,9.679999999999999716e+00
1.997999999999999998e+00,2.444999999999999929e+01,4.770000000000000284e+01,1.137400000000000055e+01
2.009999999999999787e+00,2.925000000000000000e+01,5.370000000000000284e+01,9.679999999999999716e-01
2.021999999999999797e+00,2.835000000000000142e+01,5.220000000000000284e+01,3.387999999999999901e+00
2.032999999999999918e+00,2.685000000000000142e+01,5.310000000000000142e+01,7.259999999999999787e-01
2.044000000000000039e+00,2.610000000000000142e+01,4.995000000000000284e+01,9.195999999999999730e+00
2.055000000000000160e+00,2.835000000000000142e+01,4.889999999999999858e+01,7.743999999999999773e+00
2.072000000000000064e+00,2.894999999999999929e+01,5.220000000000000284e+01,1.209999999999999964e+01
2.083000000000000185e+00,2.385000000000000142e+01,4.739999999999999858e+01,8.954000000000000625e+00
2.093999999999999861e+00,2.444999999999999929e+01,4.739999999999999858e+01,1.645599999999999952e+01
2.107000000000000206e+00,2.714999999999999858e+01,4.754999999999999716e+01,1.548799999999999955e+01
2.119000000000000217e+00,2.594999999999999929e+01,4.829999999999999716e+01,-2.903999999999999915e+00
2.129999999999999893e+00,2.475000000000000000e+01,4.679999999999999716e+01,8.470000000000000639e+00
2.148000000000000131e+00,3.105000000000000071e+01,5.129999999999999716e+01,1.040600000000000058e+01
2.160000000000000142e+00,2.430000000000000071e+01,4.754999999999999716e+01,3.145999999999999908e+00
2.170999999999999819e+00,2.505000000000000071e+01,4.845000000000000284e+01,2.419999999999999929e+00
2.181000000000000050e+00,2.535000000000000142e+01,5.385000000000000142e+01,9.438000000000000611e+00
2.193000000000000060e+00,3.495000000000000284e+01,5.220000000000000284e+01,7.985999999999999766e+00
2.204000000000000181e+00,3.075000000000000000e+01,5.235000000000000142e+01,4.355999999999999872e+00
2.220000000000000195e+00,2.685000000000000142e+01,4.995000000000000284e+01,8.470000000000000639e+00
2.232000000000000206e+00,2.550000000000000000e+01,4.889999999999999858e+01,6.775999999999999801e+00
2.244000000000000217e+00,2.250000000000000000e+01,5.039999999999999858e+01,4.113999999999999879e+00
2.254999999999999893e+00,2.535000000000000142e+01,5.039999999999999858e+01,4.355999999999999872e+00
2.265000000000000124e+00,2.700000000000000000e+01,5.054999999999999716e+01,1.137400000000000055e+01
2.282999999999999918e+00,2.685000000000000142e+01,5.085000000000000142e+01,2.661999999999999922e+00
2.294000000000000039e+00,2.310000000000000142e+01,4.754999999999999716e+01,3.145999999999999908e+00
2.306000000000000050e+00,2.550000000000000000e+01,5.025000000000000000e+01,1.016399999999999970e+01
2.318000000000000060e+00,2.789999999999999858e+01,4.904999999999999716e+01,1.258399999999999963e+01
2.330000000000000071e+00,2.610000000000000142e+01,5.114999999999999858e+01,-7.259999999999999787e-01
2.341000000000000192e+00,2.430000000000000071e+01,4.920000000000000284e+01,5.323999999999999844e+00
2.358000000000000096e+00,2.850000000000000000e+01,5.010000000000000142e+01,6.049999999999999822e+00
2.369000000000000217e+00,2.835000000000000142e+01,4.529999999999999716e+01,9.438000000000000611e+00
2.379999999999999893e+00,2.760000000000000142e+01,5.235000000000000142e+01,3.387999999999999901e+00
2.391000000000000014e+00,3.135000000000000142e+01,5.685000000000000142e+01,2.661999999999999922e+00
2.403999999999999915e+00,2.789999999999999858e+01,4.604999999999999716e+01,7.259999999999999787e+00
2.415000000000000036e+00,2.489999999999999858e+01,5.114999999999999858e+01,9.195999999999999730e+00
2.431000000000000050e+00,3.060000000000000142e+01,5.235000000000000142e+01,4.355999999999999872e+00
2.443000000000000060e+00,3.030000000000000071e+01,5.085000000000000142e+01,-1.693999999999999950e+00
2.454000000000000181e+00,3.030000000000000071e+01,5.354999999999999716e+01,4.355999999999999872e+00
2.466000000000000192e+00,2.355000000000000071e+01,5.145000000000000284e+01,9.922000000000000597e+00
2.476999999999999869e+00,2.685000000000000142e+01,5.039999999999999858e+01,6.533999999999999808e+00
2.490000000000000213e+00,2.835000000000000142e+01,5.400000000000000000e+01,6.533999999999999808e+00
2.504999999999999893e+00,2.669999999999999929e+01,4.575000000000000000e+01,9.679999999999999716e+00
2.516000000000000014e+00,2.939999999999999858e+01,5.264999999999999858e+01,1.040600000000000058e+01
2.528999999999999915e+00,2.325000000000000000e+01,5.310000000000000142e+01,7.259999999999999787e+00
2.540000000000000036e+00,2.864999999999999858e+01,4.679999999999999716e+01,1.113199999999999967e+01
2.552000000000000046e+00,2.264999999999999858e+01,5.129999999999999716e+01,1.161599999999999966e+01
2.569999999999999840e+00,2.775000000000000000e+01,5.220000000000000284e+01,6.775999999999999801e+00
2.580999999999999961e+00,2.880000000000000071e+01,4.920000000000000284e+01,9.438000000000000611e+00
2.591000000000000192e+00,2.250000000000000000e+01,5.460000000000000142e+01,-3.629999999999999893e+00
2.604000000000000092e+00,2.385000000000000142e+01,4.904999999999999716e+01,5.081999999999999851e+00
2.615000000000000213e+00,2.235000000000000142e+01,4.920000000000000284e+01,7.743999999999999773e+00
2.625999999999999890e+00,2.714999999999999858e+01,5.085000000000000142e+01,1.282600000000000051e+01
2.641999999999999904e+00,2.505000000000000071e+01,5.250000000000000000e+01,1.161599999999999966e+01
2.653999999999999915e+00,2.730000000000000071e+01,4.739999999999999858e+01,7.743999999999999773e+00
2.666999999999999815e+00,2.819999999999999929e+01,5.189999999999999858e+01,2.903999999999999915e+00
2.677000000000000046e+00,2.955000000000000071e+01,5.070000000000000284e+01,5.081999999999999851e+00
2.689999999999999947e+00,2.730000000000000071e+01,4.350000000000000000e+01,2.903999999999999915e+00
2.701000000000000068e+00,2.805000000000000071e+01,5.010000000000000142e+01,-1.451999999999999957e+00
2.717999999999999972e+00,3.030000000000000071e+01,4.875000000000000000e+01,5.323999999999999844e+00
2.729000000000000092e+00,2.055000000000000071e+01,4.950000000000000000e+01,3.387999999999999901e+00
2.740000000000000213e+00,2.264999999999999858e+01,4.845000000000000284e+01,6.775999999999999801e+00
2.750999999999999890e+00,3.089999999999999858e+01,5.339999999999999858e+01,1.016399999999999970e+01
2.762999999999999901e+00,2.685000000000000142e+01,4.620000000000000284e+01,1.693999999999999950e+00
2.775999999999999801e+00,2.489999999999999858e+01,4.845000000000000284e+01,9.195999999999999730e+00
2.791999999999999815e+00,2.835000000000000142e+01,5.039999999999999858e+01,2.903999999999999915e+00
2.802999999999999936e+00,2.414999999999999858e+01,4.964999999999999858e+01,4.355999999999999872e+00
2.815999999999999837e+00,2.205000000000000071e+01,5.129999999999999716e+01,7.259999999999999787e+00
2.826000000000000068e+00,2.519999999999999929e+01,5.550000000000000000e+01,5.081999999999999851e+00
2.837000000000000188e+00,2.325000000000000000e+01,5.535000000000000142e+01,4.597999999999999865e+00
2.854999999999999982e+00,2.175000000000000000e+01,4.829999999999999716e+01,8.711999999999999744e+00
2.866999999999999993e+00,2.325000000000000000e+01,5.129999999999999716e+01,5.807999999999999829e+00
2.878000000000000114e+00,3.180000000000000071e+01,5.310000000000000142e+01,3.387999999999999901e+00
2.888999999999999790e+00,2.550000000000000000e+01,5.325000000000000000e+01,2.903999999999999915e+00
2.902000000000000135e+00,2.400000000000000000e+01,5.310000000000000142e+01,2.419999999999999929e-01
2.911999999999999922e+00,2.505000000000000071e+01,4.454999999999999716e+01,8.711999999999999744e+00
2.927999999999999936e+00,2.985000000000000142e+01,5.595000000000000284e+01,7.259999999999999787e+00
2.940999999999999837e+00,2.280000000000000071e+01,4.304999999999999716e+01,4.839999999999999858e+00
2.951000000000000068e+00,2.714999999999999858e+01,4.875000000000000000e+01,8.711999999999999744e+00
2.963999999999999968e+00,2.819999999999999929e+01,4.739999999999999858e+01,3.387999999999999901e+00
2.974000000000000199e+00,3.135000000000000142e+01,4.485000000000000142e+01,3.629999999999999893e+00
2.986000000000000210e+00,2.714999999999999858e+01,5.339999999999999858e+01,1.451999999999999957e+00
3.003000000000000114e+00,2.625000000000000000e+01,4.725000000000000000e+01,1.451999999999999957e+00
3.013999999999999790e+00,2.580000000000000071e+01,4.589999999999999858e+01,3.629999999999999893e+00
3.025999999999999801e+00,2.655000000000000071e+01,5.189999999999999858e+01,5.081999999999999851e+00
3.036000000000000032e+00,1.844999999999999929e+01,4.439999999999999858e+01,8.954000000000000625e+00
3.048000000000000043e+00,2.850000000000000000e+01,5.250000000000000000e+01,4.113999999999999879e+00
3.059000000000000163e+00,2.355000000000000071e+01,4.964999999999999858e+01,1.234200000000000053e+01
3.076000000000000068e+00,2.385000000000000142e+01,4.664999999999999858e+01,9.679999999999999716e-01
3.087000000000000188e+00,2.519999999999999929e+01,4.470000000000000284e+01,7.017999999999999794e+00
3.097999999999999865e+00,2.519999999999999929e+01,5.189999999999999858e+01,7.259999999999999787e+00
3.108999999999999986e+00,2.850000000000000000e+01,4.950000000000000000e+01,3.629999999999999893e+00
3.120000000000000107e+00,3.270000000000000284e+01,5.114999999999999858e+01,7.743999999999999773e+00
3.136000000000000121e+00,2.535000000000000142e+01,5.310000000000000142e+01,4.839999999999999858e+00
3.148000000000000131e+00,2.655000000000000071e+01,5.100000000000000000e+01,1.089000000000000057e+01
3.157999999999999918e+00,2.294999999999999929e+01,5.070000000000000284e+01,1.693999999999999950e+00
3.169000000000000039e+00,2.294999999999999929e+01,5.250000000000000000e+01,2.661999999999999922e+00
3.180000000000000160e+00,2.505000000000000071e+01,5.535000000000000142e+01,8.954000000000000625e+00
3.193000000000000060e+00,2.385000000000000142e+01,5.354999999999999716e+01,4.597999999999999865e+00
3.209999999999999964e+00,2.369999999999999929e+01,4.770000000000000284e+01,4.355999999999999872e+00
3.218999999999999861e+00,2.535000000000000142e+01,4.770000000000000284e+01,6.049999999999999822e+00
3.232000000000000206e+00,2.985000000000000142e+01,5.235000000000000142e+01,6.533999999999999808e+00
3.244000000000000217e+00,2.460000000000000142e+01,5.264999999999999858e+01,8.470000000000000639e+00
3.253000000000000114e+00,2.760000000000000142e+01,5.114999999999999858e+01,1.451999999999999957e+00
3.265000000000000124e+00,2.130000000000000071e+01,5.939999999999999858e+01,-1.693999999999999950e+00
3.281000000000000139e+00,2.819999999999999929e+01,4.875000000000000000e+01,8.711999999999999744e+00
3.291999999999999815e+00,2.430000000000000071e+01,5.054999999999999716e+01,2.903999999999999915e+00
3.305000000000000160e+00,2.400000000000000000e+01,5.085000000000000142e+01,5.323999999999999844e+00
3.317000000000000171e+00,2.939999999999999858e+01,5.085000000000000142e+01,9.679999999999999716e+00
3.327999999999999847e+00,2.730000000000000071e+01,4.514999999999999858e+01,4.597999999999999865e+00
3.338999999999999968e+00,2.714999999999999858e+01,4.695000000000000284e+01,5.081999999999999851e+00
3.355999999999999872e+00,2.250000000000000000e+01,5.160000000000000142e+01,4.839999999999999858e+00
3.366999999999999993e+00,2.475000000000000000e+01,4.695000000000000284e+01,1.500399999999999956e+01
3.378000000000000114e+00,2.894999999999999929e+01,5.010000000000000142e+01,1.137400000000000055e+01
3.388999999999999790e+00,2.880000000000000071e+01,4.935000000000000142e+01,9.922000000000000597e+00
3.402000000000000135e+00,2.400000000000000000e+01,5.235000000000000142e+01,2.177999999999999936e+00
3.416999999999999815e+00,2.189999999999999858e+01,5.295000000000000284e+01,7.985999999999999766e+00
3.428999999999999826e+00,2.789999999999999858e+01,5.264999999999999858e+01,5.565999999999999837e+00
3.442000000000000171e+00,2.219999999999999929e+01,5.070000000000000284e+01,3.387999999999999901e+00
3.452999999999999847e+00,2.639999999999999858e+01,5.054999999999999716e+01,7.985999999999999766e+00
3.463999999999999968e+00,2.564999999999999858e+01,4.725000000000000000e+01,1.137400000000000055e+01
3.476999999999999869e+00,2.325000000000000000e+01,5.039999999999999858e+01,-1.693999999999999950e+00
3.494000000000000217e+00,2.250000000000000000e+01,5.010000000000000142e+01,1.863400000000000034e+01
3.504999999999999893e+00,2.835000000000000142e+01,4.920000000000000284e+01,6.291999999999999815e+00
3.516000000000000014e+00,2.444999999999999929e+01,4.695000000000000284e+01,1.427800000000000047e+01
3.527000000000000135e+00,2.414999999999999858e+01,5.279999999999999716e+01,2.419999999999999929e-01
3.540000000000000036e+00,2.430000000000000071e+01,5.175000000000000000e+01,1.137400000000000055e+01
3.552000000000000046e+00,2.805000000000000071e+01,4.800000000000000000e+01,7.259999999999999787e+00
3.568000000000000060e+00,2.519999999999999929e+01,5.354999999999999716e+01,4.113999999999999879e+00
3.579000000000000181e+00,2.625000000000000000e+01,4.920000000000000284e+01,1.548799999999999955e+01
3.591000000000000192e+00,2.594999999999999929e+01,5.129999999999999716e+01,1.476200000000000045e+01
3.604000000000000092e+00,2.594999999999999929e+01,4.904999999999999716e+01,1.403599999999999959e+01
3.615000000000000213e+00,2.535000000000000142e+01,5.370000000000000284e+01,7.743999999999999773e+00
3.625999999999999890e+00,2.400000000000000000e+01,4.770000000000000284e+01,4.839999999999999858e+00
3.641000000000000014e+00,2.894999999999999929e+01,5.235000000000000142e+01,4.839999999999999858e+00
3.652000000000000135e+00,2.669999999999999929e+01,5.129999999999999716e+01,1.089000000000000057e+01
3.664000000000000146e+00,2.625000000000000000e+01,5.114999999999999858e+01,-2.661999999999999922e+00
3.674999999999999822e+00,2.235000000000000142e+01,5.939999999999999858e+01,4.113999999999999879e+00
3.688000000000000167e+00,2.655000000000000071e+01,5.625000000000000000e+01,7.017999999999999794e+00
3.702999999999999847e+00,2.669999999999999929e+01,4.860000000000000142e+01,1.306799999999999962e+01
3.716000000000000192e+00,2.055000000000000071e+01,4.695000000000000284e+01,7.259999999999999787e+00
3.725999999999999979e+00,2.460000000000000142e+01,5.250000000000000000e+01,8.470000000000000639e+00
3.737999999999999989e+00,2.264999999999999858e+01,5.070000000000000284e+01,1.935999999999999943e+00
3.750000000000000000e+00,2.939999999999999858e+01,5.054999999999999716e+01,7.017999999999999794e+00
3.761000000000000121e+00,2.744999999999999929e+01,5.145000000000000284e+01,1.113199999999999967e+01
3.777000000000000135e+00,2.819999999999999929e+01,5.489999999999999858e+01,2.419999999999999929e+00
3.787999999999999812e+00,2.144999999999999929e+01,4.920000000000000284e+01,6.291999999999999815e+00
3.799999999999999822e+00,2.580000000000000071e+01,5.460000000000000142e+01,5.807999999999999829e+00
3.811999999999999833e+00,2.955000000000000071e+01,4.950000000000000000e+01,3.387999999999999901e+00
3.823999999999999844e+00,2.294999999999999929e+01,5.189999999999999858e+01,7.017999999999999794e+00
3.834999999999999964e+00,2.369999999999999929e+01,4.845000000000000284e+01,2.419999999999999929e+00
3.849000000000000199e+00,2.835000000000000142e+01,5.264999999999999858e+01,2.419999999999999929e+00
3.861000000000000210e+00,2.925000000000000000e+01,5.070000000000000284e+01,9.195999999999999730e+00
3.871999999999999886e+00,2.594999999999999929e+01,5.535000000000000142e+01,7.259999999999999787e+00
3.882000000000000117e+00,3.210000000000000142e+01,4.754999999999999716e+01,9.922000000000000597e+00
3.895999999999999908e+00,2.564999999999999858e+01,5.954999999999999716e+01,7.501999999999999780e+00
3.907999999999999918e+00,2.505000000000000071e+01,5.400000000000000000e+01,6.049999999999999822e+00
3.923000000000000043e+00,3.254999999999999716e+01,4.875000000000000000e+01,4.355999999999999872e+00
3.934000000000000163e+00,2.444999999999999929e+01,5.189999999999999858e+01,1.693999999999999950e+00
3.947000000000000064e+00,2.744999999999999929e+01,4.920000000000000284e+01,1.451999999999999957e+00
3.958000000000000185e+00,2.205000000000000071e+01,5.025000000000000000e+01,-1.209999999999999964e+00
3.967999999999999972e+00,2.055000000000000071e+01,5.100000000000000000e+01,9.195999999999999730e+00
3.986000000000000210e+00,2.519999999999999929e+01,4.845000000000000284e+01,9.679999999999999716e-01
3.996999999999999886e+00,2.730000000000000071e+01,4.904999999999999716e+01,1.573000000000000043e+01
4.006999999999999673e+00,2.655000000000000071e+01,4.829999999999999716e+01,7.985999999999999766e+00
4.020999999999999908e+00,2.669999999999999929e+01,5.204999999999999716e+01,2.419999999999999929e+00
4.030999999999999694e+00,2.430000000000000071e+01,5.325000000000000000e+01,6.291999999999999815e+00
4.041999999999999815e+00,2.325000000000000000e+01,5.010000000000000142e+01,1.209999999999999964e+00
