t_s,Bx_uT,By_uT,Bz_uT
4.400000000000000022e-01,3.070500000000000114e+02,3.600000000000000089e+00,5.084420000000000073e+02
4.500000000000000111e-01,3.121499999999999773e+02,5.849999999999999645e+00,4.907760000000000105e+02
4.620000000000000218e-01,3.016499999999999773e+02,7.500000000000000000e-01,4.934379999999999882e+02
4.749999999999999778e-01,3.133500000000000227e+02,-1.949999999999999956e+00,4.844839999999999804e+02
4.859999999999999876e-01,3.088500000000000227e+02,1.949999999999999956e+00,4.922280000000000086e+02
4.979999999999999982e-01,3.046499999999999773e+02,1.050000000000000044e+00,4.849680000000000177e+02
5.140000000000000124e-01,3.096000000000000227e+02,7.650000000000000355e+00,4.910179999999999723e+02
5.260000000000000231e-01,3.078000000000000114e+02,-3.000000000000000000e+00,4.936800000000000068e+02
5.350000000000000311e-01,2.935500000000000114e+02,-1.500000000000000000e+00,4.873879999999999768e+02
5.480000000000000426e-01,3.033000000000000114e+02,-9.449999999999999289e+00,4.752880000000000109e+02
5.600000000000000533e-01,3.100500000000000114e+02,-3.000000000000000000e+00,4.878720000000000141e+02
5.739999999999999547e-01,3.010500000000000114e+02,4.349999999999999645e+00,4.832740000000000009e+02
5.859999999999999654e-01,2.947500000000000000e+02,2.549999999999999822e+00,4.934379999999999882e+02
5.979999999999999760e-01,2.888999999999999773e+02,2.850000000000000089e+00,4.808539999999999850e+02
6.109999999999999876e-01,3.026999999999999886e+02,9.000000000000000222e-01,4.752880000000000109e+02
6.209999999999999964e-01,2.905500000000000114e+02,1.169999999999999929e+01,4.859359999999999786e+02
6.340000000000000080e-01,2.983500000000000227e+02,4.349999999999999645e+00,4.888399999999999750e+02
6.500000000000000222e-01,2.977500000000000000e+02,8.099999999999999645e+00,4.929540000000000077e+02
6.600000000000000311e-01,3.046499999999999773e+02,3.899999999999999911e+00,4.951320000000000050e+02
6.710000000000000409e-01,3.083999999999999773e+02,4.349999999999999645e+00,4.927119999999999891e+02
6.860000000000000542e-01,3.028500000000000227e+02,2.399999999999999911e+00,4.820640000000000214e+02
6.949999999999999512e-01,3.097500000000000000e+02,4.950000000000000178e+00,4.748039999999999736e+02
7.069999999999999618e-01,3.036000000000000227e+02,6.900000000000000355e+00,4.890819999999999936e+02
7.229999999999999760e-01,3.045000000000000000e+02,3.600000000000000089e+00,4.752880000000000109e+02
7.359999999999999876e-01,3.028500000000000227e+02,4.650000000000000355e+00,4.922280000000000086e+02
7.469999999999999973e-01,3.090000000000000000e+02,-7.500000000000000000e+00,4.970679999999999836e+02
7.580000000000000071e-01,3.103500000000000227e+02,5.849999999999999645e+00,4.818220000000000027e+02
7.700000000000000178e-01,3.081000000000000227e+02,3.450000000000000178e+00,4.835160000000000196e+02
7.800000000000000266e-01,3.060000000000000000e+02,-1.050000000000000044e+00,4.803700000000000045e+02
7.960000000000000409e-01,3.090000000000000000e+02,-4.500000000000000111e-01,4.924700000000000273e+02
8.060000000000000497e-01,3.041999999999999886e+02,-8.550000000000000711e+00,4.803700000000000045e+02
8.189999999999999503e-01,2.943000000000000114e+02,0.000000000000000000e+00,5.026340000000000146e+02
8.279999999999999583e-01,3.094499999999999886e+02,-7.349999999999999645e+00,5.031179999999999950e+02
8.409999999999999698e-01,3.028500000000000227e+02,-2.549999999999999822e+00,4.893240000000000123e+02
8.579999999999999849e-01,3.088500000000000227e+02,5.999999999999999778e-01,4.823059999999999832e+02
8.679999999999999938e-01,3.025500000000000114e+02,-1.199999999999999956e+00,4.929540000000000077e+02
8.800000000000000044e-01,3.066000000000000227e+02,-1.199999999999999956e+00,4.813380000000000223e+02
8.920000000000000151e-01,2.988000000000000114e+02,-7.200000000000000178e+00,4.919859999999999900e+02
9.030000000000000249e-01,2.981999999999999886e+02,1.649999999999999911e+00,4.856940000000000168e+02
9.140000000000000346e-01,3.008999999999999773e+02,2.700000000000000178e+00,4.970679999999999836e+02
9.300000000000000488e-01,3.046499999999999773e+02,1.800000000000000044e+00,4.895659999999999741e+02
9.439999999999999503e-01,3.058500000000000227e+02,7.650000000000000355e+00,4.893240000000000123e+02
9.529999999999999583e-01,3.056999999999999886e+02,3.299999999999999822e+00,4.823059999999999832e+02
9.669999999999999707e-01,2.973000000000000114e+02,2.700000000000000178e+00,4.902919999999999732e+02
9.779999999999999805e-01,3.015000000000000000e+02,5.250000000000000000e+00,4.951320000000000050e+02
9.869999999999999885e-01,3.127500000000000000e+02,-1.499999999999999944e-01,4.902919999999999732e+02
1.004000000000000004e+00,2.986499999999999773e+02,-3.450000000000000178e+00,4.849680000000000177e+02
1.016999999999999904e+00,2.992500000000000000e+02,1.800000000000000044e+00,4.871460000000000150e+02
1.028000000000000025e+00,2.953500000000000227e+02,2.850000000000000089e+00,4.890819999999999936e+02
1.040000000000000036e+00,3.085500000000000114e+02,-9.750000000000000000e+00,4.990040000000000191e+02
1.052000000000000046e+00,2.935500000000000114e+02,3.750000000000000000e+00,4.902919999999999732e+02
1.062999999999999945e+00,3.111000000000000227e+02,2.999999999999999889e-01,4.832740000000000009e+02
1.076999999999999957e+00,3.043500000000000227e+02,1.350000000000000089e+00,5.036019999999999754e+02
1.090000000000000080e+00,3.070500000000000114e+02,-4.200000000000000178e+00,4.837579999999999814e+02
1.100999999999999979e+00,3.013500000000000227e+02,4.500000000000000111e-01,4.931960000000000264e+02
1.110999999999999988e+00,3.118500000000000227e+02,1.350000000000000089e+00,4.881139999999999759e+02
1.122999999999999998e+00,2.978999999999999773e+02,3.750000000000000000e+00,5.091680000000000064e+02
1.139000000000000012e+00,3.056999999999999886e+02,1.949999999999999956e+00,5.009399999999999977e+02
1.151000000000000023e+00,3.010500000000000114e+02,4.200000000000000178e+00,4.975520000000000209e+02
1.159999999999999920e+00,2.946000000000000227e+02,-4.500000000000000111e-01,4.840000000000000000e+02
1.173000000000000043e+00,3.048000000000000114e+02,9.300000000000000711e+00,5.069900000000000091e+02
1.183999999999999941e+00,3.101999999999999886e+02,3.899999999999999911e+00,4.844839999999999804e+02
1.195000000000000062e+00,3.011999999999999886e+02,6.599999999999999645e+00,4.878720000000000141e+02
1.209999999999999964e+00,2.963999999999999773e+02,-2.850000000000000089e+00,4.813380000000000223e+02
1.221999999999999975e+00,3.003000000000000114e+02,4.500000000000000000e+00,4.854519999999999982e+02
1.233999999999999986e+00,3.070500000000000114e+02,5.400000000000000355e+00,4.893240000000000123e+02
1.243999999999999995e+00,3.128999999999999773e+02,-4.500000000000000111e-01,4.881139999999999759e+02
1.256999999999999895e+00,3.075000000000000000e+02,2.399999999999999911e+00,4.919859999999999900e+02
1.268999999999999906e+00,3.026999999999999886e+02,1.080000000000000071e+01,4.939220000000000255e+02
1.282999999999999918e+00,3.070500000000000114e+02,-7.500000000000000000e-01,4.965840000000000032e+02
1.294000000000000039e+00,2.973000000000000114e+02,5.099999999999999645e+00,4.871460000000000150e+02
1.306000000000000050e+00,3.049499999999999886e+02,1.140000000000000036e+01,4.910179999999999723e+02
1.318999999999999950e+00,3.053999999999999773e+02,5.999999999999999778e-01,4.731100000000000136e+02
1.328000000000000069e+00,3.063000000000000114e+02,-4.200000000000000178e+00,4.789180000000000064e+02
1.340999999999999970e+00,2.998500000000000227e+02,-2.549999999999999822e+00,4.958580000000000041e+02
1.358000000000000096e+00,3.008999999999999773e+02,7.650000000000000355e+00,4.917440000000000282e+02
1.368000000000000105e+00,3.139499999999999886e+02,6.000000000000000000e+00,4.912599999999999909e+02
1.379000000000000004e+00,3.199499999999999886e+02,-7.799999999999999822e+00,4.922280000000000086e+02
1.391999999999999904e+00,3.028500000000000227e+02,-2.250000000000000000e+00,4.898079999999999927e+02
1.403000000000000025e+00,2.978999999999999773e+02,6.599999999999999645e+00,4.885980000000000132e+02
1.419999999999999929e+00,3.068999999999999773e+02,-2.700000000000000178e+00,4.815799999999999841e+02
1.431000000000000050e+00,2.938500000000000227e+02,-2.399999999999999911e+00,4.840000000000000000e+02
1.441999999999999948e+00,2.977500000000000000e+02,5.400000000000000355e+00,4.961000000000000227e+02
1.451999999999999957e+00,3.015000000000000000e+02,-4.500000000000000111e-01,4.842420000000000186e+02
1.465000000000000080e+00,3.098999999999999773e+02,-2.399999999999999911e+00,5.009399999999999977e+02
1.475999999999999979e+00,3.093000000000000114e+02,-1.800000000000000044e+00,4.924700000000000273e+02
1.489999999999999991e+00,3.016499999999999773e+02,-6.450000000000000178e+00,4.876299999999999955e+02
1.502000000000000002e+00,2.986499999999999773e+02,7.799999999999999822e+00,4.883559999999999945e+02
1.514000000000000012e+00,3.045000000000000000e+02,-2.100000000000000089e+00,4.982780000000000200e+02
1.526000000000000023e+00,3.055500000000000114e+02,2.549999999999999822e+00,4.893240000000000123e+02
1.536000000000000032e+00,3.105000000000000000e+02,-2.549999999999999822e+00,4.813380000000000223e+02
1.548999999999999932e+00,2.992500000000000000e+02,2.999999999999999889e-01,4.927119999999999891e+02
1.566000000000000059e+00,3.011999999999999886e+02,2.100000000000000089e+00,4.852099999999999795e+02
1.574999999999999956e+00,3.030000000000000000e+02,-2.399999999999999911e+00,4.806120000000000232e+02
1.586999999999999966e+00,2.902500000000000000e+02,2.250000000000000000e+00,4.883559999999999945e+02
1.598000000000000087e+00,3.051000000000000227e+02,-1.050000000000000000e+01,4.789180000000000064e+02
1.608999999999999986e+00,3.045000000000000000e+02,1.199999999999999956e+00,4.919859999999999900e+02
1.620999999999999996e+00,2.991000000000000227e+02,8.699999999999999289e+00,4.856940000000000168e+02
1.637000000000000011e+00,3.037500000000000000e+02,4.799999999999999822e+00,4.818220000000000027e+02
1.649000000000000021e+00,2.992500000000000000e+02,-9.000000000000000222e-01,4.878720000000000141e+02
1.659000000000000030e+00,3.111000000000000227e+02,-7.500000000000000000e+00,4.878720000000000141e+02
1.669999999999999929e+00,2.968500000000000227e+02,-8.699999999999999289e+00,4.859359999999999786e+02
1.681999999999999940e+00,3.011999999999999886e+02,-1.649999999999999911e+00,4.999719999999999800e+02
1.697999999999999954e+00,2.989499999999999886e+02,2.850000000000000089e+00,4.844839999999999804e+02
1.709999999999999964e+00,3.085500000000000114e+02,7.200000000000000178e+00,4.847259999999999991e+02
1.721000000000000085e+00,3.176999999999999886e+02,1.590000000000000036e+01,4.859359999999999786e+02
1.733999999999999986e+00,3.098999999999999773e+02,6.150000000000000355e+00,4.944060000000000059e+02
1.743999999999999995e+00,2.978999999999999773e+02,3.899999999999999911e+00,4.856940000000000168e+02
1.756999999999999895e+00,3.103500000000000227e+02,3.899999999999999911e+00,4.929540000000000077e+02
1.772999999999999909e+00,3.004499999999999886e+02,7.049999999999999822e+00,4.970679999999999836e+02
1.782999999999999918e+00,3.006000000000000227e+02,1.649999999999999911e+00,4.939220000000000255e+02
1.794999999999999929e+00,3.070500000000000114e+02,-6.299999999999999822e+00,4.929540000000000077e+02
1.806000000000000050e+00,3.031499999999999773e+02,4.200000000000000178e+00,4.934379999999999882e+02
1.818999999999999950e+00,3.052500000000000000e+02,9.000000000000000222e-01,4.980360000000000014e+02
1.830000000000000071e+00,3.043500000000000227e+02,5.849999999999999645e+00,4.810960000000000036e+02
1.846000000000000085e+00,3.090000000000000000e+02,2.100000000000000089e+00,4.873879999999999768e+02
1.858000000000000096e+00,3.073500000000000227e+02,6.150000000000000355e+00,4.931960000000000264e+02
1.866999999999999993e+00,3.013500000000000227e+02,8.250000000000000000e+00,5.048120000000000118e+02
1.879000000000000004e+00,3.076499999999999773e+02,5.999999999999999778e-01,4.912599999999999909e+02
1.889999999999999902e+00,3.041999999999999886e+02,1.649999999999999911e+00,4.936800000000000068e+02
1.903000000000000025e+00,3.037500000000000000e+02,-3.450000000000000178e+00,4.711739999999999782e+02
1.917000000000000037e+00,2.973000000000000114e+02,-6.450000000000000178e+00,4.847259999999999991e+02
1.929000000000000048e+00,3.148500000000000227e+02,-9.300000000000000711e+00,4.915020000000000095e+02
1.941000000000000059e+00,3.090000000000000000e+02,3.299999999999999822e+00,4.786759999999999877e+02
1.951000000000000068e+00,3.006000000000000227e+02,1.350000000000000089e+00,4.827900000000000205e+02
1.963000000000000078e+00,3.034499999999999886e+02,1.649999999999999911e+00,4.890819999999999936e+02
1.981000000000000094e+00,3.078000000000000114e+02,6.599999999999999645e+00,5.089259999999999877e+02
1.991999999999999993e+00,3.052500000000000000e+02,1.125000000000000000e+01,4.815799999999999841e+02
2.003000000000000114e+00,3.041999999999999886e+02,-9.900000000000000355e+00,4.946480000000000246e+02
2.015000000000000124e+00,2.993999999999999773e+02,3.899999999999999911e+00,5.048120000000000118e+02
2.025999999999999801e+00,3.073500000000000227e+02,7.950000000000000178e+00,4.847259999999999991e+02
2.037999999999999812e+00,3.016499999999999773e+02,-1.350000000000000089e+00,4.844839999999999804e+02
2.053999999999999826e+00,3.000000000000000000e+02,1.050000000000000044e+00,5.016659999999999968e+02
2.067000000000000171e+00,2.929499999999999886e+02,7.049999999999999822e+00,4.927119999999999891e+02
2.076999999999999957e+00,3.118500000000000227e+02,-1.199999999999999956e+00,4.907760000000000105e+02
2.088000000000000078e+00,3.073500000000000227e+02,-2.399999999999999911e+00,4.835160000000000196e+02
2.100999999999999979e+00,2.989499999999999886e+02,3.299999999999999822e+00,4.924700000000000273e+02
2.111000000000000210e+00,3.052500000000000000e+02,-4.650000000000000355e+00,4.885980000000000132e+02
2.126999999999999780e+00,3.034499999999999886e+02,0.000000000000000000e+00,4.842420000000000186e+02
2.137999999999999901e+00,3.028500000000000227e+02,8.849999999999999645e+00,4.958580000000000041e+02
2.150999999999999801e+00,3.049499999999999886e+02,5.700000000000000178e+00,4.745620000000000118e+02
2.160000000000000142e+00,3.058500000000000227e+02,-1.065000000000000036e+01,4.931960000000000264e+02
2.173000000000000043e+00,3.067500000000000000e+02,7.500000000000000000e+00,4.813380000000000223e+02
2.184000000000000163e+00,3.103500000000000227e+02,5.099999999999999645e+00,4.837579999999999814e+02
2.198999999999999844e+00,3.028500000000000227e+02,1.169999999999999929e+01,4.898079999999999927e+02
2.210999999999999854e+00,3.085500000000000114e+02,-1.649999999999999911e+00,4.854519999999999982e+02
2.222999999999999865e+00,2.992500000000000000e+02,-3.899999999999999911e+00,4.994879999999999995e+02
2.236000000000000210e+00,3.088500000000000227e+02,-4.500000000000000111e-01,4.958580000000000041e+02
2.246999999999999886e+00,3.091499999999999773e+02,-9.000000000000000222e-01,4.999719999999999800e+02
2.262999999999999901e+00,3.000000000000000000e+02,7.950000000000000178e+00,4.818220000000000027e+02
2.275999999999999801e+00,3.028500000000000227e+02,-3.299999999999999822e+00,4.973100000000000023e+02
2.286000000000000032e+00,3.043500000000000227e+02,3.899999999999999911e+00,4.893240000000000123e+02
2.298000000000000043e+00,3.037500000000000000e+02,-5.999999999999999778e-01,4.895659999999999741e+02
2.310000000000000053e+00,3.079499999999999886e+02,2.250000000000000000e+00,4.915020000000000095e+02
2.319999999999999840e+00,3.058500000000000227e+02,4.950000000000000178e+00,4.900500000000000114e+02
2.334999999999999964e+00,3.031499999999999773e+02,7.500000000000000000e-01,4.948899999999999864e+02
2.346999999999999975e+00,3.053999999999999773e+02,3.899999999999999911e+00,4.994879999999999995e+02
