time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,note
1781117677.081923,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.976600,2.00000,1.976600,-0.023400,nan,1.8800,1.8800,,-3.3300,0.0000,-520.4650,5755.1750,3530.2960,-520.4650,5755.1750,3530.2960,-91.5749,2265.2173,1928.7947,6771.6994,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.081923,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.976200,2.00000,1.976200,-0.023800,nan,1.8800,1.8800,,-3.3300,0.0004,-515.6570,5746.7600,3539.0070,-515.6570,5746.7600,3539.0070,-86.7669,2256.8023,1937.5057,6768.7313,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.090732,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.975800,2.00000,1.975800,-0.024200,nan,1.8800,1.8800,,-3.3300,0.0007,-516.2580,5744.3570,3536.1040,-516.2580,5744.3570,3536.1040,-87.3679,2254.3993,1934.6027,6765.2192,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.178782,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.974400,2.00000,1.974400,-0.025600,nan,1.8800,1.8800,,-3.3300,0.0091,-519.8640,5749.1650,3534.1680,-519.8640,5749.1650,3534.1680,-90.9739,2259.2073,1932.6667,6768.5671,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.267797,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.973600,2.00000,1.973600,-0.026400,nan,1.8800,1.8800,,-3.3300,0.0975,-514.4560,5747.3620,3530.2960,-514.4560,5747.3620,3530.2960,-85.5659,2257.4043,1928.7947,6764.6009,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.355214,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.973200,2.00000,1.973200,-0.026800,nan,1.8800,1.8800,,-3.3300,0.1858,-513.2530,5750.9680,3535.1360,-513.2530,5750.9680,3535.1360,-84.3629,2261.0103,1933.6347,6770.0996,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.444156,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.972800,2.00000,1.972800,-0.027200,nan,1.8800,1.8800,,-3.3300,0.2738,-510.2480,5752.1680,3534.1680,-510.2480,5752.1680,3534.1680,-81.3579,2262.2103,1932.6667,6770.3865,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.532393,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.972600,2.00000,1.972600,-0.027400,nan,1.8800,1.8800,,-3.3300,0.3621,-516.8600,5750.3670,3545.7850,-516.8600,5750.3670,3545.7850,-87.9699,2260.4093,1944.2837,6775.4303,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.620162,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.974700,2.00000,1.974700,-0.025300,nan,1.8800,1.8800,,-3.3300,0.4510,-516.2580,5752.7700,3537.0720,-516.2580,5752.7700,3537.0720,-87.3679,2262.8123,1935.5707,6772.8697,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.708183,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.973800,2.00000,1.973800,-0.026200,nan,1.8800,1.8800,,-3.3300,0.5388,-510.8490,5753.3730,3531.2640,-510.8490,5753.3730,3531.2640,-81.9589,2263.4153,1929.7627,6769.9404,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
1781117677.796527,session_20260610_141445,2,2,2,apmd_same_f_different_d_path_pair,loading_target,holding,same_force_path_pair,direct_loading,200,2.00000,1.973900,2.00000,1.973900,-0.026100,nan,1.8800,1.8800,,-3.3300,0.6270,-514.4560,5752.1680,3537.0720,-514.4560,5752.1680,3537.0720,-85.5659,2262.2103,1935.5707,6772.2212,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,
