Bx_uT,By_uT,Bz_uT
3.170398999999999887e+03,3.571949999999999818e+03,6.260296000000000276e+03
3.165599999999999909e+03,3.567750000000000000e+03,6.252070999999999913e+03
3.162449999999999818e+03,3.565800000000000182e+03,6.255943000000000211e+03
3.160500000000000000e+03,3.563849999999999909e+03,6.268768000000000029e+03
3.156750000000000000e+03,3.562050000000000182e+03,6.260055000000000291e+03
3.155398999999999887e+03,3.559800000000000182e+03,6.252796999999999571e+03
3.153449999999999818e+03,3.558750000000000000e+03,6.265381000000000313e+03
3.153000000000000000e+03,3.558449999999999818e+03,6.264170000000000073e+03
3.152099999999999909e+03,3.558148999999999887e+03,6.265136000000000422e+03
3.151800000000000182e+03,3.558148999999999887e+03,6.262476999999999862e+03
3.150000000000000000e+03,3.556648999999999887e+03,6.247712000000000444e+03
3.151050000000000182e+03,3.555449999999999818e+03,6.261264000000000124e+03
3.149699999999999818e+03,3.554849999999999909e+03,6.245052999999999884e+03
3.149550000000000182e+03,3.554550000000000182e+03,6.248439999999999600e+03
3.147449999999999818e+03,3.554099999999999909e+03,6.246988999999999578e+03
3.145500000000000000e+03,3.552750000000000000e+03,6.255943000000000211e+03
3.143550000000000182e+03,3.551550000000000182e+03,6.261023000000000138e+03
3.143099999999999909e+03,3.551250000000000000e+03,6.258846999999999753e+03
3.142050000000000182e+03,3.549750000000000000e+03,6.250375000000000000e+03
3.141148999999999887e+03,3.550500000000000000e+03,6.258362000000000080e+03
3.140099999999999909e+03,3.548398999999999887e+03,6.269494999999999891e+03
3.139800000000000182e+03,3.548099999999999909e+03,6.258846999999999753e+03
3.139800000000000182e+03,3.548250000000000000e+03,6.269010000000000218e+03
3.141148999999999887e+03,3.548398999999999887e+03,6.267798999999999978e+03
3.140250000000000000e+03,3.548099999999999909e+03,6.265622999999999593e+03
3.137550000000000182e+03,3.546148999999999887e+03,6.264898000000000138e+03
3.136648999999999887e+03,3.546449999999999818e+03,6.259329999999999927e+03
3.138449999999999818e+03,3.546750000000000000e+03,6.258362000000000080e+03
3.136949999999999818e+03,3.545849999999999909e+03,6.256184000000000196e+03
3.135599999999999909e+03,3.543898999999999887e+03,6.267798999999999978e+03
3.134849999999999909e+03,3.543898999999999887e+03,6.244085000000000036e+03
3.136050000000000182e+03,3.545099999999999909e+03,6.261264000000000124e+03
3.134550000000000182e+03,3.543750000000000000e+03,6.256668999999999869e+03
3.134099999999999909e+03,3.543449999999999818e+03,6.273125000000000000e+03
3.134099999999999909e+03,3.543599999999999909e+03,6.252554000000000087e+03
3.133648999999999887e+03,3.543449999999999818e+03,6.259329999999999927e+03
3.132599999999999909e+03,3.542699999999999818e+03,6.251344000000000051e+03
3.130949999999999818e+03,3.542099999999999909e+03,6.254972999999999956e+03
3.132750000000000000e+03,3.542550000000000182e+03,6.262719000000000051e+03
3.132750000000000000e+03,3.540898999999999887e+03,6.249893000000000029e+03
3.130648999999999887e+03,3.540449999999999818e+03,6.257394000000000233e+03
3.131699999999999818e+03,3.541648999999999887e+03,6.260296000000000276e+03
3.132300000000000182e+03,3.540449999999999818e+03,6.255457999999999629e+03
3.130199999999999818e+03,3.540599999999999909e+03,6.246746000000000095e+03
3.129000000000000000e+03,3.540449999999999818e+03,6.258846999999999753e+03
3.129750000000000000e+03,3.539849999999999909e+03,6.256668999999999869e+03
3.130199999999999818e+03,3.539250000000000000e+03,6.256668999999999869e+03
3.127648999999999887e+03,3.538800000000000182e+03,6.252311999999999898e+03
3.127949999999999818e+03,3.538800000000000182e+03,6.258846999999999753e+03
3.127648999999999887e+03,3.537449999999999818e+03,6.264412999999999556e+03
3.128250000000000000e+03,3.538050000000000182e+03,6.257634000000000015e+03
3.127800000000000182e+03,3.537750000000000000e+03,6.257634000000000015e+03
3.127949999999999818e+03,3.537449999999999818e+03,6.259329999999999927e+03
3.126599999999999909e+03,3.537750000000000000e+03,6.256426000000000386e+03
3.126898999999999887e+03,3.536550000000000182e+03,6.256911000000000058e+03
3.126000000000000000e+03,3.537000000000000000e+03,6.257877000000000407e+03
3.125250000000000000e+03,3.535648999999999887e+03,6.268039999999999964e+03
3.126300000000000182e+03,3.535648999999999887e+03,6.263686999999999898e+03
3.125398999999999887e+03,3.535800000000000182e+03,6.253038999999999760e+03
3.124349999999999909e+03,3.535500000000000000e+03,6.259573000000000320e+03
3.123898999999999887e+03,3.535949999999999818e+03,6.261992000000000189e+03
3.124500000000000000e+03,3.536250000000000000e+03,6.255457999999999629e+03
3.124349999999999909e+03,3.534599999999999909e+03,6.259087999999999738e+03
3.124349999999999909e+03,3.535800000000000182e+03,6.262960000000000036e+03
3.123750000000000000e+03,3.535050000000000182e+03,6.267073999999999614e+03
3.122550000000000182e+03,3.535050000000000182e+03,6.268527000000000044e+03
3.123300000000000182e+03,3.533699999999999818e+03,6.255943000000000211e+03
3.122550000000000182e+03,3.534599999999999909e+03,6.262476999999999862e+03
3.123148999999999887e+03,3.534599999999999909e+03,6.255216000000000349e+03
3.122699999999999818e+03,3.534000000000000000e+03,6.255701000000000022e+03
3.121949999999999818e+03,3.533250000000000000e+03,6.260055000000000291e+03
3.121648999999999887e+03,3.532949999999999818e+03,6.239728000000000065e+03
3.120300000000000182e+03,3.534000000000000000e+03,6.251344000000000051e+03
3.121349999999999909e+03,3.533398999999999887e+03,6.258362000000000080e+03
3.121050000000000182e+03,3.532800000000000182e+03,6.254006999999999607e+03
3.119550000000000182e+03,3.531449999999999818e+03,6.256184000000000196e+03
3.120300000000000182e+03,3.532349999999999909e+03,6.262476999999999862e+03
3.119699999999999818e+03,3.532050000000000182e+03,6.260055000000000291e+03
3.121949999999999818e+03,3.532050000000000182e+03,6.250132999999999811e+03
3.118500000000000000e+03,3.532500000000000000e+03,6.251100999999999658e+03
3.119099999999999909e+03,3.531750000000000000e+03,6.251586000000000240e+03
3.118800000000000182e+03,3.531898999999999887e+03,6.241905999999999949e+03
3.118949999999999818e+03,3.530250000000000000e+03,6.257877000000000407e+03
3.119099999999999909e+03,3.530699999999999818e+03,6.249893000000000029e+03
3.120000000000000000e+03,3.531148999999999887e+03,6.251586000000000240e+03
