Bx_uT,By_uT,Bz_uT
1.478099999999999909e+03,1.933499999999999943e+02,6.298047999999999774e+03
1.475549999999999955e+03,1.905000000000000000e+02,6.305551999999999680e+03
1.475549999999999955e+03,1.923000000000000114e+02,6.295872000000000298e+03
1.482000000000000000e+03,1.936490000000000009e+02,6.278204999999999927e+03
1.477049999999999955e+03,1.938000000000000114e+02,6.276029000000000451e+03
1.478699000000000069e+03,1.923000000000000114e+02,6.276511999999999716e+03
1.479299999999999955e+03,1.906490000000000009e+02,6.279900999999999840e+03
1.477349999999999909e+03,1.913990000000000009e+02,6.290546000000000276e+03
1.481849999999999909e+03,1.954499999999999886e+02,6.285222999999999956e+03
1.483650000000000091e+03,1.915500000000000114e+02,6.287885000000000218e+03
1.476900000000000091e+03,1.913990000000000009e+02,6.284984000000000378e+03
1.481400000000000091e+03,1.920000000000000000e+02,6.292726999999999862e+03
1.479000000000000000e+03,1.954499999999999886e+02,6.282319999999999709e+03
1.479449000000000069e+03,1.933499999999999943e+02,6.293935999999999694e+03
1.479750000000000000e+03,1.924499999999999886e+02,6.281109000000000378e+03
1.478699000000000069e+03,1.957500000000000000e+02,6.297567000000000007e+03
1.481250000000000000e+03,1.935000000000000000e+02,6.279900999999999840e+03
1.477349999999999909e+03,1.935000000000000000e+02,6.280623999999999796e+03
1.474049999999999955e+03,1.897500000000000000e+02,6.284015000000000327e+03
1.472699000000000069e+03,1.916999999999999886e+02,6.285951000000000022e+03
1.476150000000000091e+03,1.936490000000000009e+02,6.288368000000000393e+03
1.476449000000000069e+03,1.906490000000000009e+02,6.279175000000000182e+03
1.478099999999999909e+03,1.910999999999999943e+02,6.281594000000000051e+03
1.474199000000000069e+03,1.900500000000000114e+02,6.286918999999999869e+03
1.473449000000000069e+03,1.910999999999999943e+02,6.285708999999999833e+03
1.479150000000000091e+03,1.906490000000000009e+02,6.300229000000000269e+03
1.471349999999999909e+03,1.918499999999999943e+02,6.288127000000000407e+03
1.470900000000000091e+03,1.900500000000000114e+02,6.278689999999999600e+03
1.470750000000000000e+03,1.905000000000000000e+02,6.289581000000000131e+03
1.471799999999999955e+03,1.915500000000000114e+02,6.298289999999999964e+03
1.474349999999999909e+03,1.908000000000000114e+02,6.292000000000000000e+03
1.473900000000000091e+03,1.894499999999999886e+02,6.291759000000000015e+03
1.474650000000000091e+03,1.897500000000000000e+02,6.287885000000000218e+03
