session_id,sample_id,magnet_id,head_id,force_calibration_id,displacement_zero_id,cycle,state_index,branch,state_label,path_mode,phase,d_target_mm,d_preload_mm,record_s,summary_window_s,n,d_median_mm,F_median_N,Bmag_median_uT,Bx_median_uT,By_median_uT,Bz_median_uT,delta_Bx_median_uT,delta_By_median_uT,delta_Bz_median_uT
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,1,loading,loading_d_180,loading_branch,loading_dense,1.8000,2.6000,15.0,5.0,113,1.7800,2.336000,6755.0786,-585.3730,1830.0440,6475.9200,-144.4589,-130.5523,3071.5347
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,2,loading,loading_d_190,loading_branch,loading_dense,1.9000,2.6000,15.0,5.0,114,1.8900,2.671350,6939.9214,-588.9790,1808.4080,6674.3590,-148.0649,-152.1883,3269.9737
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,3,loading,loading_d_200,loading_branch,loading_dense,2.0000,2.6000,15.0,5.0,114,1.9800,2.995550,7149.1606,-590.1810,1788.8755,6897.0000,-149.2669,-171.7208,3492.6147
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,4,loading,loading_d_210,loading_branch,loading_dense,2.1000,2.6000,15.0,5.0,114,2.0800,3.355150,7356.9487,-591.9850,1767.5400,7116.7360,-151.0709,-193.0563,3712.3507
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,5,loading,loading_d_220,loading_branch,loading_dense,2.2000,2.6000,15.0,5.0,114,2.1800,3.741750,7563.8800,-593.7880,1750.1110,7335.0200,-152.8739,-210.4853,3930.6347
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,6,loading,loading_d_230,loading_branch,loading_dense,2.3000,2.6000,15.0,5.0,113,2.2900,4.163400,7772.1390,-597.9940,1730.8790,7553.3040,-157.0799,-229.7173,4148.9187
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,7,loading,loading_d_240,loading_branch,loading_dense,2.4000,2.6000,15.0,5.0,113,2.3900,4.633300,7981.2443,-603.4030,1714.0510,7772.0720,-162.4889,-246.5453,4367.6867
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,8,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,112,2.5800,5.652150,8432.1065,-612.4180,1714.0510,8232.8420,-171.5039,-246.5453,4828.4567
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,9,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,2.6000,15.0,5.0,114,2.4100,3.874400,8111.8857,-603.4030,1746.2045,7898.8800,-162.4889,-214.3918,4494.4947
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,10,unloading,unloading_d_230,return_unloading,unloading_dense,2.3000,2.6000,15.0,5.0,112,2.2900,3.136050,7857.8570,-597.0925,1771.7470,7632.6790,-156.1784,-188.8493,4228.2937
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,11,unloading,unloading_d_220,return_unloading,unloading_dense,2.2000,2.6000,15.0,5.0,114,2.2000,2.768400,7702.7692,-593.7880,1789.1760,7468.1190,-152.8739,-171.4203,4063.7337
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,12,unloading,unloading_d_210,return_unloading,unloading_dense,2.1000,2.6000,15.0,5.0,114,2.0800,2.284100,7418.5801,-590.7820,1814.4180,7169.0080,-149.8679,-146.1783,3764.6227
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,13,unloading,unloading_d_200,return_unloading,unloading_dense,2.0000,2.6000,15.0,5.0,114,2.0000,2.033100,7263.1368,-589.5810,1830.0440,7004.4480,-148.6669,-130.5523,3600.0627
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,14,unloading,unloading_d_190,return_unloading,unloading_dense,1.9000,2.6000,15.0,5.0,114,1.8900,1.711350,6996.1060,-587.1760,1854.3845,6720.8240,-146.2619,-106.2118,3316.4387
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,1,15,unloading,unloading_d_180,return_unloading,unloading_dense,1.8000,2.6000,15.0,5.0,114,1.8000,1.521200,6847.5431,-585.0725,1869.1090,6561.1040,-144.1584,-91.4873,3156.7187
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,1,loading,loading_d_180,loading_branch,loading_dense,1.8000,2.6000,15.0,5.0,114,1.7800,2.441550,6830.8781,-584.7720,1818.6250,6558.2000,-145.0082,-133.1514,3098.2669
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,2,loading,loading_d_190,loading_branch,loading_dense,1.9000,2.6000,15.0,5.0,113,1.8800,2.793200,7023.0824,-587.1760,1798.1910,6764.3830,-147.4122,-153.5854,3304.4499
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,3,loading,loading_d_200,loading_branch,loading_dense,2.0000,2.6000,15.0,5.0,114,1.9800,3.138600,7229.8471,-588.3780,1777.4565,6982.1840,-148.6142,-174.3199,3522.2509
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,4,loading,loading_d_210,loading_branch,loading_dense,2.1000,2.6000,15.0,5.0,112,2.0800,3.511200,7436.4221,-590.1810,1759.7270,7200.9520,-150.4172,-192.0494,3741.0189
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,5,loading,loading_d_220,loading_branch,loading_dense,2.2000,2.6000,15.0,5.0,114,2.1800,3.919750,7645.9725,-592.5850,1740.4950,7421.6560,-152.8212,-211.2814,3961.7229
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,6,loading,loading_d_230,loading_branch,loading_dense,2.3000,2.6000,15.0,5.0,113,2.2900,4.373600,7853.8102,-597.3930,1723.0660,7638.4880,-157.6292,-228.7104,4178.5549
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,7,loading,loading_d_240,loading_branch,loading_dense,2.4000,2.6000,15.0,5.0,114,2.3800,4.865150,8057.5975,-601.6000,1706.2380,7851.4480,-161.8362,-245.5384,4391.5149
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,8,preload,preload_d_260,preload_loading,preload_dense,2.6000,2.6000,30.0,5.0,111,2.5800,5.976200,8517.7744,-611.2160,1722.4650,8318.9940,-171.4522,-229.3114,4859.0609
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,9,unloading,unloading_d_240,return_unloading,unloading_dense,2.4000,2.6000,15.0,5.0,114,2.4000,4.068750,8188.4781,-602.2010,1747.1060,7977.2880,-162.4372,-204.6704,4517.3549
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,10,unloading,unloading_d_230,return_unloading,unloading_dense,2.3000,2.6000,15.0,5.0,113,2.2900,3.287500,7929.5155,-596.1910,1772.3480,7706.2480,-156.4272,-179.4284,4246.3149
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,11,unloading,unloading_d_220,return_unloading,unloading_dense,2.2000,2.6000,15.0,5.0,112,2.2000,2.910150,7777.0126,-591.9850,1786.7720,7545.5620,-152.2212,-165.0044,4085.6289
session_20260624_145548,,,stamp_head_v1,force_calibration_20260602_190856,stageD_session_20260602_201421,2,12,unloading,unloading_d_210,return_unloading,unloading_dense,2.1000,2.6000,15.0,5.0,111,2.1200,2.591700,7616.5503,-589.5810,1802.3980,7376.1600,-149.8172,-149.3784,3916.2269
