time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780360222.301223,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.771100,1.80000,1.771100,-0.028900,4.9000,4.1600,4.1600,,-7.5300,0.6199,-1075.1880,12328.3140,405.5910,-1075.1880,12328.3140,405.5910,-685.2315,6754.9761,49.6942,12381.7551,,,
1780360222.388923,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.769400,1.80000,1.769400,-0.030600,4.9000,4.1600,4.1600,,-7.5300,0.7082,-1075.7890,12312.6870,398.8150,-1075.7890,12312.6870,398.8150,-685.8325,6739.3491,42.9182,12366.0275,,,
1780360222.477455,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.767700,1.80000,1.767700,-0.032300,4.9000,4.1600,4.1600,,-7.5300,0.7959,-1072.1830,12315.6900,397.8480,-1072.1830,12315.6900,397.8480,-682.2265,6742.3521,41.9512,12368.6733,,,
1780360222.565249,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.767100,1.80000,1.767100,-0.032900,4.9000,4.1600,4.1600,,-7.5300,0.8839,-1075.7890,12319.2960,404.6240,-1075.7890,12319.2960,404.6240,-685.8325,6745.9581,48.7272,12372.7966,,,
1780360222.653248,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.767500,1.80000,1.767500,-0.032500,4.9000,4.1600,4.1600,,-7.5300,0.9719,-1075.1880,12316.8900,403.6560,-1075.1880,12316.8900,403.6560,-685.2315,6743.5521,47.7592,12370.3172,,,
1780360222.741249,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.767000,1.80000,1.767000,-0.033000,4.9000,4.1600,4.1600,,-7.5300,1.0599,-1078.7940,12316.8900,405.5910,-1078.7940,12316.8900,405.5910,-688.8375,6743.5521,49.6942,12370.6944,,,
1780360222.829238,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.766900,1.80000,1.766900,-0.033100,4.9000,4.1600,4.1600,,-7.5300,1.1479,-1074.5870,12332.5170,405.5910,-1074.5870,12332.5170,405.5910,-684.6305,6759.1791,49.6942,12385.8878,,,
1780360222.917088,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.768500,1.80000,1.768500,-0.031500,4.9000,4.1600,4.1600,,-7.5300,1.2361,-1075.7890,12309.6790,403.6560,-1075.7890,12309.6790,403.6560,-685.8325,6736.3411,47.7592,12363.1896,,,
1780360223.004813,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.769100,1.80000,1.769100,-0.030900,4.9000,4.1600,4.1600,,-7.5300,1.3239,-1072.7850,12318.0950,402.6880,-1072.7850,12318.0950,402.6880,-682.8285,6744.7571,46.7912,12371.2768,,,
1780360223.093419,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.766900,1.80000,1.766900,-0.033100,4.9000,4.1600,4.1600,,-7.5300,1.4119,-1072.7850,12316.2880,401.7200,-1072.7850,12316.2880,401.7200,-682.8285,6742.9501,45.8232,12369.4461,,,
1780360223.181588,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.765200,1.80000,1.765200,-0.034800,4.9000,4.1600,4.1600,,-7.5300,1.4999,-1078.7940,12307.8720,407.5280,-1078.7940,12307.8720,407.5280,-688.8375,6734.5341,51.6312,12361.7794,,,
1780360223.269213,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.766900,1.80000,1.766900,-0.033100,4.9000,4.1600,4.1600,,-7.5300,1.5880,-1075.1880,12330.1110,407.5280,-1075.1880,12330.1110,407.5280,-685.2315,6756.7731,51.6312,12383.6079,,,
1780360223.357366,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.767600,1.80000,1.767600,-0.032400,4.9000,4.1600,4.1600,,-7.5300,1.6759,-1075.1880,12338.5270,401.7200,-1075.1880,12338.5270,401.7200,-685.2315,6765.1891,45.8232,12391.7980,,,
1780360223.445100,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.768000,1.80000,1.768000,-0.032000,4.9000,4.1600,4.1600,,-7.5300,1.7639,-1072.7850,12309.0770,394.9440,-1072.7850,12309.0770,394.9440,-682.8285,6735.7391,39.0472,12362.0478,,,
1780360223.532712,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.765800,1.80000,1.765800,-0.034200,4.9000,4.1600,4.1600,,-7.5300,1.8520,-1070.3800,12323.5030,407.5280,-1070.3800,12323.5030,407.5280,-680.4235,6750.1651,51.6312,12376.6118,,,
1780360223.621119,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.765700,1.80000,1.765700,-0.034300,4.9000,4.1600,4.1600,,-7.5300,1.9399,-1077.5920,12322.2980,406.5600,-1077.5920,12322.2980,406.5600,-687.6355,6748.9601,50.6632,12376.0060,,,
1780360223.708688,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.765000,1.80000,1.765000,-0.035000,4.9000,4.1600,4.1600,,-7.5300,2.0280,-1072.1830,12321.0980,401.7200,-1072.1830,12321.0980,401.7200,-682.2265,6747.7601,45.8232,12374.1833,,,
1780360223.797013,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764900,1.80000,1.764900,-0.035100,4.9000,4.1600,4.1600,,-7.5300,2.1159,-1073.3860,12319.8980,399.7840,-1073.3860,12319.8980,399.7840,-683.4295,6746.5601,43.8872,12373.0300,,,
1780360223.885379,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.765600,1.80000,1.765600,-0.034400,4.9000,4.1600,4.1600,,-7.5300,2.2039,-1079.9960,12327.1090,409.4640,-1079.9960,12327.1090,409.4640,-690.0395,6753.7711,53.5672,12381.1013,,,
1780360223.973282,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764800,1.80000,1.764800,-0.035200,4.9000,4.1600,4.1600,,-7.5300,2.2920,-1075.1880,12321.6960,398.8150,-1075.1880,12321.6960,398.8150,-685.2315,6748.3581,42.9182,12374.9455,,,
1780360224.061249,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764900,1.80000,1.764900,-0.035100,4.9000,4.1600,4.1600,,-7.5300,2.3801,-1075.1880,12316.2880,408.4960,-1075.1880,12316.2880,408.4960,-685.2315,6742.9501,52.5992,12369.8766,,,
1780360224.148654,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763500,1.80000,1.763500,-0.036500,4.9000,4.1600,4.1600,,-7.5300,2.4679,-1078.7940,12332.5170,399.7840,-1078.7940,12332.5170,399.7840,-688.8375,6759.1791,43.8872,12386.0647,,,
1780360224.236886,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763400,1.80000,1.763400,-0.036600,4.9000,4.1600,4.1600,,-7.5300,2.5559,-1077.5920,12323.5030,400.7510,-1077.5920,12323.5030,400.7510,-687.6355,6750.1651,44.8542,12377.0163,,,
1780360224.325252,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764100,1.80000,1.764100,-0.035900,4.9000,4.1600,4.1600,,-7.5300,2.6439,-1072.7850,12331.3120,407.5280,-1072.7850,12331.3120,407.5280,-682.8285,6757.9741,51.6312,12384.5954,,,
1780360224.413364,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764500,1.80000,1.764500,-0.035500,4.9000,4.1600,4.1600,,-7.5300,2.7320,-1075.1880,12319.8980,401.7200,-1075.1880,12319.8980,401.7200,-685.2315,6746.5601,45.8232,12373.2492,,,
1780360224.501426,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763400,1.80000,1.763400,-0.036600,4.9000,4.1600,4.1600,,-7.5300,2.8199,-1076.9920,12327.7110,403.6560,-1076.9920,12327.7110,403.6560,-687.0355,6754.3731,47.7592,12381.2483,,,
1780360224.589555,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763300,1.80000,1.763300,-0.036700,4.9000,4.1600,4.1600,,-7.5300,2.9081,-1070.9810,12327.7110,402.6880,-1070.9810,12327.7110,402.6880,-681.0245,6754.3731,46.7912,12380.6953,,,
1780360224.677588,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764000,1.80000,1.764000,-0.036000,4.9000,4.1600,4.1600,,-7.5300,2.9959,-1076.3900,12321.6960,400.7510,-1076.3900,12321.6960,400.7510,-686.4335,6748.3581,44.8542,12375.1125,,,
1780360224.765248,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763500,1.80000,1.763500,-0.036500,4.9000,4.1600,4.1600,,-7.5300,3.0839,-1076.3900,12319.8980,407.5280,-1076.3900,12319.8980,407.5280,-686.4335,6746.5601,51.6312,12373.5436,,,
1780360224.852830,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763500,1.80000,1.763500,-0.036500,4.9000,4.1600,4.1600,,-7.5300,3.1719,-1080.5970,12312.6870,406.5600,-1080.5970,12312.6870,406.5600,-690.6405,6739.3491,50.6632,12366.6989,,,
1780360224.941236,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763500,1.80000,1.763500,-0.036500,4.9000,4.1600,4.1600,,-7.5300,3.2600,-1075.1880,12316.2880,400.7510,-1075.1880,12316.2880,400.7510,-685.2315,6742.9501,44.8542,12369.6233,,,
1780360225.029195,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764400,1.80000,1.764400,-0.035600,4.9000,4.1600,4.1600,,-7.5300,3.3479,-1071.5820,12322.9010,405.5910,-1071.5820,12322.9010,405.5910,-681.6255,6749.5631,49.6942,12376.0527,,,
1780360225.117084,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.764900,1.80000,1.764900,-0.035100,4.9000,4.1600,4.1600,,-7.5300,3.4361,-1074.5870,12320.4960,406.5600,-1074.5870,12320.4960,406.5600,-684.6305,6747.1581,50.6632,12373.9505,,,
1780360225.204720,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762100,1.80000,1.762100,-0.037900,4.9000,4.1600,4.1600,,-7.5300,3.5239,-1070.3800,12311.4820,404.6240,-1070.3800,12311.4820,404.6240,-680.4235,6738.1441,48.7272,12364.5470,,,
1780360225.293644,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762800,1.80000,1.762800,-0.037200,4.9000,4.1600,4.1600,,-7.5300,3.6119,-1069.1790,12308.4790,400.7510,-1069.1790,12308.4790,400.7510,-679.2225,6735.1411,44.8542,12361.3268,,,
1780360225.381381,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762600,1.80000,1.762600,-0.037400,4.9000,4.1600,4.1600,,-7.5300,3.6999,-1075.7890,12320.4960,391.0720,-1075.7890,12320.4960,391.0720,-685.8325,6747.1581,35.1752,12373.5557,,,
1780360225.469624,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762200,1.80000,1.762200,-0.037800,4.9000,4.1600,4.1600,,-7.5300,3.7881,-1071.5820,12328.3140,401.7200,-1071.5820,12328.3140,401.7200,-681.6255,6754.9761,45.8232,12381.3163,,,
1780360225.557415,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.763800,1.80000,1.763800,-0.036200,4.9000,4.1600,4.1600,,-7.5300,3.8759,-1072.1830,12302.4690,395.9120,-1072.1830,12302.4690,395.9120,-682.2265,6729.1311,40.0152,12355.4468,,,
1780360225.645360,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762500,1.80000,1.762500,-0.037500,4.9000,4.1600,4.1600,,-7.5300,3.9639,-1075.1880,12310.8800,398.8150,-1075.1880,12310.8800,398.8150,-685.2315,6737.5421,42.9182,12364.1760,,,
1780360225.733250,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762000,1.80000,1.762000,-0.038000,4.9000,4.1600,4.1600,,-7.5300,4.0520,-1072.7850,12310.2820,402.6880,-1072.7850,12310.2820,402.6880,-682.8285,6736.9441,46.7912,12363.4974,,,
1780360225.821750,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.761600,1.80000,1.761600,-0.038400,4.9000,4.1600,4.1600,,-7.5300,4.1399,-1074.5870,12308.4790,396.8800,-1074.5870,12308.4790,396.8800,-684.6305,6735.1411,40.9832,12361.6709,,,
1780360225.909240,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.761200,1.80000,1.761200,-0.038800,4.9000,4.1600,4.1600,,-7.5300,4.2282,-1071.5820,12316.2880,396.8800,-1071.5820,12316.2880,396.8800,-681.6255,6742.9501,40.9832,12369.1856,,,
1780360225.996870,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762600,1.80000,1.762600,-0.037400,4.9000,4.1600,4.1600,,-7.5300,4.3159,-1072.7850,12304.8690,394.9440,-1072.7850,12304.8690,394.9440,-682.8285,6731.5311,39.0472,12357.8578,,,
1780360226.084523,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762700,1.80000,1.762700,-0.037300,4.9000,4.1600,4.1600,,-7.5300,4.4040,-1076.9920,12310.2820,404.6240,-1076.9920,12310.2820,404.6240,-687.0355,6736.9441,48.7272,12363.9264,,,
1780360226.172712,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.760100,1.80000,1.760100,-0.039900,4.9000,4.1600,4.1600,,-7.5300,4.4919,-1073.3860,12309.6790,395.9120,-1073.3860,12309.6790,395.9120,-683.4295,6736.3411,40.0152,12362.7303,,,
1780360226.261404,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.760600,1.80000,1.760600,-0.039400,4.9000,4.1600,4.1600,,-7.5300,4.5799,-1067.3750,12310.8800,396.8800,-1067.3750,12310.8800,396.8800,-677.4185,6737.5421,40.9832,12363.4368,,,
1780360226.349493,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.762900,1.80000,1.762900,-0.037100,4.9000,4.1600,4.1600,,-7.5300,4.6679,-1075.1880,12311.4820,405.5910,-1075.1880,12311.4820,405.5910,-685.2315,6738.1441,49.6942,12364.9958,,,
1780360226.436894,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.760600,1.80000,1.760600,-0.039400,4.9000,4.1600,4.1600,,-7.5300,4.7561,-1071.5820,12308.4790,402.6880,-1071.5820,12308.4790,402.6880,-681.6255,6735.1411,46.7912,12361.5978,,,
1780360226.524976,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759500,1.80000,1.759500,-0.040500,4.9000,4.1600,4.1600,,-7.5300,4.8441,-1068.5780,12311.4820,397.8480,-1068.5780,12311.4820,397.8480,-678.6215,6738.1441,41.9512,12364.1713,,,
1780360226.613667,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759700,1.80000,1.759700,-0.040300,4.9000,4.1600,4.1600,,-7.5300,4.9321,-1072.7850,12309.6790,400.7510,-1072.7850,12309.6790,400.7510,-682.8285,6736.3411,44.8542,12362.8341,,,
1780360226.700988,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759700,1.80000,1.759700,-0.040300,4.9000,4.1600,4.1600,,-7.5300,5.0200,-1075.7890,12321.6960,404.6240,-1075.7890,12321.6960,404.6240,-685.8325,6748.3581,48.7272,12375.1863,,,
1780360226.789376,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759600,1.80000,1.759600,-0.040400,4.9000,4.1600,4.1600,,-7.5300,5.1081,-1075.7890,12309.6790,406.5600,-1075.7890,12309.6790,406.5600,-685.8325,6736.3411,50.6632,12363.2848,,,
1780360226.877926,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758500,1.80000,1.758500,-0.041500,4.9000,4.1600,4.1600,,-7.5300,5.1961,-1076.9920,12304.8690,400.7510,-1076.9920,12304.8690,400.7510,-687.0355,6731.5311,44.8542,12358.4107,,,
1780360226.965254,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758900,1.80000,1.758900,-0.041100,4.9000,4.1600,4.1600,,-7.5300,5.2843,-1067.9760,12312.6870,398.8150,-1067.9760,12312.6870,398.8150,-678.0195,6739.3491,42.9182,12365.3503,,,
1780360227.053183,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758800,1.80000,1.758800,-0.041200,4.9000,4.1600,4.1600,,-7.5300,5.3723,-1074.5870,12318.0950,407.5280,-1074.5870,12318.0950,407.5280,-684.6305,6744.7571,51.6312,12371.5917,,,
1780360227.141731,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759400,1.80000,1.759400,-0.040600,4.9000,4.1600,4.1600,,-7.5300,5.4601,-1074.5870,12307.8720,405.5910,-1074.5870,12307.8720,405.5910,-684.6305,6734.5341,49.6942,12361.3492,,,
1780360227.229774,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759600,1.80000,1.759600,-0.040400,4.9000,4.1600,4.1600,,-7.5300,5.5483,-1072.1830,12315.0880,399.7840,-1072.1830,12315.0880,399.7840,-682.2265,6741.7501,43.8872,12368.1363,,,
1780360227.317322,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758900,1.80000,1.758900,-0.041100,4.9000,4.1600,4.1600,,-7.5300,5.6363,-1076.9920,12309.0770,398.8150,-1076.9920,12309.0770,398.8150,-687.0355,6735.7391,42.9182,12362.5378,,,
1780360227.405521,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759200,1.80000,1.759200,-0.040800,4.9000,4.1600,4.1600,,-7.5300,5.7241,-1076.9920,12311.4820,399.7840,-1076.9920,12311.4820,399.7840,-687.0355,6738.1441,43.8872,12364.9637,,,
1780360227.493235,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759000,1.80000,1.759000,-0.041000,4.9000,4.1600,4.1600,,-7.5300,5.8123,-1072.1830,12303.0660,397.8480,-1072.1830,12303.0660,397.8480,-682.2265,6729.7281,41.9512,12356.1034,,,
1780360227.581819,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758600,1.80000,1.758600,-0.041400,4.9000,4.1600,4.1600,,-7.5300,5.9003,-1075.7890,12305.4710,400.7510,-1075.7890,12305.4710,400.7510,-685.8325,6732.1331,44.8542,12358.9053,,,
1780360227.669355,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758700,1.80000,1.758700,-0.041300,4.9000,4.1600,4.1600,,-7.5300,5.9881,-1073.9860,12310.2820,403.6560,-1073.9860,12310.2820,403.6560,-684.0295,6736.9441,47.7592,12363.6332,,,
1780360227.757398,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.757500,1.80000,1.757500,-0.042500,4.9000,4.1600,4.1600,,-7.5300,6.0763,-1072.7850,12313.2800,396.8800,-1072.7850,12313.2800,396.8800,-682.8285,6739.9421,40.9832,12366.2947,,,
1780360227.845827,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759600,1.80000,1.759600,-0.040400,4.9000,4.1600,4.1600,,-7.5300,6.1643,-1070.9810,12316.2880,401.7200,-1070.9810,12316.2880,401.7200,-681.0245,6742.9501,45.8232,12369.2898,,,
1780360227.933767,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759100,1.80000,1.759100,-0.040900,4.9000,4.1600,4.1600,,-7.5300,6.2522,-1073.3860,12321.0980,407.5280,-1073.3860,12321.0980,407.5280,-683.4295,6747.7601,51.6312,12374.4775,,,
1780360228.021338,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.759800,1.80000,1.759800,-0.040200,4.9000,4.1600,4.1600,,-7.5300,6.3405,-1076.3900,12312.0800,401.7200,-1076.3900,12312.0800,401.7200,-686.4335,6738.7421,45.8232,12365.5695,,,
1780360228.109354,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758100,1.80000,1.758100,-0.041900,4.9000,4.1600,4.1600,,-7.5300,6.4284,-1073.9860,12309.0770,409.4640,-1073.9860,12309.0770,409.4640,-684.0295,6735.7391,53.5672,12362.6244,,,
1780360228.198005,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.757400,1.80000,1.757400,-0.042600,4.9000,4.1600,4.1600,,-7.5300,6.5163,-1073.9860,12306.6720,401.7200,-1073.9860,12306.6720,401.7200,-684.0295,6733.3341,45.8232,12359.9758,,,
1780360228.285871,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.758200,1.80000,1.758200,-0.041800,4.9000,4.1600,4.1600,,-7.5300,6.6044,-1075.1880,12296.4580,402.6880,-1075.1880,12296.4580,402.6880,-685.2315,6723.1201,46.7912,12349.9420,,,
1780360228.373756,session_20260601_201708,2,2,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.757700,1.80000,1.757700,-0.042300,4.9000,4.1600,4.1600,,-7.5300,6.6924,-1073.9860,12304.8690,409.4640,-1073.9860,12304.8690,409.4640,-684.0295,6731.5311,53.5672,12358.4347,,,
