time_s,session_id,trial,repeat_id,pair_id,stage,state_label,phase,control_mode,path_mode,target_label,target,actual,F_target_N,F_N,F_error_N,d_preload_mm,d_actual_mm,d_mm,q_mm,mark10_pos_mm,t_rel_s,Bx_uT,By_uT,Bz_uT,mean_Bx_uT,mean_By_uT,mean_Bz_uT,delta_Bx_uT,delta_By_uT,delta_Bz_uT,Bmag_uT,sample_id,magnet_id,note
1780411304.981484,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.690500,1.80000,1.690500,-0.109500,nan,3.8600,3.8600,,-7.6500,2.0242,-3191.9100,9536.0630,8192.1860,-3191.9100,9536.0630,8192.1860,-1717.4276,4141.8048,4252.5519,12970.6090,,,
1780411305.069512,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.691100,1.80000,1.691100,-0.108900,nan,3.8600,3.8600,,-7.6500,2.1122,-3183.4960,9539.0660,8186.3750,-3183.4960,9539.0660,8186.3750,-1709.0136,4144.8078,4246.7409,12967.0800,,,
1780411305.157213,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688600,1.80000,1.688600,-0.111400,nan,3.8600,3.8600,,-7.6500,2.2006,-3188.3040,9537.2640,8196.0560,-3188.3040,9537.2640,8196.0560,-1713.8216,4143.0058,4256.4219,12973.0498,,,
1780411305.245562,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686700,1.80000,1.686700,-0.113300,nan,3.8600,3.8600,,-7.6500,2.2887,-3190.1060,9539.0660,8189.2800,-3190.1060,9539.0660,8189.2800,-1715.6236,4144.8078,4249.6459,12970.5383,,,
1780411305.333469,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688300,1.80000,1.688300,-0.111700,nan,3.8600,3.8600,,-7.6500,2.3769,-3185.2990,9537.8710,8192.1860,-3185.2990,9537.8710,8192.1860,-1710.8166,4143.6128,4252.5519,12970.3132,,,
1780411305.422065,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688800,1.80000,1.688800,-0.111200,nan,3.8600,3.8600,,-7.6500,2.4650,-3190.1060,9542.6770,8192.1860,-3190.1060,9542.6770,8192.1860,-1715.6236,4148.4188,4252.5519,12975.0288,,,
1780411305.509869,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.690100,1.80000,1.690100,-0.109900,nan,3.8600,3.8600,,-7.6500,2.5532,-3185.2990,9537.2640,8184.4400,-3185.2990,9537.2640,8184.4400,-1710.8166,4143.0058,4244.8059,12964.9756,,,
1780411305.598117,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688800,1.80000,1.688800,-0.111200,nan,3.8600,3.8600,,-7.6500,2.6412,-3183.4960,9534.8580,8190.2480,-3183.4960,9534.8580,8190.2480,-1709.0136,4140.5998,4250.6139,12966.4307,,,
1780411305.686282,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.687300,1.80000,1.687300,-0.112700,nan,3.8600,3.8600,,-7.6500,2.7292,-3194.3130,9538.4690,8187.3440,-3194.3130,9538.4690,8187.3440,-1719.8306,4144.2108,4247.7099,12969.9124,,,
1780411305.774569,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.688000,1.80000,1.688000,-0.112000,nan,3.8600,3.8600,,-7.6500,2.8174,-3190.7080,9539.6690,8193.1540,-3190.7080,9539.6690,8193.1540,-1716.2256,4145.4108,4253.5199,12973.5760,,,
1780411305.862712,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686500,1.80000,1.686500,-0.113500,nan,3.8600,3.8600,,-7.6500,2.9058,-3190.7080,9534.2660,8190.2480,-3190.7080,9534.2660,8190.2480,-1716.2256,4140.0078,4250.6139,12967.7680,,,
1780411305.951242,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686300,1.80000,1.686300,-0.113700,nan,3.8600,3.8600,,-7.6500,2.9938,-3190.1060,9537.2640,8191.2160,-3190.1060,9537.2640,8191.2160,-1715.6236,4143.0058,4251.5819,12970.4356,,,
1780411306.039650,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686400,1.80000,1.686400,-0.113600,nan,3.8600,3.8600,,-7.6500,3.0820,-3187.1010,9542.6770,8190.2480,-3187.1010,9542.6770,8190.2480,-1712.6186,4148.4188,4250.6139,12973.0667,,,
1780411306.127482,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686100,1.80000,1.686100,-0.113900,nan,3.8600,3.8600,,-7.6500,3.1710,-3191.9100,9539.0660,8188.3120,-3191.9100,9539.0660,8188.3120,-1717.4276,4144.8078,4248.6779,12970.3710,,,
1780411306.215361,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686600,1.80000,1.686600,-0.113400,nan,3.8600,3.8600,,-7.6500,3.2582,-3187.1010,9545.0770,8190.2480,-3187.1010,9545.0770,8190.2480,-1712.6186,4150.8188,4250.6139,12974.8322,,,
1780411306.303777,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.687500,1.80000,1.687500,-0.112500,nan,3.8600,3.8600,,-7.6500,3.3469,-3189.5060,9543.8720,8197.0240,-3189.5060,9543.8720,8197.0240,-1715.0236,4149.6138,4257.3899,12978.8152,,,
1780411306.391261,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686500,1.80000,1.686500,-0.113500,nan,3.8600,3.8600,,-7.6500,3.4345,-3188.9040,9537.2640,8194.1190,-3188.9040,9537.2640,8194.1190,-1714.4216,4143.0058,4254.4849,12971.9736,,,
1780411306.478722,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685900,1.80000,1.685900,-0.114100,nan,3.8600,3.8600,,-7.6500,3.5227,-3189.5060,9540.2710,8194.1190,-3189.5060,9540.2710,8194.1190,-1715.0236,4146.0128,4254.4849,12974.3326,,,
1780411306.568105,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686100,1.80000,1.686100,-0.113900,nan,3.8600,3.8600,,-7.6500,3.6108,-3191.3080,9540.2710,8191.2160,-3191.3080,9540.2710,8191.2160,-1716.8256,4146.0128,4251.5819,12972.9425,,,
1780411306.656058,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684600,1.80000,1.684600,-0.115400,nan,3.8600,3.8600,,-7.6500,3.6990,-3190.1060,9537.8710,8196.0560,-3190.1060,9537.8710,8196.0560,-1715.6236,4143.6128,4256.4219,12973.9390,,,
1780411306.744285,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683400,1.80000,1.683400,-0.116600,nan,3.8600,3.8600,,-7.6500,3.7871,-3188.3040,9539.0660,8182.5040,-3188.3040,9539.0660,8182.5040,-1713.8216,4144.8078,4242.8699,12965.8179,,,
1780411306.832122,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685700,1.80000,1.685700,-0.114300,nan,3.8600,3.8600,,-7.6500,3.8751,-3188.9040,9543.2740,8182.5040,-3188.9040,9543.2740,8182.5040,-1714.4216,4149.0158,4242.8699,12969.0616,,,
1780411306.920067,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.686000,1.80000,1.686000,-0.114000,nan,3.8600,3.8600,,-7.6500,3.9632,-3184.0970,9535.4610,8193.1540,-3184.0970,9535.4610,8193.1540,-1709.6146,4141.2028,4253.5199,12968.8574,,,
1780411307.009186,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685300,1.80000,1.685300,-0.114700,nan,3.8600,3.8600,,-7.6500,4.0513,-3182.8940,9540.8740,8190.2480,-3182.8940,9540.8740,8190.2480,-1708.4116,4146.6158,4250.6139,12970.7075,,,
1780411307.096527,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684400,1.80000,1.684400,-0.115600,nan,3.8600,3.8600,,-7.6500,4.1399,-3189.5060,9537.8710,8195.0880,-3189.5060,9537.8710,8195.0880,-1715.0236,4143.6128,4255.4539,12973.1800,,,
1780411307.184599,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685400,1.80000,1.685400,-0.114600,nan,3.8600,3.8600,,-7.6500,4.2280,-3184.6970,9544.4790,8187.3440,-3184.6970,9544.4790,8187.3440,-1710.2146,4150.2208,4247.7099,12971.9689,,,
1780411307.272133,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685200,1.80000,1.685200,-0.114800,nan,3.8600,3.8600,,-7.6500,4.3159,-3189.5060,9544.4790,8192.1860,-3189.5060,9544.4790,8192.1860,-1715.0236,4150.2208,4252.5519,12976.2067,,,
1780411307.361019,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683400,1.80000,1.683400,-0.116600,nan,3.8600,3.8600,,-7.6500,4.4041,-3188.3040,9533.0610,8183.4720,-3188.3040,9533.0610,8183.4720,-1713.8216,4138.8028,4243.8379,12962.0117,,,
1780411307.449222,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683300,1.80000,1.683300,-0.116700,nan,3.8600,3.8600,,-7.6500,4.4925,-3192.5110,9542.6770,8188.3120,-3192.5110,9542.6770,8188.3120,-1718.0286,4148.4188,4248.6779,12973.1748,,,
1780411307.537785,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683900,1.80000,1.683900,-0.116100,nan,3.8600,3.8600,,-7.6500,4.5804,-3189.5060,9542.0790,8184.4400,-3189.5060,9542.0790,8184.4400,-1715.0236,4147.8208,4244.8059,12969.5520,,,
1780411307.625908,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684500,1.80000,1.684500,-0.115500,nan,3.8600,3.8600,,-7.6500,4.6684,-3192.5110,9544.4790,8197.9940,-3192.5110,9544.4790,8197.9940,-1718.0286,4150.2208,4258.3599,12980.6129,,,
1780411307.713520,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684100,1.80000,1.684100,-0.115900,nan,3.8600,3.8600,,-7.6500,4.7567,-3188.3040,9538.4690,8196.0560,-3188.3040,9538.4690,8196.0560,-1713.8216,4144.2108,4256.4219,12973.9357,,,
1780411307.801433,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.685100,1.80000,1.685100,-0.114900,nan,3.8600,3.8600,,-7.6500,4.8450,-3184.6970,9545.0770,8189.2800,-3184.6970,9545.0770,8189.2800,-1710.2146,4150.8188,4249.6459,12973.6308,,,
1780411307.890318,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684300,1.80000,1.684300,-0.115700,nan,3.8600,3.8600,,-7.6500,4.9330,-3191.3080,9538.4690,8191.2160,-3191.3080,9538.4690,8191.2160,-1716.8256,4144.2108,4251.5819,12971.6174,,,
1780411307.977580,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682300,1.80000,1.682300,-0.117700,nan,3.8600,3.8600,,-7.6500,5.0212,-3192.5110,9533.6630,8180.5700,-3192.5110,9533.6630,8180.5700,-1718.0286,4139.4048,4240.9359,12961.6582,,,
1780411308.066245,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681500,1.80000,1.681500,-0.118500,nan,3.8600,3.8600,,-7.6500,5.1094,-3190.1060,9542.6770,8187.3440,-3190.1060,9542.6770,8187.3440,-1715.6236,4148.4188,4247.7099,12971.9722,,,
1780411308.154111,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681300,1.80000,1.681300,-0.118700,nan,3.8600,3.8600,,-7.6500,5.1972,-3185.8990,9537.2640,8193.1540,-3185.8990,9537.2640,8193.1540,-1711.4166,4143.0058,4253.5199,12970.6256,,,
1780411308.242740,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681700,1.80000,1.681700,-0.118300,nan,3.8600,3.8600,,-7.6500,5.2855,-3191.3080,9539.0660,8191.2160,-3191.3080,9539.0660,8191.2160,-1716.8256,4144.8078,4251.5819,12972.0564,,,
1780411308.330872,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682700,1.80000,1.682700,-0.117300,nan,3.8600,3.8600,,-7.6500,5.3737,-3185.8990,9542.0790,8190.2480,-3185.8990,9542.0790,8190.2480,-1711.4166,4147.8208,4250.6139,12972.3316,,,
1780411308.419012,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.684500,1.80000,1.684500,-0.115500,nan,3.8600,3.8600,,-7.6500,5.4618,-3191.3080,9538.4690,8189.2800,-3191.3080,9538.4690,8189.2800,-1716.8256,4144.2108,4249.6459,12970.3949,,,
1780411308.506681,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682800,1.80000,1.682800,-0.117200,nan,3.8600,3.8600,,-7.6500,5.5500,-3192.5110,9540.2710,8190.2480,-3192.5110,9540.2710,8190.2480,-1718.0286,4146.0128,4250.6139,12972.6273,,,
1780411308.595360,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681700,1.80000,1.681700,-0.118300,nan,3.8600,3.8600,,-7.6500,5.6381,-3186.5010,9537.8710,8189.2800,-3186.5010,9537.8710,8189.2800,-1712.0186,4143.6128,4249.6459,12968.7732,,,
1780411308.683033,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.680900,1.80000,1.680900,-0.119100,nan,3.8600,3.8600,,-7.6500,5.7262,-3185.8990,9537.8710,8197.0240,-3185.8990,9537.8710,8197.0240,-1711.4166,4143.6128,4257.3899,12973.5168,,,
1780411308.772234,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681600,1.80000,1.681600,-0.118400,nan,3.8600,3.8600,,-7.6500,5.8142,-3187.1010,9542.0790,8190.2480,-3187.1010,9542.0790,8190.2480,-1712.6186,4147.8208,4250.6139,12972.6268,,,
1780411308.859692,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.683200,1.80000,1.683200,-0.116800,nan,3.8600,3.8600,,-7.6500,5.9030,-3190.7080,9541.4720,8194.1190,-3190.7080,9541.4720,8194.1190,-1716.2256,4147.2138,4254.4849,12975.5112,,,
1780411308.947726,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.681200,1.80000,1.681200,-0.118800,nan,3.8600,3.8600,,-7.6500,5.9906,-3188.3040,9544.4790,8194.1190,-3188.3040,9544.4790,8194.1190,-1713.8216,4150.2208,4254.4849,12977.1317,,,
1780411309.035889,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.679500,1.80000,1.679500,-0.120500,nan,3.8600,3.8600,,-7.6500,6.0788,-3190.1060,9541.4720,8186.3750,-3190.1060,9541.4720,8186.3750,-1715.6236,4147.2138,4246.7409,12970.4742,,,
1780411309.123554,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.680000,1.80000,1.680000,-0.120000,nan,3.8600,3.8600,,-7.6500,6.1669,-3185.8990,9539.0660,8181.5360,-3185.8990,9539.0660,8181.5360,-1711.4166,4144.8078,4241.9019,12964.6158,,,
1780411309.212058,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.680000,1.80000,1.680000,-0.120000,nan,3.8600,3.8600,,-7.6500,6.2551,-3190.1060,9537.2640,8194.1190,-3190.1060,9537.2640,8194.1190,-1715.6236,4143.0058,4254.4849,12972.2692,,,
1780411309.300394,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.680800,1.80000,1.680800,-0.119200,nan,3.8600,3.8600,,-7.6500,6.3433,-3190.1060,9540.2710,8193.1540,-3190.1060,9540.2710,8193.1540,-1715.6236,4146.0128,4253.5199,12973.8706,,,
1780411309.388359,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.680700,1.80000,1.680700,-0.119300,nan,3.8600,3.8600,,-7.6500,6.4316,-3191.3080,9542.0790,8194.1190,-3191.3080,9542.0790,8194.1190,-1716.8256,4147.8208,4254.4849,12976.1051,,,
1780411309.476980,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.679500,1.80000,1.679500,-0.120500,nan,3.8600,3.8600,,-7.6500,6.5193,-3185.2990,9534.8580,8185.4080,-3185.2990,9534.8580,8185.4080,-1710.8166,4140.5998,4245.7739,12963.8170,,,
1780411309.565128,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.680700,1.80000,1.680700,-0.119300,nan,3.8600,3.8600,,-7.6500,6.6078,-3192.5110,9537.2640,8188.3120,-3192.5110,9537.2640,8188.3120,-1718.0286,4143.0058,4248.6779,12969.1937,,,
1780411309.652914,session_20260602_103531,1,1,1,Jplus,loading_target,holding,same_force_path_pair,direct_loading,180,1.80000,1.682700,1.80000,1.682700,-0.117300,nan,3.8600,3.8600,,-7.6500,6.6958,-3189.5060,9534.8580,8194.1190,-3189.5060,9534.8580,8194.1190,-1715.0236,4140.5998,4254.4849,12970.3528,,,
